sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_time,is_alive,is_event,classification2
20572241,29661567,7,arvama,,el,anaalsex,anaalsexist,"keres: blondy , mis arvad anaalsexist ?",,,,no,,no,no,no,no
7738444,12406307,28,muutuma,,all,laekumine,laekumisele,"Neli korda aastas avaldatav indeks saadakse kuue parameetri ( sealhulgas tehniline tase , margi imago , ja toodangu kvaliteet ) hindamisel ning muutub pidevalt vastavalt jooksva info laekumisele .",,,,no,,no,no,no,no
7460604,11976668,7,surema,,el,jamamine,jamamisest,Üks nende frontmäne aga suri uimastitega jamamisest .,,,,no,,no,no,no,no
561634,888076,6,tapma,,el,jahipüss,jahipüssist,60-aastane Heino tappis optilise sihikuga jahipüssist oma 51-aastase jahikaaslase Villemi umbes viis minutit pärast südaööd Kiili vallas Harju jahimajandi Mõisaküla piirkonnas metssea varitsusjahi ajal.,,,,no,,no,no,no,no
8487959,13605709,2,tulema,puudu,el,enamus,enamusest,"Riigikogu enamusest puudu tulevad hääled peavad aga andma Keskerakond , Arengupartei ja miks mitte ka Isamaa ja Parempoolsed , kes on seotud Koonderakonnaga kas lepinguliselt või nö oma mehe laenutamisega .",,,,no,,no,no,no,no
7485482,12013914,4,lõpma,,ad,stuudio,Stuudiol,"Allikmaa  : Vanalinna Stuudiol lõpeb küll aasta lõpus leping Sakala keskusega , aga ma usun , et seda on võimalik läbirääkimiste käigus nihutada .",,location,,no,,no,no,no,no
6564169,10560998,2,hoolima,,el,esikoht,esikohast,Mourinho esikohast ei hooli,,,,no,,no,no,no,no
14764628,23243567,7,põhinema,,all,asutamisleping,asutamislepingule,"ning arvestades , et : vastavalt asutamislepingule põhinevad ühenduse keskkonnaalased meetmed ennetusmeetmete võtmisel ja nende eesmärk on säilitada , kaitsta ja parandada keskkonda ning kaitsta inimeste tervist ;",,,,no,,no,no,no,no
7089640,11399721,24,andma,,el,distsipliin,distsipliinist,"Hotellitrepil ei näinud me valuutavahetajaid ja prostituutide pakkujaid , kuigi pimedus on nende tegutsemise meelisaeg , ja see annab ennekõike tunnistust nii tugevast distsipliinist Hiina linnades kui ka moslemite austusest naise vastu .",,,,no,,no,no,no,no
5933277,9524648,4,vaevlema,,in,eetikakriis,eetikakriisis,Eesti ettevõtlusmaastik vaevleb eetikakriisis .,,,,no,,no,no,no,no
14681856,23143515,4,püüdma,,all,lood,loole,"Ajakirjanik on sellele loole püüdnud anda negatiivset värvingut , kuid see eriti ei õnnestu - probleemi positiivne aspekt jääb igalpool esiplaanile .",,,,no,,no,no,no,no
7573989,12159779,10,johtuma,,el,erinevus,erinevustest,"Seda rakendades oletatakse , et erinevus eluasemete hindades johtub erinevustest eluasemete omadustes .",,,,no,"It was not classified as adverbial of place because 'erinevustest' refers to a cause or reason, not a location.",no,no,no,no
3774863,6079769,16,astuma,,ad,käsi,käel,"Välismaa kõrgkoolides õpib kaugelt üle 700 eestlase , sest paljud tudengid on astunud ülikooli omal käel ning nende kohta puuduvad haridusministeeriumil andmed , ütles haridusministeeriumi teaduse ja ülikoolide osakonna ekspert Marina Birova .",,,,no,,no,no,no,no
11179385,17907962,8,kuulma,,abl,maksuamet,maksuametilt,Rikaste nimekirja aseainena kuuleme teist aastat järjest maksuametilt üksnes üle miljoni kroonise tulu deklareerijate arvu .,,location,,no,,no,no,no,no
9592303,15395721,24,hoolima,,el,kirjutamine,kirjutamisest,"Nüüd on nad pinnale tõusnud ja vabad , kuid probleem on selles , et nad on enamikus tõelised individualistid ega hooli suurt lugejale kirjutamisest .",,,,no,,no,no,no,no
7717273,12373055,29,jõudma,ette,ad,kujundamine,kujundamisel,"Läti Seimi liige Janis Adamsons , kes on ka Balti Assamblee kommunikatsioonikomitee esimees , ütles , et Eesti ja Leedu valitsus mõistavad piirikaitse tähtsust ja on oma piirivalvestruktuuride kujundamisel Lätist kaugele ette jõudnud .",,,,no,,no,no,no,no
7833190,12552276,13,võtma,vastu,abl,öeldu,öeldult,"Kui ei saanud vabalt pöörduda tagasi kodumaale , kus Ivar Ivaski sõnadega öeldult  võõrad võtsid vastu võõras keeles , võtsid ära luuletusi neile võõras keeles ,  tuli tunda end kodus mujal maailmas ja kasutada uusi avanenud võimalusi .",,,,no,,no,no,no,no
1669843,2658895,2,ebaõnnestuma,,ad,erakond,Erakonnal,"Maarahva Erakonnal ebaõnnestus uue valimisliidu loomine koos Maaliidu ning Pensionäride ja Perede Erakonnaga nii , et parda taha oleks jäänud Koonderakond .",,alive,,no,,no,no,no,no
4939995,7931870,2,vastama,,all,C-kategooria,C-kategooriale,Nõutavale C-kategooriale ei vasta aga ühegi kontrollitud kaupleja eesti keel .,,,,no,,no,no,no,no
7478968,12004497,4,olenema,,el,häiritus,häiritusest,Need unenäod olenevad häiritusest .,,,,no,,no,no,no,no
11209401,17958339,12,pöörduma,tagasi,ad,võimalus,võimalusel,"Jätkame ka seadusest tulenevate aktide ettevalmistamist lootuses , et Riigikogu esimesel võimalusel seaduse juurde tagasi pöördub .",,,,no,,no,no,no,no
5745776,9216126,1,andma,,el,asutus,Asutustest,"Asutustest annab Kärdla valimistel enim kandideerijaid ühisgümnaasium , kust volikokku püritakse kõikvõimalikes erakondades .",,,,no,,no,no,no,no
8553583,13709328,14,tulenema,,el,bipolaarsus,bipolaarsusest,"teiseks  Nõukogude- ehk Vene-kesksus ( mis tulenes suuresti külma sõja ajal kujunenud maailma bipolaarsusest ehk kahepooluselisusest ) , ja kolmandaks konservatiivsus ( mida on täpsem väljendada eestikeelse sõnaga alalhoidlikkus ) .",,state,,no,,no,no,no,no
1702330,2709841,3,teavitama,,ad,teade,teatel,Lietuvos rytase teatel on Mažeikiu juhid teavitanud kavatsusest ka peaminister Rolandas Pakšast ja majandusminister Eugeniyus Maldeikist .,,,,no,,no,no,no,no
10908173,17469129,9,olema,nõus,el,igavus,igavusest,"Au meestele , kes alguses olid ehk ainult igavusest nõus maalitundi jääma , ja kes lõpuks ronisid või üle müüri , et pääseda oma maale lõpetama  , möönis Andro Kööp .",,,,no,,no,no,no,no
20002430,29400047,8,seletama,,all,eso,esole,dj_crule_away: ma pisikeste tydrukutega ei seleta esole,,,,no,,no,no,no,no
3899962,6281451,14,tunnistama,üles,ad,juhtimine,juhtimisel,1937 - Seitseteist kommunistide liidrit tunnistas Moskvas alanud protsessil üles vandenõu Lev Trotski juhtimisel Stalini rezhiimi õõnestamiseks .,,,,no,"The phrase 'juhtimisel' refers to the manner or agency of the act rather than a location, so it is not an adverbial of place.",no,no,no,no
2444573,3920135,4,näitama,,all,artikkel,artiklile,"Vastukaja Rein Raua artiklile näitas , kui palju on meil ameerika müüdist pimestatuid , leiab Andrus Kivirähk .",,,,no,,no,no,no,no
5674213,9101105,14,tuginema,,all,laekumine,laekumistele,"Rahandusministri nõunik Madis Müller kinnitab , et selle aasta riigieelarve tugineb eelmise aasta laekumistele .",,,,no,"The phrase 'laekumistele' refers to financial receipts and does not describe a physical place or location, so it is not adverbial of place.",no,no,no,no
7213099,11602083,15,lubama,,ad,OÜ,OÜ-l,"Lühidalt oli asi selles , et Seppa süüdistati korralduse andmises , millega ta lubas OÜ-l Urban Invest välja ehitada elamispinnad Pikk 18 II , III ja IV korrusel üldpinnaga 366 m2 .",,,ORG,no,,no,no,no,no
6416134,10314979,9,hoolima,,el,kumbki,kummastki,"Kuidas võtavad aga aja maha need , kes kummastki ei hooli ?",,,,no,,no,no,no,no
6264171,10063029,26,hoolima,,el,lahutatus,lahutatusest,"Näiteks Saksamaal - kus piiskopkonnad püüavad nendel teemadel poliitikat mõjutada - on Rooma kuuria jätnud mulje , justkui ei hooliks ta kiriku ja riigi õiguslikust lahutatusest .",,,,no,"The phrase 'lahutatusest' does not indicate or refer to a location or place, so it is not an adverbial of place.",no,no,no,no
4925330,7908005,15,tooma,tagasi,ad,vajadus,vajadusel,"Märtin nõustub väitega , et tema kaardilugejaks sobib rahulikuma loomuga inimene , kes kihutaja vajadusel "" maa peale tagasi toob "" .",,,,no,,no,no,no,no
14451247,22876609,25,suutma,,all,ametiasutus,ametiasutusele,"I lisa B ja C jaos nimetatud üleminekuaja nõuete täitmiseks võetakse 2000. aasta 24. augustile eelnenud ajavahemikku arvesse juhul , kui ettevõtja suudab kontrollivale ametiasutusele või kontrollasutusele tõestada , et tema toodang oli selle aja jooksul kooskõlas kehtivate siseriiklike sätetega , või kõnealuste siseriiklike sätete puudumise korral vastas liikmesriikide poolt heaks kiidetud või tunnustatud tavanormidele .",,location,,no,,no,no,no,no
11809624,18900339,4,kohkuma,,el,uudis,uudisest,Isamaalased olid ootamatust uudisest ilmselgelt kohkunud .,,,,no,"The phrase 'uudisest' does not specify a location but rather a subject, so it is not an adverbial of place.",no,no,no,no
7632302,12242676,11,üritama,,ad,kuju,kujul,"Asi läheb lausa kurjaks , kui viimased üritavad näiteks elektrimontööride kujul tema territooriumile tungida - siis on mehed nagu võluvitsa viipel hetkega tänaval tagasi ja värav ka ilusti kinni .",,,,no,,no,no,no,no
3549893,5716379,8,võtma,vastu,ad,hulk,hulgal,50. aastate keskpaigani võttis tehas vastu piiramatul hulgal töötajaid ( loomulikult peale vastavat kontrolli ) .,,,,no,,no,no,no,no
5280142,8469788,8,vastama,,ad,otsus,otsusel,Tallinna majavalitsuste kolmanda paketi enampakkumisel vastasid komisjoni otsusel tingimustele kõik viis lõpp-pakkumist .,,,,no,,no,no,no,no
366733,567186,16,keskenduma,,ad,eeskuju,eeskujul,"Eesti genealoogia algatajaks on Martin Lipp  , Nõo kirikuõpetaja , kes Jakob Hurda rahvaluule kogumistöö eeskujul keskendub eesti suguvõsade ajaloo kohta käiva ainese kogumisele .",,,,no,,no,no,no,no
18045911,27455468,23,püüdma,,all,lollus,lollustele,"Nõukogus on ka opositsioon : Liina Tõnisson , Ignar Fjuk , Tiit Tammsaar , osaliselt ka härra Luman , kes on nendele lollustele püüdnud vastu seista niipalju , kui on suutnud .",,,,no,,no,no,no,no
3580659,5765714,2,nimetama,,el,ettevõte,ettevõtetest,"Tähtsamatest ettevõtetest nimetas Sarnet Eesti Metallieksporti ( EMEX ) , samuti peaks peatselt lõpule jõudma Silmeti ja Kiviteri erastamine .",,,,no,,no,no,no,no
992496,1580752,6,näitama,,ad,baas,baasil,"Ettevõtete investeeringud põhivarasse näitasid aasta baasil negatiivset kasvu , mis omakorda sunnib teravamalt üle vaatama reaalsektori edasise kasvupotentsiaali , lausus Maripuu .",,,,no,,no,no,no,no
11428353,18312758,4,suhtuma,,adit,komponeerimine,komponeerimisse,Bobby McFerrin suhtub komponeerimisse kui mõtete korrastamisse .,,,,no,,no,no,no,no
12044054,19278460,3,tegema,kaasa,ad,jõulusingel,jõulusinglil,"Briti populaarseimal jõulusinglil , mille tulu läheb Sudaani vägivalla- ja näljaohvrite abistamiseks , teevad kaasa Bono , Dido , Robbie Williams , Chris Martin , Jamelia , Paul McCartney jt.",,,,no,,no,no,no,no
10811622,17315968,31,järgnema,,all,ajuloputus,ajuloputusele,"Sama teema on huvitanud ka  Rainer Werner Fassbinderit  , kelle  “ Lili Marleen ”  räägib ühe müüdi tekkimisest ning  “ Veronika Vossi igatsus ”  eksistentsiaalsest kriisist , mis järgneb totalitaarsele ajuloputusele .",,,,no,,no,no,no,no
18138524,27556325,9,viitama,,all,antifosfolipiidsündroom,antifosfolipiidsündroomile,"Vere- ja uriinianalüüsid , hüübivusnäitajad olid normis ning antifosfolipiidsündroomile ja süsteemsele erütematoossele luupusele viitavad analüüsid olid negatiivsed .",,,,no,,no,no,no,no
1911390,3046411,6,jätma,,ad,määratlemine,määratlemisel,Tema sõnul jätab reklaamiseadus reklaami määratlemisel palju lahtisi otsi .,,,,no,,no,no,no,no
4429219,7122845,1,kõnelema,,ad,video,Videol,"Videol kõnelesid kolm meest , kellel olid näokatted ees ja relvad käes ning videoteadaande lõpus tulistasid mehed mõned lasud õhku ja kadusid siis metsa .",,,,no,,no,no,no,no
1242150,1974580,31,näima,,all,pommiteooria,pommiteooriale,"Rootsis Estoniaga tegelev minister Mona Sahlin ei vestelnud The Independenti ajakirjanikega , kuid on lasknud edasi öelda , et "" enne seda , kui on oma silmaga näinud olulisi kinnitusi pommiteooriale , pole tal mingit põhjust uue uurimise algatamiseks "" .",,,,no,,no,no,no,no
5947702,9548032,2,suutma,,el,ettevõte,ettevõtetest,"Euroopa ettevõtetest suudab hindu uskumatult madalana hoida iirlaste Ryanair , olles konkurentsivõimeline tänu kõrvaliste lennujaamade kasutamisele .",,,,no,,no,no,no,no
5090096,8170449,2,moodustama,,el,intressitulu,intressitulust,"Kogu intressitulust 79,0 mln eurot moodustavad laenu- ning liising- ja faktooringintressid .",,,,no,,no,no,no,no
276685,437461,13,tuginema,,all,arusaam,arusaamadele,"Siinkohal tuleb aga märkida , et eetikakomiteed tuginevad oma tegevuses küllaltki erinevatele arusaamadele paljudes küsimustes .",,,,no,,no,no,no,no
6124524,9830050,14,arvama,,ad,mood,moel,"Kui asi hull , tuleb hotelli minna , "" arvab Tammert oma rahulikul moel .",,,,no,,no,no,no,no
7208234,11594079,10,kasutama,,el,edendamine,edendamisest,"Milaknis omakorda väidab , et Pavilionis kasutab juttu kultuuri edendamisest ettekäändena .",,,,no,,no,no,no,no
12138885,19435659,24,tunnustama,,ad,mood,moel,"« Õige , sport on ju sportlasele nagu kõrtsiminek kõik lähevad osalema , mitte pealt vaatama ! » tunnustas doktor Kass omasel optimistlikul moel atleedi eneseusku .",,,,no,,no,no,no,no
16163095,25079962,12,piisama,,el,51%,51%-st,"Selleks polegi vaja kogu ettevõtet ära osta , teinekord piisab ainult 51%-st või vähemastki , kui minna seda teed aktsiakapitali laiendamise kaudu .",,,,no,"Not classified as adverbial of place because '51%-st' denotes a quantity or proportion, not a location.",no,no,no,no
3727112,6002106,23,jääma,puudu,el,esinemisküpsus,esinemisküpsusest,"Kuigi see hollandi kollektiiv kannab noorteorkestri nimekuju , ei saa kuuldud esinemise põhjal küll kuidagi öelda , et madalmaade noortel orkestrantidel jääks esinemisküpsusest ja koosmängutunnetusest selle tõttu midagi puudu .",,,,no,,no,no,no,no
4887728,7847414,1,saama,juurde,ad,muutumine,Muutumisel,Muutumisel Teabeteenistusest Teabeametiks sai Eesti välisluure tänavu 1. märtsil võimu ja ülesandeid juurde .,,,,no,,no,no,no,no
20681561,29718320,7,tahtma,,ad,laadimine,laadimisel,matinude: sa draks tahad lehe laadimisel lehe kuhigi vasakule suunata ?,,,,no,,no,no,no,no
3592222,5784473,4,saavutama,,ad,kokkulugemine,kokkulugemisel,Eestlaste kultuuriliste üksikkontaktide kokkulugemisel saavutab Soome mäekõrguse võidu .,,,,no,The phrase 'kokkulugemisel' was not classified as adverbial of place because it refers to an action or process (counting up) rather than a location.,no,no,no,no
14362874,22788479,23,vastama,,all,akrediteerimiskriteerium,akrediteerimiskriteeriumidele,"b ) kandidaadi hindamine akrediteerimisorgani personali või nende määratud esindajate poolt , kes kujundavad oma arvamuse selle kohta , kas kandidaat vastab akrediteerimiskriteeriumidele - selleks vaadatakse esitatud teave ja asjakohane töö üle ning tehakse vajaduse korral lisauuringuid , mis võivad sisaldada personali intervjueerimist .",,,,no,,no,no,no,no
16013505,24897082,4,tundma,,el,funktsioon,funktsioonist,Isiklikult tunnen Sleep funktsioonist puudust .,,,,no,"The phrase 'funktsioonist' expresses an abstract concept of lacking rather than defining a physical location, thus not being adverbial of place.",no,no,no,no
9181110,14756931,7,kärpima,,ad,vajadus,vajadusel,"Tema hinnangul on mõistlik , kui vajadusel kärbib eelarvet valitsus .",,,,no,,no,no,no,no
1575644,2506384,2,jääma,välja,ad,kinnitus,kinnitusel,Peakorraldaja kinnitusel jäävad seekordsest muusikavalikust välja traditsioonilised joomalaulud .,,,,no,,no,no,no,no
15390750,24041477,29,hoiduma,,el,himu,himudest,"Hüva , siin kirjakoht : 1Pt 2 : 11-18 Käitumisest maailmas _11 Armsad , ma manitsen teid kui majalisi ja võõraid siin ilmas - hoiduge lihalikest himudest , mis sõdivad hinge vastu !",,,,no,,no,no,no,no
9208559,14799896,6,tüdinema,,el,tassimine,tassimisest,Lõpuks tüdines Carl Gustav vanamehe tassimisest ja põgenes tagasi Šveitsi .,,,,no,,no,no,no,no
5042142,8091475,11,lugema,,all,sinep,sinepile,"Väike pole Eestimaal nendegi inimeste hulk , kes tänu vene sinepile loevad sobivaks vaid kõrvetavat-kibedat toidulisandit , põlates ära kõik teised maitsevarjundid .",,,,no,,no,no,no,no
10637800,17050118,20,leidma,üles,ad,kuulamine,kuulamisel,"Aga tema asub tänapäevas , tema on tuuritanud koos Olive'ija Gabrielle'iga ning sestap ei leia te pealiskaudsel kuulamisel vana-head souli siit kuigi hõlpsasti üles .",,event,,no,,no,no,no,no
4756813,7639382,9,hoiduma,,el,aktsia,aktsiatest,"Kullamaa : Hoiduksin praegu keskmiste ja väikeste ettevõtete aktsiatest , mis on suhtarvude põhjal jätkuvalt kõrgelt hinnatud - halvad üllatused ( nt 50% kukkumist ühe päevaga ) on tõenäolisemad just seal .",,,,no,,no,no,no,no
7581858,12168673,15,sõltuma,,el,algtingimus,algtingimustest,"Ajami võll peab ajaintervalli T jooksul läbima etteantud kiirusega teatud pöördenurga , mis sõltuvad algtingimustest  ( 3.15 )  ( 3.16 )",,,,no,,no,no,no,no
1522864,2423649,2,tõstma,esile,el,telemäng,telemängudest,"Uutest telemängudest tõstsid Saarna ning programmispetsialist Annaliisa Sisask-Silla esile sisseostetud formaadi järgi valmivat viktoriini "" Teletaip "" , mis keskendub nädala uudissõnumitele .",,,,no,,no,no,no,no
14745046,23227895,5,keelduma,,el,laialiminemine,laialiminemisest,"Kui 1993 . aastal saadeti laialiminemisest keeldunud rahvasaadikute vastu tankid , siis pärast seda on ikka ja jälle leitud puhverisik , kes on parlamendi toetuse pälvinud .",,,,no,,no,no,no,no
13266334,21225186,6,andma,,el,aktiviseerimine,aktiviseerimisest,Tema hinnangul annavad Venemaa Balti-poliitika aktiviseerimisest tunnustust mõningad viimase aja kaadrimuudatused ning kevadtalvel valminud Vene Balti-poliitika kontseptsioon .,,,,no,,no,no,no,no
13460379,21528471,18,andma,ära,ad,tahe,tahtel,"Selles ta väitis , et sünnitas hoopis 2 . aprillil Soomes Tampere kliinikus ja andis kohe lapse vabal tahtel ära .",,,,no,,no,no,no,no
11088042,17761233,23,juhinduma,,el,liikumine,liikumistest,"Inglise nael on vaatamata dollari langusele suutnud säilitada juba saavutatud taseme , kuid oma edaspidises liikumises juhindub ta ilmselt siiski just dollari liikumistest .",,,,no,,no,no,no,no
2519593,4040405,8,muutuma,,el,elukutse,elukutsest,Kursuse käigus muutub tööotsija arusaam oma tulevasest elukutsest märgatavalt .,,,,no,,no,no,no,no
15766144,24589580,11,tulenema,,el,dementsus,dementsusest,Arstkonna vähese diagnostilise teadlikkuse põhjused tulenevad ajalooliselt kujunenud dogmast seniilsest dementsusest kui normaalsest vananemise osast .,,state,,no,,no,no,no,no
7274053,11693348,8,esinema,,ad,AL-meetod,AL-meetodil,"Leidub muldi , kus esineb magneesiumipuudust taimedes AL-meetodil määratuna ka suure magneesiumisisalduse korral , millest järeldub , et ammooniumlaktaatlahusesse , mis on suhteliselt tugev lahus , ekstraheerub magneesiumi , mis on taimede poolt väheomastatav .",,,,no,,no,no,no,no
7582210,12168966,2,läbima,,ad,vabajooks,vabajooksul,"Trammi vabajooksul läbib kiirendit ja mootoreid nn. ettevalmistusvool , mis tekitab kaovõimsuse 10 kW suurusjärgus .",,,,no,,no,no,no,no
3894517,6272681,1,tõstma,esile,el,majandusprobleem,Majandusprobleemidest,Majandusprobleemidest tõstsid eksperdid esile Eesti kaupade nõrka rahvusvahelist võistlusvõimet ja ekspordibarjääre kaupade eksportimisel .,,,,no,,no,no,no,no
6459163,10385960,1,tegema,välja,el,kokkumängukahtlus,Kokkumängukahtlusest,Kokkumängukahtlusest ei tee Kivipalu väljagi .,,,,no,,no,no,no,no
2838424,4552023,5,pooldama,,el,vanus,vanusest,"Veerandsada küsitletud virulast pooldas vanusest , rahvusest ja soost olenemata üksmeelselt vabadussamba püstitamist konkursi võiduprojekti järgi .",,time,,no,,no,no,no,no
20454857,29606742,15,särama,,el,Õnne,ÕNNEST,"Luise: MA UNISTAN, ET MERI OLEKS ÕLLEST JA KUTSUVALT TA VASTU SÄRAKS ÕNNEST NII VAHVA, MIS SIIN ÜLDSE RÄÄKIDA, ON JUUA MEREST ÕLUT JANUGA, OHH !",,,,no,,no,no,no,no
12481593,19979661,1,selguma,,el,elanikkonnaküsitlus,Elanikkonnaküsitlusest,"Elanikkonnaküsitlusest “ Eesti 98 ” selgub , et eesti noored naised on hakanud viimase viie aasta jooksul järjest enam õhtuti väljas lõbutsemas ja meelt lahutamas käima – suhtlemas , söömas ja alkoholi tarbimas .",,,,no,,no,no,no,no
472372,741177,3,määrama,,ad,andmine,andmiselgi,"Nagu baashariduse andmiselgi ei määra õpetaja , kellest saab asja või kellest ei saa - kes peab õppima ja kes ei pea - , niisamuti on ka autojuhiga .",,,,no,It is not classified as adverbial of place because 'andmiselgi' refers to the act of giving (in the context of education) and does not denote a place.,no,no,no,no
3622550,5833058,3,avaldama,,ad,selgitus,selgitusel,Katrin Kalamehe selgitusel avaldab ajakiri praktiliste nõuannete kõrval ka teoreetilisi materjale ja käsitleb hariduselu valupunkte .,,,,no,,no,no,no,no
12720038,20350050,4,naeratama,,all,õnn,õnnele,"Vaatamata taevast langenud õnnele ei naerata verivärske Eesti Armstrong kordagi , kuid arvab , et on heas vormis - küllap paast tegi oma töö .",,,,no,,no,no,no,no
1114541,1771912,8,tuginema,,ad,määr,määral,""" Eesti riigijuhtimine tugineb täna palju suuremal määral kõhutundel ja otsustaja paremal äranägemisel kui Lääne-Euroopas , "" tõdes Vaske , kelle hinnangul käsitletakse analüüse siin sageli segava ja aeganõudva tegevusena , mis pigem takistab kui toetab otsuste langetamist .",,,,no,,no,no,no,no
3250301,5222994,1,kurtma,,ad,videosalvestis,Videosalvestisel,"Videosalvestisel kurdab palatisse astunud Aganitš , kuidas ta läbi lumetormi kaks tundi haigla poole sõitis .",,,,no,"The phrase 'Videosalvestisel' does not indicate a physical location but rather a medium or setting for the action, so it is not an adverbial of place.",no,no,no,no
3666812,5904685,18,kõlama,,ad,originaal,originaalil,"( Eesti keeles lisandub veel tõlkeprobleem : nagu luule puhul tavaline , pole tõlgitul seda kõla mis originaalil . )",,,,no,,no,no,no,no
4015285,6463450,4,täituma,,el,artikkel,artiklitest,"Ajakirjandus aga täitus artiklitest , milles tuntud ja lugupeetud poliitikavaatlejad teatasid , et Venemaa ei tohi lasta järjekordsel geopoliitilisel maailmajagamisel enese kahjuks toimuda ja manasid Andrei Kozõrevi , kes oma NATO-meelsete artiklitega Vene diplomaatia jalgealust õõnestab .",,,,no,,no,no,no,no
220067,357904,12,hoiduma,,el,konkreetsus,konkreetsusest,"Kuni Austraalia-projekti edukus on veel kahtluse all , hoidub ka Suncor konkreetsusest .",,,,no,,no,no,no,no
267047,421874,6,osutuma,,ad,määr,määral,uus uurija oli osutunud mingil määral luulehuviliseks .,,,,no,The phrase 'määral' was not classified as adverbial of place because it indicates degree or extent rather than a physical location.,no,no,no,no
7586184,12175051,27,lõpetama,,el,halvenemine,halvenemisest,"Kuna ettevõtte ülemineku puhul on oluline samuti direktiivis 2001/23/EÜ kehtestatud reegel , et kui töötaja lõpetab töölepingu tulenevalt ülemineku tagajärjel toimunud töötingimuste halvenemisest , vastutab töölepingu lõpetamise eest tööandja , siis tuleb eelnõud vastavalt täiendada .",,,,no,,no,no,no,no
336857,520582,11,määrama,,ad,kujundamine,kujundamisel,Nende kohaselt on endiselt klass ning rass määravad inimese elutee kujundamisel .,,,,no,,no,no,no,no
757298,1206850,10,minema,ära,ad,asjaolu,asjaoludel,""" Kõik soovivad , et investeering ei läheks mingitel asjaoludel nende kontrolli alt ära .",,,,no,,no,no,no,no
1276318,2028488,9,võtma,vastu,ad,juhtimine,juhtimisel,"Opositsioon paneb Järveojale süüks asjaolu , et tema juhtimisel pole volikogu võtnud vastu kõige paremaid otsuseid .",,,,no,,no,no,no,no
18027115,27429915,12,tõstatama,,el,määramine,määramisest,Arutelude käigus tõstatas proua Tõnisson komisjonis lõike 2 puhul küsimuse karistuse määramisest nii trahvi kui ka mootorsõiduki juhtimise õiguse äravõtmise näol .,,,,no,,no,no,no,no
1726887,2748173,4,nördima,,el,pöördumine,pöördumisest,""" Oleme sellisest pöördumisest väga nördinud , "" ütles vanglate ameti peaspetsialist tervishoiu alal Sirje Sepalaan .",,,,no,,no,no,no,no
136610,228291,2,alustama,,ad,juht,juhul,"75 juhul oli töölaagrisse paigutamise alustanud politsei ja tervelt 37 juhul naised , kes oma meeste või eksmeestega enam hakkama ei saanud .",,,,no,,no,no,no,no
420855,655872,3,johtuma,,el,asjaolu,asjaolust,"Viimane johtus asjaolust , et EL-i juhtisid järjestikku Austria ja Saksamaa .",,,,no,,no,no,no,no
5880736,9438735,22,juhinduma,,el,kokkulepe,kokkuleppest,"Samal päeval allkirjastatud Eesti NSV KGB likvideerimise lõppaktis on öeldud , et Eesti ja NSV Liit juhinduvad endiste julgeolekutöötajate sotsiaalsete tagatiste kokkuleppest kuni probleemi lahendamiseni riikidevahelisel tasandil .",,,,no,,no,no,no,no
15725620,24539739,8,muutuma,,el,aspekt,aspektist,"“ Viimaste aastate jooksul on tervisliku toitumise aspektist tähtsaks muutunud ka kalorite , magusa ja rasva piiramine , ” ütles Josing .",,,,no,"The phrase 'aspektist' explains a point of view or perspective, not a physical location, so it is not an adverbial of place.",no,no,no,no
5866994,9416380,2,nimetama,,el,maks,maksudest,"Neist maksudest , mida Eestis veel rakendatud ei ole , kuid mujal maailmas küll , nimetas Koidu ummiku- ja mootorsõidukimaksu .",,,,no,,no,no,no,no
3359554,5404620,12,mängima,,all,robotlikkus,robotlikkusele,"Nende miinuseks on see , et nad juba liiga pikka aega robotlikkusele mängivad ja käivad kogu aeg ainult seda kaarti .",,,,no,"The phrase 'robotlikkusele' refers to the quality of being robotic, which is abstract and not tied to a physical location, so it is classified as 'no' for adverbial of place.",no,no,no,no
3237847,5202386,19,lugema,,el,fakt,faktidest,""" Ma olen neist kriitilistest märkustest teadlik ja üllatunud , sest valimiskampaania oli avatud , ma pole seaduserikkumiste faktidest midagi lugenud , "" ütles Lavrov .",,,,no,,no,no,no,no
6678009,10744689,4,käskima,,ad,MS,MSil,Jaanuaris käskis kohus MSil 120 päeva jooksul asendada oma JVMi Sun Microsystemsi poolt toodetava Java Runtime Enviromentiga ( JRE ) .,,,,no,,no,no,no,no
956218,1523036,13,pöörduma,tagasi,ad,vajadus,vajadusel,"Valitsuse otsusel ei müü riik Eesti Telekomi aktsiaid praegusel hetkel ja pöördub vajadusel aktsiate müügi küsimuse juurde tagasi 2001. aasta teisel poolaastal , ütles rahandusministeeriumi nõunik Daniel Vaarik .",,,,no,,no,no,no,no
18676197,28241422,5,põhinema,,all,väärtushinnang,väärtushinnangutele,"Millisele loogikale , millistele väärtushinnangutele põhineb väide , et kriminaalkuritegevus on Eestis madal ?",,,,no,"The phrase 'väärtushinnangutele' refers to values or reasoning, not a physical place, so it is not classified as adverbial of place.",no,no,no,no
1693299,2695477,17,osutuma,,ad,põhiala,põhialal,"Teist kulda tahtis ka 200 m vabalt võitnud austraallanna Susie O'Neill , kuid tema põhialal 200 m liblikas osutus ameeriklanna Misty Hyman 2.",,,,no,,no,no,no,no
