sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_time,is_alive,is_event,classification2
10957347,17549957,8,tegutsema,,el,omanik,omanikust,"“ Maailmas tegutsevad need kaks firmat ühisest omanikust hoolimata eraldi , ” sõnas Schnieke .",,alive,,no,,no,yes,no,yes
66399,114096,9,õppima,,abl,kes,kellelt,"Helgi Saare sõnul on just vanemad need , kellelt laps tihti loomapiinamist õpib .",,,,no,,no,yes,no,yes
8300644,13306386,8,harjutama,,el,uks,uksest,"Kõrval harjutavad noored maa peal seisva lennuki uksest väljahüppamist , langevarjude kokkupakkimist jm.",,,,yes,The phrase 'uksest' is adverbial of place as it indicates the location or source related to the action of 'väljahüppamist' (jumping out).,,,,yes
13376761,21398228,3,andma,välja,ad,tali,talvedel,"Kui möödunud talvedel andis Matsalu looduskaitseala rooväljadel töötamiseks välja kuni 30 luba , siis tänavu on luba küsimas käinud vaid kuus inimest .",,,,no,,yes,no,yes,yes
12690368,20303773,4,soovima,,ad,erakrunt,erakrundil,"Ometi on Lennarti erakrundil piketeerida soovinud üürnikele vastanud nüüd just presidendi ülesandel tema kantseleiülem , kes palub kodanikel presidendi kodurahu mitte häirida .",,,,yes,The phrase 'erakrundil' is adverbial of place because it specifies the location where events or actions occurred.,,,,yes
10042357,16111186,22,jätma,,ad,kuivama,kuivaks,Elupõline talunik paneelkarpide vahel lastekiike proovimas ja teised sarnased pildikesed hoiavad ülal humoristlikku kõrvalpilku ning jätavad Hollywoodi jõulufilmide sentimentaalsuse ihalejatel silmad kuivaks .,,,,no,,no,no,no,no
15401789,24060121,16,kehtima,,el,sentents,sententsidest,"Ja vot siinkohal palungi teiste abi kas keegi leidis artiklist üles , milline siis neist sententsidest ikkagi täpselt jumala ( millise iganes ) kohta kehtib ?",,,,no,,no,no,no,no
16532073,25493369,5,selguma,,el,arreteeritutoimik,arreteeritutoimikust,Tütre saatus selgus ta arreteeritutoimikust .,,,,yes,The phrase 'arreteeritutoimikust' is adverbial of place as it signifies the specific location or source where something was discovered ('selgus').,,,,yes
311656,489044,7,muutuma,,all,kes,kellele,"Kogumispensioni kehtestamisel pole ka selge , kellele see kohustuseks muutub .",,,,no,"The phrase 'kellele' refers to the person affected by an obligation, not a location, so it is not an adverbial of place.",no,yes,no,yes
3563433,5738258,24,toetama,,ad,parlamendihääletus,parlamendihääletusel,"Itaalia peaminister Romano Prodi ütles eile , et esitab president Oscar Luigi Scalfarole tagasiastumispalve , kui kommunistid tema vasaktsentristlikku valitsust 1998. aasta riigieelarve parlamendihääletusel ei toeta .",,,,yes,"The phrase 'parlamendihääletusel' specifies the location where the action of not supporting the government could occur, making it an adverbial of place.",,,,yes
12750046,20395256,4,mõjuma,,all,Kristina,Kristinalegi,Ilmselt mõjub rahu Kristinalegi .,,,,no,,no,yes,no,yes
7146983,11495818,5,pakkuma,,all,Samelselg,Samelseljale,"Mitmed kaitseliitlased on juba Samelseljale pakkunud oma abi tema kodu taastamisel , ka mitmed kaitseliitlastest ettevõtjad on nõus mehele appi tulema , "" lausus Leesik .",,,PER,yes,"The phrase 'Samelseljale' indicates the location to which the assistance is offered, thus it is classified as an adverbial of place.",,,,yes
4936159,7925493,25,rajanema,,ad,spekulatsioon,spekulatsioonil,"Teiseks rajaneb kogu Mona Lisa del Giocondo ( kord on ta romaanis lõpus a- , kord o-ga ) väidetavas käsikirjas esitatud arutlus Sigmund Freudi spekulatsioonil , mis on kirjas tema tuntud uurimuses "" Leonardo da Vinci lapsepõlvemälestuse= d "" .",,,,no,,no,no,no,no
11767569,18832392,8,korraldama,,all,kuningapaar,kuningapaarile,"Eile korraldas Moskva linnapea Juri Lužkov Rootsi kuningapaarile 2,5 tunnise linnaekskursiooni .",,alive,,yes,"The phrase 'kuningapaarile' describes the recipients rather than a location, so it is not classified as an adverbial of place.",,,,yes
8066781,12945348,27,vastama,,all,arhimaal,arhimaalile,"Ühel juhul on nimelt tegemist kunsti arhiteksti töötlemisega : Kandinsky või Picasso maal on ikka maal , kuigi ta kaasaegse vaataja jaoks ei vastanud tingimata “ arhimaalile ” .",,,,no,,no,no,no,no
1013136,1613246,20,seletama,,all,ETA,ETAle,"Kohati oli valmis ehitatud muldkeha ning pandud katet , ent Valgejõe teise silla ehitus oli täiesti alustamata , seletas ETAle maanteeameti peadirektori asetäitja Koit Tsefels .",,,ORG,no,,no,no,no,no
957812,1525631,7,järgnema,,all,autovargus,autovargusele,"Aga kui mäletate , siis ühele autovargusele järgnes suur hulk sama marki autode vargusi ning varguste käigus üks inimene ka tapeti .",,,,yes,"The phrase 'autovargusele' specifies the event or subject of focus, not a physical location, making it an adverbial of manner or purpose rather than place.",,,,yes
10893043,17446530,7,kohtuma,,ad,Iirimaa,Iirimaal,"Ta ütles , et kohtun kellegagi Iirimaal , aga ei kohtunudki .",,location,LOC,yes,"The phrase 'Iirimaal' identifies the location where the meeting was to occur, making it an adverbial of place.",,,,yes
6639641,10684053,4,lähtuma,,ad,piiritlemine,piiritlemisel,""" Tasuta töö piiritlemisel oleme lähtunud hädatarviduse põhimõttest , oleme kaardistanud valdkonnad , millistes õigusabita jäämisel on elukvaliteedile määrav roll , "" selgitas Raud .",,,,no,"The phrase 'piiritlemisel' refers to an action rather than a physical place, so it is not classified as an adverbial of place 'no'.",no,no,no,no
12777685,20439503,5,jutustama,,el,kõrghetk,kõrghetkest,Film jutustab Eesti ajaloo kõrghetkest Eesti Vabadussõjast ja põhineb Albert Kivikase samanimelisel romaanil .,,time,,yes,"The phrase 'kõrghetkest' specifies a point in a historical narrative, which indirectly implies a location in time rather than a physical place, hence classified as adverbial of place 'yes'.",,,,yes
10679840,17114614,6,mängima,,all,Euroopa,Euroopale,"Prantslased mängisid seekordsete valimistega kogu Euroopale ninanipsu , nagu neil ikka aeg-ajalt on kombeks teha .",,location,LOC,yes,"The phrase 'Euroopale' directly references a physical location, making it an adverbial of place 'yes'.",,,,yes
8915892,14332103,9,lähtuma,,ad,aitamine,aitamisel,"Tartu Ülikooli naistekliiniku arst Andrei Sõritsa lähtub naiste aitamisel küll seadustest , kuid arvab , et inimeste loodud reeglid muutuvad , kui inimesed ise seda vajavad .",,,,no,,no,no,no,no
547789,865230,4,hoiatama,,ad,tippkohtumine,tippkohtumisel,"Kuigi Venemaa on tippkohtumisel osalejaid hoiatanud liiga põhjalikult keskendumast Tshetsheenia küsimusele , mida peab oma siseasjaks , tõuseb see probleem kindlasti esile nii riigipeade kõnedes kui kohtumise lõppdokumendis .",,event,,yes,"The phrase 'tippkohtumisel' refers to a location where an event is happening, classifying it as an adverbial of place 'yes'.",,,,yes
9730200,15611777,24,võtma,ära,abl,emalt-isa,emalt-isalt,"Arengupartei nimekirjas Riigikokku kandideeriva ärinaise Kersti Krachti mehe vanemad peavad naispoliitikut kurja juureks , kes torgib nende poega tagant , et see võtaks emalt-isalt eluajal kohtu kaudu priske tüki pärandist ära .",,,,no,,no,yes,no,yes
11031344,17668339,7,mõistma,,all,mõrtsukas,mõrtsukatele,Möödunud aastal mõistsid mitme linna kohtud mõrtsukatele surmanuhtluse .,,alive,,no,,no,yes,no,yes
4880368,7835282,5,lisama,,ad,kettakaar,kettakaarel,"Eha Rünne lisas reedesele kettakaarel üle kolme meetri , saades 58.98.",,,,no,,no,no,no,no
10870768,17410575,9,jääma,kõrvale,el,ring,ringist,Meresaar jäi kõrvale ka septembris olümpiamängude valikturniiri esimesest ringist .,,,,yes,"The phrase 'ringist' denotes a location within the context of a competitive structure, so it is an adverbial of place 'yes'.",,,,yes
11233894,18000198,9,kõlama,,ad,avajumalateenistus,avajumalateenistusel,"Sel pühapäeval kõlab Peetri kiriku noorenenud orel raamatuaasta avajumalateenistusel , millel osalevad arvatavasti ka president Lennart Meri ja valitsuse liikmed .",,,,yes,"The phrase 'avajumalateenistusel' points to a specific event location, thereby classified as an adverbial of place 'yes'.",,,,yes
10744688,17214588,14,soovitama,,all,king,kingadele,"l Polüuretaan on tugevam ja õhem kui koshvaloon , Mai Gluhhova soovitab uutele kingadele esimeseks kontsaplekiks .",,,,yes,The phrase 'kingadele' indicates a place associated with the shoes and is classified as an adverbial of place.,,,,yes
2258843,3615479,10,elama,kaasa,all,lööming,löömingutele,"Olen kord kaasa elanud Berliinis 1. mail puhkevatele traditsioonilistele löömingutele ning julgen väita , et kireva rahvastikuga suurlinnades on vägivaldne publik midagi sellist , mis lihtsalt kuulub miljonilinna juurde .",,event,,yes,"The phrase 'löömingutele' specifies the location or target of the clashes, thus it is classified as an adverbial of place.",,,,yes
5425010,8698146,9,hakkama,,ad,Andres,Andresel,"Loeng polnud aga veel lõpule jõudnud , kui Andresel äkki halb hakkas .",,,PER,no,"The phrase 'Andresel' refers to the person experiencing an emotion and not a location, so it is not classified as an adverbial of place.",no,yes,no,yes
3903261,6287070,5,ühinema,,ad,pank,pangal,"Pindma sõnul on ühinenud pangal neli kontorit Tallinnas ning üks kontor Narvas ja Tartus , pank kavatseb avada esinduse ka Pärnus .",,,,yes,The phrase 'pangal' specifies a place associated with the bank and is classified as an adverbial of place.,,,,yes
15404366,24064787,2,kahtlema,,in,ideaalsus,ideaalsuses,Sinu ideaalsuses ma ei kahtlegi .,,,,no,,no,no,no,no
4879715,7834187,7,mängima,,all,keskerakond,Keskerakonnale,"Mõis nõustus , et Reformierakond on Keskerakonnale kõvad kaardid kätte mänginud .",,,ORG,yes,The phrase 'Keskerakonnale' specifies a figurative place associated with the political entity and is classified as an adverbial of place.,,,,yes
9252784,14868018,16,tuginema,,ad,direktiiv,direktiividel,"Alates 1. juulist kehtiv krediidiasutuste kapitali adekvaatsuse arvutamise juhend , mis tugineb Euroopa Liidu sellekohastel direktiividel , reguleerib esialgselt krediidiasutuste väärtpaberitega kauplemist .",,,,no,,no,no,no,no
7385415,11854515,7,panema,välja,all,ohvitser,ohvitserile,“ Kuperjanovlased panid välja karika parimale ohvitserile .,,alive,,yes,"The phrase 'ohvitserile' specifies the recipient of the prize, which indirectly defines an associated place, so it is classified as an adverbial of place.",,,,yes
7484084,12012020,2,väsima,,el,korralagedus,korralagedusest,POSTMODERNISTLIKUST korralagedusest väsinud maailm on aldis lihtsatele ja selgetele tõdedele .,,state,,no,,no,no,no,no
4403188,7081604,9,toetama,,el,kandejõud,kandejõust,Teedevalitsuse remondikava toetavad Tallinna Tehnikaülikoolis tehtud uuringud teelõigu kandejõust ja asfaldialusest pinnasest .,,,,no,,no,no,no,no
4688645,7533856,3,panema,välja,all,õpilasfirma,õpilasfirmadele,"Auhinnad panevad õpilasfirmadele välja McDonalds Eesti AS , TEA Kirjastus , Värska Vesi AS , AS Marat , AS Tallinna Lennujaam , Balsnack AS , Infotark AS , Peetri Pizza AS , Tallinna Külmhoone AS .",,location,,yes,"The phrase 'õpilasfirmadele' specifies the location or target where the prizes are handed out, making it an adverbial of place.",,,,yes
8422873,13500336,2,võtma,välja,ad,raja,rajal,"Samal rajal ja samades oludes võtsid Jet ja Boss välja 14,5 -sõlmese kiiruse .",,,,yes,"The phrase 'rajal' indicates the location where the action of taking out the speed occurred, so it is an adverbial of place.",,,,yes
18399152,27891064,5,tulenema,,el,arhiiviseadus,arhiiviseadusest,"Spetsiifiline , mis tuleneb arhiiviseadusest , on tõesti arhivaalide kaitse .",,,,no,"The phrase 'arhiiviseadusest' refers to the origin or the source of something and not a physical location, thus it is not an adverbial of place.",no,no,no,no
7447713,11957586,2,jääma,puudu,el,esinduslikkus,esinduslikkusest,Kuid esinduslikkusest ilmselt puudu ei jää .,,state,,no,,no,no,no,no
9920421,15915448,25,meenuma,,all,Tootsi,Tootsile,"“ Vaata , see on Äksi nõid , sosistas ema mulle alevi vahel , näidates väikest vana kirju kleidiga naist , ” meenub Eve Tootsile hetk lapsepõlvest .",,location,,no,,no,yes,no,yes
1584903,2521305,14,sekkuma,,ill,kohtuprotsess,kohtuprotsessidesse,"Läti on need avaldused tagasi lükanud , kinnitades , et riik ei sekku kohtuprotsessidesse ning süüdlased antakse kohtu alla , kui on tõestatud nende konkreetsed kuriteod .",,,,yes,"The phrase 'kohtuprotsessidesse' describes the place or context to which the state does not intervene, making it an adverbial of place.",,,,yes
14229403,22603106,14,välistama,,ad,märgistamine,märgistamisel,"10 ) teiselt poolt ei välista direktiiv 79/112/EMÜ šokolaaditoodete märgistamisel andmete esitamist , mille kohaselt tootele ei ole lisatud muid taimseid rasvu kui kakaovõi , kui see info on õige , neutraalne ning objektiivne ega ole tarbijat eksitav ;",,,,no,,no,no,yes,yes
7638444,12251511,13,osutuma,,ad,kontinent,kontinendil,"Sama pädeb ka suhetes Ameerika Ühendriikidega , kes praeguse seisuga on Euroopa kontinendil paraku osutunud ainsaks arvestatavaks ja reaalseks jõuks , kes näiteks regionaalsete konfliktide puhul midagi korda suudab saata .",,location,,yes,"The phrase 'kontinendil' specifies the location where the United States has emerged as a significant force, making it an adverbial of place.",,,,yes
5783928,9279893,19,vormistama,,ad,vaheaeg,vaheajal,"Poolajaks 3 : 0 juhtinud Milani edu tundus nii kindel , et Atatürki staadionil viibinud Itaalia ajakirjanikud vormistasid vaheajal triumfilood ja suundusid triumfi tribüünile tähistama .",,,,no,,yes,no,yes,yes
1782470,2838546,12,süüdistama,,ad,uurimine,uurimisel,"Kaks ülejäänud punkti , mis süüdistasid riigipead valevandumises Paula Jonesi ahistamisasja uurimisel ja võimu kuritarvitamises , lükati tagasi .",,,,no,,no,no,yes,yes
6773432,10896566,7,toetama,,el,suur,suurest,"Väiketiimid kiitsid uuendused heaks , kolmest suurest toetas Mosleyt vaid Ferrari .",,,,no,"The phrase 'suurest' refers to a characteristic of a group (teams) rather than indicating a place, so it is not an adverbial of place.",no,no,no,no
14582412,23032155,2,arvama,,el,error,errorist,"to errorist ;  ma arvan , et sa oled nöme kasvatamatu mats , kes pöördub inimese poole sellise avaldusega nagu sina , mind yldse teadmata/tundmata !",,,,no,,no,no,no,no
13859031,22098680,20,pakkuma,,all,-6%,–6% le,"Need arvud on varem arvatust olulisemalt suuremad , sest Ülemaailmne Tervishoiuorganisatsioon ( WHO ) pakkus varem SARSi suremuse 5–6% le .",,,,no,,no,no,no,no
1769133,2816870,16,meenuma,,ad,kuju,kujul,"Teisalt meenub lähiajaloost tollimaksu seadus , mille KMÜ Riigikogust läbi pressis , kuid paraku sellisel kujul , et õiguskantsler pidas seda põhiseadusega vastuolus olevaks .",,,,no,,no,no,no,no
11323134,18147671,6,olema,nõus,el,lõbunaine,lõbunaistest,Samas on ka üle 18-aastastest lõbunaistest nõus vaid kuni 20 protsenti legaliseeruma .,,alive,,yes,"The phrase 'lõbunaistest' answers the question 'where from?' indicating origin, which makes it an adverbial of place.",,,,yes
1853524,2952133,4,aitama,,ad,Rafter,Rafteril,Esikoha kaitsmine aitas Rafteril tõusta maailma edetabelis teisele kohale .,,,LOC,no,,no,yes,no,yes
14033400,22341826,7,andma,,el,London,Londonist,"Ameerika supermodell Tyra Banks andis esmaspäeval Londonist New Yorki lennates oma kaasreisijatele põneva etenduse , kui endal riided seljast kooris .",,location,ORG,yes,"The phrase 'Londonist' indicates the starting point of the action 'lennates,' showing the origin of the movement, thus it is an adverbial of place.",,,,yes
5656754,9071937,15,lugema,,all,mäng,mängule,"Indrek Kannik oli varem , poole kümnendi eest , kui TV3 jalgpalliülekannetega alustas , mängule "" teksti peale lugenud "" , Mardisalule on tänavune hooaeg esimene kogemus .",,,,yes,"The phrase 'mängule' indicates the direction or destination of the action, which classifies it as an adverbial of place.",,,,yes
16279928,25212108,4,maksma,välja,ad,puhk,puhkudel,Kas ka nendel puhkudel on Eesti riik valitsuse reservfondist välja maksnud teatud summasid ?,,,,no,,no,no,no,no
7131795,11468711,5,saama,üle,el,harrastus,harrastusest,"Enamus sai sellest veidrast harrastusest üle , kui mitte varem , siis pärast tanu alla saamist kindlasti .",,,,yes,"The phrase 'harrastusest' indicates a location in a metaphorical sense as it refers to moving away from a state, thus it is considered adverbial of place.",,,,yes
2405349,3855979,4,kasvatama,,el,naissugu,naissoost,Missugune institutsioon kasvatab naissoost elanikkonda kodanikeks ?,,,,no,Classified as not adverbial of place ('no') because 'naissoost' describes gender rather than indicating place.,no,no,no,no
8124349,13038515,4,rajanema,,ad,206,206-l,"Edasiarendus ei rajane 206-l , tegemist on sootuks uue autoga , mida Peugeot on saanud testida juba alates märtsikuust .",,,,no,,no,no,no,no
16114982,25016299,49,kasutama,,ad,aastakümme,aastakümnetel,"Selle neljanda momendi loogikast lähtuvalt olemegi mina ja Ignar Fjuk esitanud numbrit 83 kandva eelnõu , millega me teeme Riigikogule ettepaneku muuta Hüvitusfondi laekuva raha jaotust nii , et selle arvel saaksid midagi eelkõige need , kes on nüüd sunnitud lahkuma elamispinnalt , mida nad on kasutanud viimastel aastakümnetel ja sealjuures väga sageli igati seaduslikult .",,time,,no,,yes,no,no,yes
12258713,19625132,6,juhtima,,ad,jõuproov,jõuproovil,Kokkuvõttes juhib aastast 1829 peetaval jõuproovil Cambridge 74 : 68 .,,event,,yes,Classified as adverbial of place ('yes') because 'jõuproovil' indicates the location or setting where the event takes place.,,,,yes
6448081,10367534,17,pääsema,,ad,eelregistreerimine,eelregistreerimisel,"; Kuid külastajad käivad Räpina paberivabrikus juba praegu , tõsi küll , tehasesse pääsevad nad ainult eelregistreerimisel ning näevad peaasjalikult vaid 1873. aastast käigus olevat paberimasinat .",,,,no,,no,no,no,no
14528622,22976450,1,korraldama,,all,Pisem,Pisemaile,"Pisemaile korraldab tegevust Surra – Murra mängutuba , nii saavad tulla needki noored või vanemad , kellel on väikesed õed – vennad või lapsed .",,,,no,,no,no,no,no
12026730,19249711,6,andma,,ad,eel-õhtu,eel-õhtul,"Kui Fischeri esindaja Oberhofi MK-etapi eel-õhtul Aivar Rehemaale mõne paari uusi suuski andis , tänas juunioride maailmameister viisakalt ja viskas tänuliku pilgu ka taeva poole : hoia ja keela , mind on meeste seaski märgatud !",,,,no,,yes,no,yes,yes
1045516,1662656,3,piisama,,el,arstitõend,arstitõendist,Varem piisas arstitõendist pensioniametile .,,,,yes,Classified as adverbial of place ('yes') because 'arstitõendist' implies a source or origin related to a location-based context.,,,,yes
1914005,3049324,11,rääkima,,ad,aastapäev,aastapäeval,Sellest ja paljust muust rääkis president oma kõnes vabariigi 80. aastapäeval .,,time,,no,,yes,no,yes,yes
12351322,19775429,3,mõistma,,all,meediamees,meediamehele,Kohus mõistis meediamehele riisumise eest tingimisi vabadusekaotuse,,,,no,,no,yes,no,yes
3881656,6251720,25,minema,kallale,all,teine,teisele,"Gümnaasiumi direktor Eero Järvekülg rääkis , et kuuldavasti olid kaks 16aastast poissi eelmisel päeval sõnelenud ja teisipäeval vahetunni ajal koridoris teineteisest möödudes oli üks teisele kallale läinud .",,,,no,"The phrase 'teisele' does not specify a place but refers to a person, so it is not classified as an adverbial of place.",no,yes,no,yes
7286083,11707008,10,väljuma,,ad,sisenemine,sisenemisel,"Kui loode väljub sünnituse ajal eespikiasetuses ja tema tagakeha sisenemisel vaagnasse ei läbi reieluude suurpöörleid ühendav diameeter lehma vaagna kraniaalse apertuuri suurimat , s.o põikidiameetrit , vaid asub dorsaaltasandis , siis jäävad suurpöörlid kinni niudeluukehade taha ning tekib puusalukuks ( ingl hiplock , hip lock , hip-lock ) nimetatud seisund ( Roberts , 1986 ; Arthur , 1996 ) .",,,,no,,no,no,yes,yes
13035133,20856037,6,sõitma,ära,ad,keegi,kellelgi,"Laguneda võime siis , kui kellelgi katus pea kohalt ära sõidab .",,,,no,,no,yes,no,yes
774865,1235756,6,alistuma,,ad,ring,ringil,"SUURVÕIT : venelannad alistusid esimesel ringil , Belmondo lõpukilomeetritel",,,,yes,"The phrase 'ringil' indicates a specific location (place) where the action occurred, thus it is classified as an adverbial of place.",,,,yes
5043240,8093157,9,hoolima,,el,istandus,istandusest,"Nüüd on maad tagastatud ja praegused omanikud enam istandusest ei hooli , "" lausus Saaremaa keskkonnateenistuse peaspetsialist Toivo Vahar Meie Maale .",,location,,yes,"The phrase 'istandusest' specifies a location (place) related to the action, so it is classified as an adverbial of place.",,,,yes
4710242,7567442,2,tasuma,,ad,ihkaja,ihkajal,Erilise ihkajal tasub sõita Kingissepast kuus kilomeetrit edasi Opoljesse ja sealt pöörata Gattšina teele .,,,,no,,no,yes,no,yes
994486,1583983,17,määrama,,ad,istung,istungil,"Eestil ja Lätil on kavas sõlmida koostöökokkulepe vastastikuse abistamise kohta katastroofide puhul , valitsus määrab homsel istungil vastavate läbirääkimiste pidamiseks delegatsiooni .",,event,,yes,"The phrase 'istungil' specifies the location (place) where the action happens, so it is classified as an adverbial of place.",,,,yes
18381913,27867656,6,nimetama,,ad,lugemine,lugemisel,Härra minister on käesoleva eelnõu lugemisel selles puldis korduvalt nimetanud selle siia saali toomise tõelise ja tegeliku eesmärgi .,,,,no,,no,no,yes,yes
809848,1292041,2,tekkima,,el,algustäht,algustähtedest,Hotellide algustähtedest tekkis omapärane kolmnurk VTK .,,,,no,,no,no,no,no
9192744,14775112,8,vastama,,ad,keel,keelel,“ Tänan ! ” vastab joodik pehmel keelel .,,,,no,,no,no,no,no
10947426,17534252,20,kõlama,,all,küüditatu,küüditatutele,"Ja just Abuladze oli see mees , kes peaaegu kakskümmend aastat hiljem “ Patukahetsuses ” ( milles muide reekviemina küüditatutele kõlas Arvo Pärdi “ Tabula rasa ” ) taastas natuke muudetud kujul “ Hullumeelsusest ” välja lõigatud stseeni - põllul mullast vaatavad hukatute vaikivad ja piinatud näod kui Stalini repressioonide aja tummad tunnistajad .",,alive,,no,It was not classified as adverbial of place because 'küüditatutele' refers to people (the deported) and does not specify a physical location.,no,yes,no,yes
441052,689814,12,arvama,,ad,niitväli,Niitväljal,""" Tugev rahuldav , "" arvas ärimees Andres Koger läinud nädalal Niitväljal Business Golfi võistlustel oma mängu kohta enne tulemuste väljakuulutamist .",,,,yes,It was classified as adverbial of place because 'Niitväljal' specifies the location where the Business Golf competition took place.,,,,yes
3631973,5848939,2,algama,,ad,Väärtpaberibörs,Väärtpaberibörsil,"Tallinna Väärtpaberibörsil algas ka kolmapäeva hommik kiire tõusuga , kuid lõuna paiku algas aktsiate müümine ning päeva lõpuks oli kaheksaprotsendisest tõusust järel vaid 2,59 protsenti .",,,ORG,yes,It was classified as adverbial of place because 'Väärtpaberibörsil' indicates the location where trading activity started.,,,,yes
11351102,18186584,4,mõjuma,,all,autotootja,autotootjatele,"Eriti mõjus see autotootjatele , kes suutsid sel kuul müüa välismaale masinaid koguni 27% enam kui augustis .",,location,,no,,no,no,no,no
565812,894953,8,suutma,,all,linnateater,Linnateatrile,Kultuuriameti juhataja Ene Vohu sõnul suudab linn Linnateatrile tänavu üldehitustööde lõpetamiseks ja moodsa tehnikapargi muretsemiseks anda kolm miljonit krooni .,,,,yes,It was classified as adverbial of place because 'Linnateatrile' denotes the entity or location receiving the funds for upgrades.,,,,yes
329173,510210,7,ilmuma,,ad,lõpp,lõpul,Peale nende õpikute ilmub selle allperioodi lõpul  kolm olulist lühivormiraamatut  .,,,,no,,yes,no,no,yes
3745836,6032640,1,suutma,,el,albaanlane,Albaanlastest,"Albaanlastest ja slaavlastest makedoonlasi lepitada suutnud Boris Trajkovski hukkus lennuõnnetuses päeval , mil vaid mõne aasta tagusest kodusõjaohust vabanenud Makedoonia oli esitamas EL-i astumise taotlust .",,alive,,no,,no,yes,no,yes
40451,70059,5,jutustama,,all,ameeriklane,ameeriklastele,"Kui ta oma katsumustest ameeriklastele jutustas , õhkasid nood vaimustusest : “ See on ju bestseller !",,alive,,no,,no,yes,no,yes
2264583,3625315,12,pruukima,,ad,külaliskurjategija,külaliskurjategijatel,"; Aseprefekti sõnul on linna politseil nendega raske võidelda , sest külaliskurjategijatel ei pruugi kohalike pahalastega sidemeid olla ning nad jäävad seetõttu ka korravalvuritele tundmatuks .",,,,no,,no,yes,no,yes
15706081,24508207,3,tekkima,,ad,Heldem,Heldematel,Iisakus tekkiski Heldematel mõte rajada Koelas tühjaks jäänud Uuetoa tallu muuseum .,,,,no,,no,yes,no,yes
14244010,22611268,3,pudenema,,ad,tennisemeistrivõistlus,tennisemeistrivõistlustel,Austraalia lahtistel tennisemeistrivõistlustel pudeneb meeste konkurentsist üks tipp teise järel .,,,,yes,"The phrase 'tennisemeistrivõistlustel' specifies the location where the action of the sentence takes place, qualifying it as an adverbial of place.",,,,yes
15451708,24132583,5,lugema,,el,iseloom,iseloomust,tegelikult loeb ikkagi inimese iseloomust .,,,,no,"The phrase 'iseloomust' refers to a characteristic or trait and not a location, so it is not an adverbial of place.",no,no,no,no
15419590,24086416,25,kehtima,,all,monitor,Monitoridele,"Ostuarve peal ei ole kirjas mitte ühtegi sõna selle kohta , et garantii teatud juhtudel ei kehti , on kirjas vaid lause : « Monitoridele kehtib garantii 3 aastat . »",,,,yes,"The phrase 'Monitoridele' indicates the location or entity to which the warranty applies, making it an adverbial of place.",,,,yes
10032479,16094525,2,tekkima,,el,Tallinn,Tallinnast,"Keskaegsest Tallinnast ja selle kodanikest tekib kujukas pilt , vaadates VAT Teatri etendust Püha Mauritiuse maailmast Mustpeades või jalutades keskaegsel turul , mis püüab taastada hansaaegseid kauplemistavasid .",,location,LOC,yes,"The phrase 'Tallinnast' indicates the location being described in the sentence, qualifying it as an adverbial of place.",,,,yes
762061,1214525,16,meenuma,,all,Jüri,Jürile,""" Lõbus oli jälgida , kui ta luges kolme-nelja-aastasena keerulist ajaleheteksti ette , "" meenub Jürile .",,location,PER,no,,no,yes,no,yes
1421422,2261404,15,avaldama,,ad,internetilehekülg,internetilehekülgedel,"Smith vilistati välja juba pühapäeval Pride Parki staadionil , eile avaldasid sajad fännid pahameelt internetilehekülgedel .",,,,yes,"The phrase 'internetilehekülgedel' specifies the location where the action of expressing dissatisfaction occurred, qualifying it as an adverbial of place.",,,,yes
10968901,17568730,6,saavutama,,ad,neljapäev,neljapäeval,Ka teised põhinimekirja pangaaktsiad saavutasid neljapäeval pärast kolmapäevast veebruari majandustulemuste avalikustamist nädala kõrgeima taseme .,,time,,no,,yes,no,yes,yes
19115893,28838856,18,näitama,,all,kaasettekandja,kaasettekandjale,"Lisaks eelnõu vastuolule põhiseadusega tõid mind siia pulti veel vastuolud selle enda sõnastuses , mida ilmekalt näitas kaasettekandjale härra Männikule esitatud küsimus , kas maksuvabaks kuulutatavale 25 000 kroonile lisandub juba olemasolev maksuvaba miinimum 3600 krooni või mitte .",,alive,,no,,no,yes,no,yes
3240902,5207430,8,näitama,,all,Oba,Obadele,"Lubatust tugevama taganttuulega on parimat tulemust näidanud Obadele Thompson ( Barbados ) 1996. aastal ( 9,69 ) .",,,PER,no,,no,yes,no,yes
12114656,19395142,5,keelduma,,el,kehakinnitus,kehakinnitusest,"Usun , et heast kehakinnitusest ei keeldu talupojatarkus ealeski .",,event,,no,,no,no,no,no
236237,378131,18,hääletama,,ad,kongress,kongressil,"Oma artiklis “ Ei tasu tülitseda ” ( OM 11.01.1992 ) tunnistab ta , et on Aunuse kongressil hääletanud karjala keelele riigikeele staatuse andmise vastu .",,,,yes,"The phrase 'kongressil' indicates location where an action (hääletanud) took place, which makes it an adverbial of place.",,,,yes
7096601,11412135,6,kinkima,,ad,mina,mul,"Mina mõtlesin seal , palju mul kingi kodus on , ja mulle näis , et ainult üks paar .",,,,no,"The phrase 'mul' refers to possession or ownership rather than location, so it is not an adverbial of place.",no,yes,no,yes
7764048,12446921,14,teenima,,abl,arve,arvelt,Eesti riik on septembris ja oktoobris teeninud ligi miljon krooni täiendavalt laekunud käibemaksu arvelt .,,,,no,,no,no,no,no
