text,id,label,review,annotator,annotation_id,created_at,updated_at,lead_time
"Valitsuses tulnuks aga probleemid selgeks vaielda , ütles Kallas Riigikogus .",2463,"[{""start"": 19, ""end"": 22, ""text"": ""aga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,474,2022-12-02T09:57:47.458252Z,2022-12-02T09:57:47.458309Z,4.745
51 protsenti Eesti Põlevkivist kuulub Narva Elektrijaamadele ja ülejäänud otse riigile .,2462,"[{""start"": 74, ""end"": 78, ""text"": ""otse"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,473,2022-12-02T09:57:41.375457Z,2022-12-02T09:57:41.375512Z,5.355
"Lennuk maandus õnnelikult Khartoumi lennuväljal ja Sudaani võimud küsitlevad saudist kaaperdajat , vahendas Reuters .",2461,"[{""start"": 15, ""end"": 25, ""text"": ""õnnelikult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,472,2022-12-02T09:57:31.752024Z,2022-12-02T09:57:31.752079Z,4.683
"Et Tallinna osalus liiga madalale ei langeks , pidas linn riigiga kahe nädala vältel läbirääkimisi .",2460,"[{""start"": 19, ""end"": 24, ""text"": ""liiga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,471,2022-12-02T09:57:25.575671Z,2022-12-02T09:57:25.575727Z,22.263
"Sportlase sõnul oleks ta rahul , kui suudaks Salt Lake Citys korrata Nagano esitust , siis oli Eesti parim iluuisutaja 20.",2459,"[{""start"": 86, ""end"": 90, ""text"": ""siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,470,2022-12-02T09:57:01.561833Z,2022-12-02T09:57:01.561913Z,17.967
Stabiilselt jätkasid vaatajate lemmikud Kuldvillak ja KAHVEL .,2458,"[{""start"": 0, ""end"": 11, ""text"": ""Stabiilselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,469,2022-12-02T09:56:37.273600Z,2022-12-02T09:56:42.349444Z,9.134
Aasta 2001 oli väga edukas mitmetele TV3 omasaadetele .,2457,"[{""start"": 15, ""end"": 19, ""text"": ""väga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,468,2022-12-02T09:56:31.454843Z,2022-12-02T09:56:31.454900Z,8.229
Seda on rohkem kui vaadati ETV-d 31. detsembril ( 2 h ja 31 min. ) .,2456,"[{""start"": 8, ""end"": 18, ""text"": ""rohkem kui"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,467,2022-12-02T09:56:21.531842Z,2022-12-02T09:56:21.531889Z,10.101
EMOR Gallup Media detsembrikuise teleuuringu kohaselt näitasid televaatajad eriti suurt poolehoidu TV3 suhtes aasta lõpus .,2455,"[{""start"": 76, ""end"": 81, ""text"": ""eriti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,466,2022-12-02T09:56:09.748090Z,2022-12-02T09:56:09.748146Z,9.241
"Tahes tahtmata tuleb sel puhul küsida , milline on meie kultuuripoliitika rahapaigutamise efektiivsus ?",2454,"[{""start"": 0, ""end"": 5, ""text"": ""Tahes"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,465,2022-12-02T09:55:59.216329Z,2022-12-02T09:55:59.216383Z,48.67
"Olles nüüdseks võrreldud Läänega , ei taga eestlus mingeid eeliseid elukeskkonna parandamisel ja kultuurilisele eripärale toetuval identiteedil ei ole enam majanduslik-poliitilist põhjendust .",2453,"[{""start"": 151, ""end"": 155, ""text"": ""enam"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,464,2022-12-02T09:55:09.154976Z,2022-12-02T09:55:09.155062Z,21.813
"N Liidus olid eestlased need , kes elasid paremini tänu oma töökultuurile ja traditsioonidele .",2452,"[{""start"": 42, ""end"": 50, ""text"": ""paremini"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,463,2022-12-02T09:54:46.058387Z,2022-12-02T09:54:46.058442Z,10.047
Kas rahvusriik või heaoluriik .,2451,"[{""start"": 0, ""end"": 3, ""text"": ""Kas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,462,2022-12-02T09:54:34.789284Z,2022-12-02T09:54:34.789346Z,3.673
"Kohtutäitur on oma õigusliku staatuse poolest võrreldav notariga , kuna ta peab ametit oma nimel ja vastutusel , täites samaaegselt talle riigi delegeeritud funktsioone .",2450,"[{""start"": 120, ""end"": 131, ""text"": ""samaaegselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,461,2022-12-02T09:54:29.887636Z,2022-12-02T09:54:29.887695Z,7.637
"Männart ütles Tallinna linnakohtus , et ta pole ühtegi normatiivakti teadlikult ega tahtlikult rikkunud .",2449,"[{""start"": 69, ""end"": 94, ""text"": ""teadlikult ega tahtlikult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,460,2022-12-02T09:54:20.945137Z,2022-12-02T09:54:20.945192Z,7.144
"Nüüd viisime seaduse eelnõusse sätte , mis määrab ravimihüvitiste kululae .",2448,"[{""start"": 0, ""end"": 4, ""text"": ""Nüüd"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,459,2022-12-02T09:54:12.463095Z,2022-12-02T09:54:12.463143Z,35.568
Raviasutuse nõukogule jääb võimalus kehtestada voodipäevatasu või mitte seda teha .,2447,"[{""start"": 66, ""end"": 71, ""text"": ""mitte"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,458,2022-12-02T09:53:35.275384Z,2022-12-02T09:53:35.275447Z,107.737
"Ravikindlustusseadus puudutab igas vanuses inimesi - nii neid , kes maksavad kindlustusmaksu , kui neid , kellel on seaduse järgi õigus saada raviteenuseid ja hüvitisi .",2446,"[{""start"": 53, ""end"": 56, ""text"": ""nii"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,457,2022-12-02T09:51:46.105223Z,2022-12-02T09:51:46.105276Z,12.435
"Ajaleht kirjutab , et kui välikomandöride jutt tõele vastab , siis on see esimeseks tõendiks , et bin Laden asub pärast USA vägede operatsiooni Tora Bora piirkonnas endiselt Afganistani territooriumil .",2445,"[{""start"": 165, ""end"": 173, ""text"": ""endiselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,456,2022-12-02T09:51:23.348188Z,2022-12-02T09:51:23.348237Z,9.786
"Kuid Stoiber sai endiselt häid punkte tööturupoliitika eest , mis on valimiskampaania keskseid teemasid .",2444,"[{""start"": 17, ""end"": 25, ""text"": ""endiselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,455,2022-12-02T09:51:11.021677Z,2022-12-02T09:51:11.021733Z,6.756
"Stoiber , kes oli süüdistanud Schröderit Saksa-USA suhete kahjustamises , paistis hetkeks segadusse sattuvat , kuid kordas siis , et on USA ühepoolse sõjategevuse vastu ning et Saksamaa peaks kooskõlastama oma seisukoha teiste Euroopa Liidu liikmetega .",2443,"[{""start"": 123, ""end"": 127, ""text"": ""siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,454,2022-12-02T09:51:02.969113Z,2022-12-02T09:51:02.969189Z,5.988
"Samas peaks iga arukas inimene mõistma , et parkimise eest maksmine on autostunud ühiskonnas normaalne .",2442,"[{""start"": 0, ""end"": 5, ""text"": ""Samas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,453,2022-12-02T09:50:55.714701Z,2022-12-02T09:50:55.714751Z,7.192
Seejärel palutakse leinajad kaubanduskeskuse paigale .,2441,"[{""start"": 0, ""end"": 8, ""text"": ""Seejärel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,452,2022-12-02T09:50:47.173798Z,2022-12-02T09:50:47.173855Z,6.976
"Endine New Yorgi linnapea Rudolf Giuliani loeb tänasel mälestuspäeval esimesena ette mõned aasta eest terrorirünnakutes hukkunute nimed , millega jätkavad siis teised tseremoonial osalejad .",2440,"[{""start"": 155, ""end"": 159, ""text"": ""siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,451,2022-12-02T09:50:38.783949Z,2022-12-02T09:50:38.783997Z,10.43
""" Ilmselt lisame omalt poolt elusa kana või küüliku , et õpetada loomast või linnust toiduvalmistamist koos tapmise ja nülgimisega . """,2439,"[{""start"": 2, ""end"": 9, ""text"": ""Ilmselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,450,2022-12-02T09:50:25.286529Z,2022-12-02T09:50:25.286588Z,7.255
"Kirjas seisab veel , et "" instruktoritel on piisav praktiline kogemus alates 1996. aastast EV Kaitsejõudude ajateenijatele läbiviidud kursuste põhjal "" .",2438,"[{""start"": 14, ""end"": 18, ""text"": ""veel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,449,2022-12-02T09:50:16.819454Z,2022-12-02T09:50:16.819513Z,4.374
Tema hinnangul saab arstitudeng ilma residentuurita tööle ainult hooldajaks või vedamise korral leiab töökoha ravimifirmas .,2437,"[{""start"": 58, ""end"": 64, ""text"": ""ainult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,448,2022-12-02T09:50:04.230574Z,2022-12-02T09:50:04.230631Z,10.312
"EAL saatis 7. novembril haridusministrile , sotsiaalministrile ning riigikogu rahandus- , sotsiaal- ja kultuurikomisjonile kirja , milles juhtis tähelepanu tõigale , et hoolimata arstide koolituse programmi muutusest järgmisel aastal on riigieelarve projektis residentuurikulud võrreldes eelmise aastaga sama suured .",2436,"[{""start"": 0, ""end"": 3, ""text"": ""EAL"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,447,2022-12-02T09:49:52.728547Z,2022-12-02T09:49:52.728629Z,3.375
"Mõnedest asjadest on nende käe all saanud kunstitaiesed , näiteks neoonvärvilise karvaga tumbad , mida vaadates on raske arvata , et need kunagi midagi muud on olnud .",2435,"[{""start"": 58, ""end"": 65, ""text"": ""näiteks"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,446,2022-12-02T09:49:48.070432Z,2022-12-02T09:49:48.070488Z,9.97
"Videman ja Stray Gundersen on viimastel aastatel töötanud oma testimismeetodi ( SAFE ) , kallal , mis nende väitel on põhjalikum kui praegu FIS-i poolt kasutatav .",2434,"[{""start"": 133, ""end"": 139, ""text"": ""praegu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,445,2022-12-02T09:49:36.859258Z,2022-12-02T09:49:36.859311Z,8.819
""" Hemoglobiinitaseme määramiseks piisab väga väikesest verekogusest , sõna otseses mõttes ühest tilgast verest , "" kinnitas Mardna .",2433,"[{""start"": 40, ""end"": 44, ""text"": ""väga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,444,2022-12-02T09:49:26.820790Z,2022-12-02T09:49:26.820845Z,6.616
""" Olen seda teemat mõnes väljaandes kommenteerinud ja praegu pole mul midagi uut lisada , "" ütles Kaal .",2432,"[{""start"": 54, ""end"": 60, ""text"": ""praegu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,443,2022-12-02T09:49:17.206966Z,2022-12-02T09:49:17.207018Z,251.294
"Nii , nagu ka teie ajakirjanikule Toomas Kümmelile .",2431,"[{""start"": 11, ""end"": 13, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,442,2022-12-02T09:45:04.448364Z,2022-12-02T09:45:04.448419Z,5.251
"Minu jalgade tundlikkust testinud neuroloog ütles , et vasaku jala närvid pole enam sama head , kui parema jala närvid .",2430,"[{""start"": 79, ""end"": 83, ""text"": ""enam"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,441,2022-12-02T09:44:55.783905Z,2022-12-02T09:44:55.783959Z,208.562
"Selle aasta 10. jaanuaril selgus kontrolli käigus , et neiul on vigastatud ka teine selgroolüli -toim . ) .",2429,"[{""start"": 75, ""end"": 77, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,440,2022-12-02T09:41:25.701313Z,2022-12-02T09:41:25.701366Z,6.121
"Streimann ütles emale , et parem , kui see asi ära unustatakse , et me ei näe sentigi ja katsugu me teda veel tülitada .",2428,"[{""start"": 105, ""end"": 109, ""text"": ""veel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,439,2022-12-02T09:41:17.243029Z,2022-12-02T09:41:17.243084Z,95.268
"8. juulil 1995. aastal kirjutas ta aga uue seletuse , et polnud õnnetusele eelnenud kahe ööpäeva jooksul tilkagi alkoholi tarbinud .",2427,"[{""start"": 35, ""end"": 38, ""text"": ""aga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,438,2022-12-02T09:39:36.862151Z,2022-12-02T09:39:36.862205Z,40.614
"Sõbranna kirjutas sellest ka seletuses , Streimann tahtis kogu süü kõrvalistuja kaela ajada .",2426,"[{""start"": 26, ""end"": 28, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,437,2022-12-02T09:38:54.876168Z,2022-12-02T09:38:54.876222Z,11.958
Hiljem kirjutas ta kolm erinevat seletuskirja .,2425,"[{""start"": 0, ""end"": 6, ""text"": ""Hiljem"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,436,2022-12-02T09:38:41.425011Z,2022-12-02T09:38:41.425062Z,8.637
Kuidas ta üldse julgeb kandideerida sellisele kohale ?,2424,"[{""start"": 10, ""end"": 15, ""text"": ""üldse"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,435,2022-12-02T09:38:31.346091Z,2022-12-02T09:38:31.346140Z,6.136
Et ta on nii nahhaalne .,2423,"[{""start"": 9, ""end"": 12, ""text"": ""nii"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,434,2022-12-02T09:38:22.297708Z,2022-12-02T09:38:22.297791Z,14.904
Minu jaoks oli asi siis lahendatud .,2422,"[{""start"": 19, ""end"": 23, ""text"": ""siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,433,2022-12-02T09:37:44.308473Z,2022-12-02T09:37:44.308528Z,5.019
Miks te varem seda lugu ei avalikustanud ?,2421,"[{""start"": 8, ""end"": 13, ""text"": ""varem"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,432,2022-12-02T09:37:37.603495Z,2022-12-02T09:37:37.603548Z,4.848
"Huvitav , kas keegi neist otsustajatest on Streimanni kriminaalasja toimikuga tutvunud .",2420,"[{""start"": 10, ""end"": 13, ""text"": ""kas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,431,2022-12-02T09:37:31.175648Z,2022-12-02T09:37:31.175696Z,5.975
"Katrin , mida te Streimannilt pärast 7,5 aasta möödumist avariist ootate ?",2419,"[{""start"": 30, ""end"": 36, ""text"": ""pärast"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,430,2022-12-02T09:37:23.832780Z,2022-12-02T09:37:23.832832Z,13.558
"Vabariigi President Arnold Rüütel nimetas eile , 13. juunil uueks Kaitsejõudude Peastaabi ülemaks kolonel Alar Lanemani .",2418,"[{""start"": 42, ""end"": 46, ""text"": ""eile"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,429,2022-12-02T09:37:08.442314Z,2022-12-02T09:37:08.442363Z,7.128
Kaitseväe juhataja viitseadmiral Tarmo Kõuts määras neljapäevast seni Kaitsejõudude Peastaabi ülema ametikohal teeninud kolonelleitnant Aarne Ermuse operatiivülemaks .,2417,"[{""start"": 65, ""end"": 69, ""text"": ""seni"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,428,2022-12-02T09:36:59.721570Z,2022-12-02T09:36:59.721622Z,17.246
"Kui me ei saa uuendada oma tooteid , siis asendab meid keegi teine , "" ütles Gates Postile antud intervjuus .",2416,"[{""start"": 37, ""end"": 41, ""text"": ""siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,427,2022-12-02T09:36:40.929731Z,2022-12-02T09:36:40.929806Z,17.233
Mall on käinud abi otsimas nii laste vanematelt kui ka koolidelt .,2415,"[{""start"": 52, ""end"": 54, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,426,2022-12-02T09:36:22.205242Z,2022-12-02T09:36:22.205295Z,6.025
""" Väiksemad , 8-9-aastased , lähevad tavaliselt kaasa , "" ütleb poiss .",2414,"[{""start"": 37, ""end"": 47, ""text"": ""tavaliselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,425,2022-12-02T09:36:13.998651Z,2022-12-02T09:36:13.998729Z,3.547
""" Ööbivad näiteks Rotermanni taga või mujal mahajäetud majades , "" teab noormees .",2413,"[{""start"": 38, ""end"": 43, ""text"": ""mujal"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,424,2022-12-02T09:36:08.625099Z,2022-12-02T09:36:08.625157Z,5.342
Kurja sõna pole Mall lastelt iial kuulnud .,2412,"[{""start"": 29, ""end"": 33, ""text"": ""iial"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,423,2022-12-02T09:36:01.907671Z,2022-12-02T09:36:01.907740Z,4.989
"Riided ei kõlvanud tal kuhugi . """,2411,"[{""start"": 23, ""end"": 29, ""text"": ""kuhugi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,422,2022-12-02T09:35:55.350594Z,2022-12-02T09:35:55.350674Z,39.809
"Majandusminister lisas , et majandusministeeriumi valitsemisalas jääb teiste juhtide palgatase Eesti Energia direktori omale selgelt alla .",2410,"[{""start"": 125, ""end"": 132, ""text"": ""selgelt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,421,2022-12-02T09:35:14.129887Z,2022-12-02T09:35:14.129946Z,8.714
Peetsi sõnul pole keskmiselt võttes palgad üle mõistuse suured .,2409,"[{""start"": 18, ""end"": 28, ""text"": ""keskmiselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,420,2022-12-02T09:35:03.914327Z,2022-12-02T09:35:03.914380Z,54.347
Viljandis on traadita internetiühendus lisaks kõrtsile Tegelaste Tuba jõudmas ka supelranda .,2408,"[{""start"": 78, ""end"": 80, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,419,2022-12-02T09:34:07.607311Z,2022-12-02T09:34:07.607361Z,6.474
"Falck valvab tunnelit ööpäevaringselt , turvamees on tunneli keskel .",2407,"[{""start"": 22, ""end"": 37, ""text"": ""ööpäevaringselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,418,2022-12-02T09:33:59.763779Z,2022-12-02T09:33:59.763847Z,6.725
"Mehmetit saatsid lennukini kolm piirivalvurit , kaasa lendas ka tema 16-aastane sõbranna Jasmin Kollmann .",2406,"[{""start"": 61, ""end"": 63, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,417,2022-12-02T09:33:51.251166Z,2022-12-02T09:33:51.251221Z,7.373
"Kurikuulsa Mehmeti , Saksamaa vaieldamatult prominentseima päti väljasaatmine lau-päeval sarnanes tähtsa riigitegelase teele läkitamisega .",2405,"[{""start"": 30, ""end"": 43, ""text"": ""vaieldamatult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,416,2022-12-02T09:33:42.481329Z,2022-12-02T09:33:42.481402Z,7.789
"Keskerakond lootis teisipäeval kirjutada Res Publicaga alla koalitsioonilepingule Kohtla-Järve linna ühiseks valitsemiseks , kuid Res Publica kohalikud juhid soovisid võtta veel mõtlemisaega .",2404,"[{""start"": 173, ""end"": 177, ""text"": ""veel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,415,2022-12-02T09:33:33.154168Z,2022-12-02T09:33:33.154234Z,80.784
Tallinnas ja Tartus eile korraldatud meeleavaldustel nõudsid tudengid õppetoetuste rakendamist sügisest .,2403,"[{""start"": 20, ""end"": 24, ""text"": ""eile"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,414,2022-12-02T09:31:53.604240Z,2022-12-02T09:31:53.604292Z,14.739
"Praeguses olukorras peaks enam mõtlema rahvusvähemuste olukorrale Eestis , saama aru , et siinsed väiksemad rahvusvähemused nõuavad erilist tähelepanu .",2402,"[{""start"": 26, ""end"": 30, ""text"": ""enam"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,413,2022-12-02T09:31:37.287710Z,2022-12-02T09:31:37.287762Z,6.37
"Sedašev ennast süüdi ei tunnistanud , vaid nentis , et ta ei kontrollinud andmete õigsust .",2401,"[{""start"": 15, ""end"": 20, ""text"": ""süüdi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,412,2022-12-02T09:31:28.994701Z,2022-12-02T09:31:28.994755Z,7.736
"Eesti Päevalehe artiklid Vene Ühtsuspartei nimekirjas olevatest , kuid sellesse parteisse mitte astunud eestlastest viisid keskkriminaalpolitsei süüdistuse esitamiseni partei juhatuse liikmele Eduard Sedaševile .",2400,"[{""start"": 90, ""end"": 95, ""text"": ""mitte"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,411,2022-12-02T09:31:20.006645Z,2022-12-02T09:31:20.006693Z,8.545
"Haigekassa juhatuse esimees Hannes Danilov lausus , et kavatseb küll ette võtta samme riigikontrolli avastatud puuduste kõrvaldamiseks , kuid kontrolliaktis pole kordagi viidatud haigekassas esinenud ametiseisundi kuritarvitamisele .",2399,"[{""start"": 64, ""end"": 68, ""text"": ""küll"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,410,2022-12-02T09:31:09.947216Z,2022-12-02T09:31:09.947273Z,9.8
""" Palu lisas , et juhul kui kolimiskulusid poleks kaetud , oleks Eestis puhkusel viibides antud lubadust haigekassasse tööle tulla olnud tunduvalt raskem täita .",2398,"[{""start"": 137, ""end"": 146, ""text"": ""tunduvalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,409,2022-12-02T09:30:58.677612Z,2022-12-02T09:30:58.677665Z,15.4
"Endine USA kohtuminister , praegune WorldComi revident Richard Thornburgh avaldas esmaspäeval raporti , kus kritiseerid teravalt telekommunikatsioonihiiglase juhatust ja teisi firmajuhte , teatas AP .",2397,"[{""start"": 120, ""end"": 128, ""text"": ""teravalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,408,2022-12-02T09:30:41.561658Z,2022-12-02T09:30:41.561712Z,10.098
""" Ühtlasi saame teada , milline on loendajate koormus ja kuidas inimesed loendusele reageerivad , "" selgitas Sundja .",2396,"[{""start"": 2, ""end"": 9, ""text"": ""Ühtlasi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,407,2022-12-02T09:30:29.973066Z,2022-12-02T09:30:29.973122Z,10.787
"Praegu leitakse , et see on tugev ja emotsionaalne kujund .",2395,"[{""start"": 0, ""end"": 6, ""text"": ""Praegu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,406,2022-12-02T09:30:17.809769Z,2022-12-02T09:30:17.809824Z,26.053
"Rakveres avatud Eesti Vabariigi 85. sünnipäeva näitus šokeerib vaatajat nii naturalismi kui ka nimega , sest omariiklust võrreldakse sogasest veest püütud kalaga .",2394,"[{""start"": 92, ""end"": 94, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,405,2022-12-02T09:29:49.505373Z,2022-12-02T09:29:49.505426Z,7.826
Ligi 200 000 krooni maksma läinud näitus jääb avatuks kuni juunini,2393,"[{""start"": 0, ""end"": 4, ""text"": ""Ligi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,404,2022-12-02T09:29:40.482383Z,2022-12-02T09:29:40.482431Z,2.614
"Ta lisas , et firma alustab metalliveoga Muuga sadama kaudu juba mõne kuu pärast , kuid metalli galvaniseerimise ja pakendamise ettevalmistamine nõuab aega .",2392,"[{""start"": 60, ""end"": 64, ""text"": ""juba"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,403,2022-12-02T09:29:36.657712Z,2022-12-02T09:29:36.657806Z,8.976
Narvast pärit Andrei ja kolm naist tapeti narkomüügikohaks olnud korteris pühapäeva õhtul .,2391,"[{""start"": 0, ""end"": 13, ""text"": ""Narvast pärit"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,402,2022-12-02T09:29:25.134549Z,2022-12-02T09:29:25.134602Z,7.822
"Kui selle kasuks otsustame , toetame ühtlasi kõiki neid , kes tootmises on osalenud .",2390,"[{""start"": 37, ""end"": 44, ""text"": ""ühtlasi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,401,2022-12-02T09:29:13.916716Z,2022-12-02T09:29:13.916772Z,17.456
Siis hakkavad inimesed Suletud Ruumist välja tulema .,2389,"[{""start"": 0, ""end"": 4, ""text"": ""Siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1,400,2022-12-02T09:28:55.246777Z,2022-12-02T09:28:55.246829Z,4.975
""" Viis sekundit ja uks on jälle kinni .",2388,"[{""start"": 26, ""end"": 31, ""text"": ""jälle"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,399,2022-12-02T09:28:49.085833Z,2022-12-02T09:28:49.085906Z,30.017
"Pankrotistunud Maapangas on Kihelkonna vallal siiani 202 000 krooni , 350 000 krooni õnnestus tagasi saada .",2387,"[{""start"": 46, ""end"": 52, ""text"": ""siiani"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,398,2022-12-02T09:27:02.268154Z,2022-12-02T09:27:02.268206Z,16.642
"Kihelkonna vallavanem Allan Alev tunnistas , et neljapäeva õhtul teatavaks tehtud Eesti Panga otsus EVEA Panga sulgemise kohta oli talle tõeliselt ebameeldiv üllatus .",2386,"[{""start"": 137, ""end"": 146, ""text"": ""tõeliselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,397,2022-12-02T09:26:43.648295Z,2022-12-02T09:26:43.648346Z,5.873
""" Mul on väga hea meel Pärnu kontserdimaja valmimise üle Pärnu muinsuskaitsealas , "" ütles Lepp .",2385,"[{""start"": 9, ""end"": 13, ""text"": ""väga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,396,2022-12-02T09:26:36.319522Z,2022-12-02T09:26:36.319574Z,3.436
"Militaarne info-oaas terendab kaitsekulutuste osakaalu tõusuga ning hariduse osas ei ole siin "" suure mänguga "" võrreldes midagi järele anda .",2384,"[{""start"": 89, ""end"": 93, ""text"": ""siin"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,395,2022-12-02T09:26:22.379381Z,2022-12-02T09:26:22.379433Z,15.553
"See teadmine ei vähenda meie soovi NATO-sse astuda , kuid maailmapoliitilised realiteedid sunnivad vägisi sellisele järeldusele jõudma .",2383,"[{""start"": 99, ""end"": 105, ""text"": ""vägisi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,394,2022-12-02T09:26:03.830490Z,2022-12-02T09:26:03.830547Z,134.317
"Riigikogult on vajalik aktsept valitud vahendite stabiilseks rahastamiseks , mis lõpetaks peost-suhu elamise ja kerjusetunde , mis on paraku meie tänase kultuurielu igapäevaseks kaasnähtuseks .",2382,"[{""start"": 134, ""end"": 140, ""text"": ""paraku"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1,393,2022-12-02T09:23:47.532283Z,2022-12-02T09:23:47.532337Z,149.837
