text,id,label,review,annotator,annotation_id,created_at,updated_at,lead_time
""" Mulle see võistlus eriti ei meeldi , "" nentis Jaan.",4493,"[{""start"": 2, ""end"": 7, ""text"": ""Mulle"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1858,2022-12-30T11:04:18.201893Z,2022-12-30T11:04:18.201944Z,6.674
Aus pedaalib mainekal jõuproovil esmakordselt .,4492,"[{""start"": 13, ""end"": 32, ""text"": ""mainekal jõuproovil"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1857,2022-12-30T11:04:10.208604Z,2022-12-30T11:04:10.208682Z,5.486
""" Seda kohtumist polnud meil mingit õigust võita , "" tunnistas Miller .",4491,"[{""start"": 2, ""end"": 16, ""text"": ""Seda kohtumist"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1856,2022-12-30T11:04:02.233059Z,2022-12-30T11:04:02.233128Z,6.627
""" Eetika mõttes on TELE2 kampaania väga inetu , "" sõnas Starmani tegevdirektor Peeter Kern .",4490,"[{""start"": 2, ""end"": 15, ""text"": ""Eetika mõttes"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1855,2022-12-30T11:03:54.318258Z,2022-12-30T11:03:54.318311Z,5.462
""" See vajab muidugi tõsist poliitilist otsust , kuid ilmselt peame järgima maailmapraktikat ja hakkama edaspidi valima , kuidas igale ähvardusele reageerida , "" ütles siseministeeriumi asekantsler Kalev Timberg .",4489,"[{""start"": 128, ""end"": 145, ""text"": ""igale ähvardusele"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1854,2022-12-30T11:03:47.670275Z,2022-12-30T11:03:47.670331Z,8.203
Vassiljevi sõnul pole viivitusel suuremat tähtsust .,4488,"[{""start"": 0, ""end"": 16, ""text"": ""Vassiljevi sõnul"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1853,2022-12-30T11:03:38.022567Z,2022-12-30T11:03:38.022666Z,33.46
Turniir oli talle väike vaheldus .,4487,"[{""start"": 12, ""end"": 17, ""text"": ""talle"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1852,2022-12-30T11:03:03.217729Z,2022-12-30T11:03:03.217786Z,3.209
Ehitus kestis aasta .,4486,"[{""start"": 14, ""end"": 19, ""text"": ""aasta"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1851,2022-12-30T11:02:58.607003Z,2022-12-30T11:02:58.607060Z,59.585
Müügisalongis on ruumi kuni 18 autole .,4485,"[{""start"": 23, ""end"": 37, ""text"": ""kuni 18 autole"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1850,2022-12-30T11:01:51.001662Z,2022-12-30T11:01:51.001714Z,4.027
Saatemuusika on sõule kirjutanud DJ Erkki Tero .,4484,"[{""start"": 16, ""end"": 21, ""text"": ""sõule"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1849,2022-12-30T11:01:45.386158Z,2022-12-30T11:01:45.386211Z,270.678
Inessa Josing ja Reet Ulfsak otsustasid pakkuda stilisatsiooni meie rahvuslikel teemadel .,4483,"[{""start"": 63, ""end"": 88, ""text"": ""meie rahvuslikel teemadel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1848,2022-12-30T10:57:13.351710Z,2022-12-30T10:57:13.351766Z,7.471
""" Ta vastas õigesti , täielikult ning ausalt nii igale sõltumatu uurija kantselei kui ka vandemeeste kogu liikmete küsimusele , "" ütles Smith .",4482,"[{""start"": 33, ""end"": 125, ""text"": ""ning ausalt nii igale sõltumatu uurija kantselei kui ka vandemeeste kogu liikmete küsimusele"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1847,2022-12-30T10:57:03.712245Z,2022-12-30T10:57:03.712382Z,7.452
Üleeilselt maratonistungilt saabunud Lewinsky ei jaganud kommentaare ning nägi välja väsinud ja kahvatu .,4481,"[{""start"": 0, ""end"": 27, ""text"": ""Üleeilselt maratonistungilt"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1846,2022-12-30T10:56:54.839032Z,2022-12-30T10:56:54.839097Z,12.635
Clintoni kord tunnistusi jagada on 17. augustil .,4480,"[{""start"": 0, ""end"": 13, ""text"": ""Clintoni kord"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1845,2022-12-30T10:56:40.882328Z,2022-12-30T10:56:40.882383Z,8.368
Mart Laar räägib Keskerakonna mõistlikust ja mittemõistlikust osast .,4479,"[{""start"": 17, ""end"": 67, ""text"": ""Keskerakonna mõistlikust ja mittemõistlikust osast"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1844,2022-12-30T10:56:31.271648Z,2022-12-30T10:56:31.271702Z,2.596
Väidetavalt maksis Liibüa iga pantvangi eest miljon dollarit lunaraha .,4478,"[{""start"": 26, ""end"": 44, ""text"": ""iga pantvangi eest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1843,2022-12-30T10:56:27.388352Z,2022-12-30T10:56:27.388409Z,3.689
"Kogu Lõuna- ja Kesk-Eestile on see ühendus pealinna , lennujaama ja sadamatega .",4477,"[{""start"": 0, ""end"": 27, ""text"": ""Kogu Lõuna- ja Kesk-Eestile"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1842,2022-12-30T10:56:21.896314Z,2022-12-30T10:56:21.896367Z,5.579
Kuid mis veel aitab kaasa regiooniti tasakaalustatud arengule ?,4476,"[{""start"": 26, ""end"": 61, ""text"": ""regiooniti tasakaalustatud arengule"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1841,2022-12-30T10:56:15.103845Z,2022-12-30T10:56:15.103898Z,4.016
"Algne idee oli hoopis kangem , selle kohaselt tulnuks vabastada ettevõtlus väljaspool Tallinna ja veel mõnda hästi arenenud keskust tulumaksust .",4475,"[{""start"": 31, ""end"": 45, ""text"": ""selle kohaselt"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1840,2022-12-30T10:56:09.832932Z,2022-12-30T10:56:09.832984Z,15.464
"Mida aeg edasi , seda enam tundub , et istuva valitsuse prioriteediks kuulutatud regionaalne areng on propagandistlik üritus .",4474,"[{""start"": 17, ""end"": 21, ""text"": ""seda"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1839,2022-12-30T10:55:53.008059Z,2022-12-30T10:55:53.008117Z,3.309
"USA ja Iisraeli ametnikud peavad praegu kõnelusi , mida põgenenud luureohvitseriga teha .",4473,"[{""start"": 66, ""end"": 82, ""text"": ""luureohvitseriga"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1838,2022-12-30T10:55:48.086050Z,2022-12-30T10:55:48.086097Z,9.973
"Leitnanti kadumine tekitas paanikat eelkõige seetõttu , et Mattys töötas armeereservi luurekeskuses ning tal oli olnud juurdepääs kõigile salajastele materjalidele .",4472,"[{""start"": 73, ""end"": 99, ""text"": ""armeereservi luurekeskuses"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1837,2022-12-30T10:55:35.852281Z,2022-12-30T10:55:35.852357Z,6.615
Esimese eurointegratsioonialase seminari Ukraina riigiametnikele korraldas välisministeerium 1998. aasta novembris .,4471,"[{""start"": 93, ""end"": 114, ""text"": ""1998. aasta novembris"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1836,2022-12-30T10:55:27.952395Z,2022-12-30T10:55:27.952449Z,9.779
""" Me ei ole enam iseenda peremehed , "" nentis Tõnis Kask muiates , "" me kuulume juba Eesti rahvale . """,4470,"[{""start"": 85, ""end"": 98, ""text"": ""Eesti rahvale"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1835,2022-12-30T10:55:16.937463Z,2022-12-30T10:55:16.937516Z,7.937
Admiral ise lubas lähtuda president Putini range korra taastamise printsiibist .,4469,"[{""start"": 26, ""end"": 78, ""text"": ""president Putini range korra taastamise printsiibist"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1834,2022-12-30T10:55:07.664978Z,2022-12-30T10:55:07.665034Z,5.887
MITU LAEVA ON ÕNNETUSE PIIRKONNAS KAOTANUD LASTI .,4468,"[{""start"": 14, ""end"": 33, ""text"": ""ÕNNETUSE PIIRKONNAS"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1833,2022-12-30T10:55:00.427842Z,2022-12-30T10:55:00.427915Z,3.185
""" Igal juhul ei saanud see olla lasti nihkumise süü .",4467,"[{""start"": 2, ""end"": 12, ""text"": ""Igal juhul"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1832,2022-12-30T10:54:49.932488Z,2022-12-30T10:54:49.932540Z,7.775
Peatreener Üllar Kerde otsustab lõpliku koosseisu täna hommikul .,4466,"[{""start"": 55, ""end"": 63, ""text"": ""hommikul"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1831,2022-12-30T10:54:40.279136Z,2022-12-30T10:54:40.279207Z,5.339
"Kui küsida , kas teda tundvad kreeklased oskasid tema vastu õigesti mängida , kostab ta : "" Mitte ainult minu vastu . """,4465,"[{""start"": 49, ""end"": 59, ""text"": ""tema vastu"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1830,2022-12-30T10:54:33.582103Z,2022-12-30T10:54:33.582156Z,4.716
""" Et mind isegi siin kolkas veel teatakse , on küll üllatav . """,4464,"[{""start"": 21, ""end"": 27, ""text"": ""kolkas"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1829,2022-12-30T10:54:27.612394Z,2022-12-30T10:54:27.612452Z,4.746
"Näib , justkui poleks mitmed Potteri veendunud fännid teisi raamatuid varem lugenudki , niivõrd ajab neid kihevile iga viimane kui reake selles kahtlemata heas , kuid samas mitte just väga originaalses tekstis .",4463,"[{""start"": 137, ""end"": 209, ""text"": ""selles kahtlemata heas , kuid samas mitte just väga originaalses tekstis"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1828,2022-12-30T10:54:21.377935Z,2022-12-30T10:54:21.378017Z,15.782
"Ministrite järsu palgatõusu vastu on protestinud ka Mõõdukate fraktsioon , kuigi on tunnistanud , et palgatõus on vajalik .",4462,"[{""start"": 0, ""end"": 33, ""text"": ""Ministrite järsu palgatõusu vastu"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1827,2022-12-30T10:54:03.658278Z,2022-12-30T10:54:03.658332Z,42.335
Meistrivõistlustel jagab Nybit Polarise ja BC Tallinnaga kolmandat kohta .,4461,"[{""start"": 0, ""end"": 18, ""text"": ""Meistrivõistlustel"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1826,2022-12-30T10:53:19.337155Z,2022-12-30T10:53:19.337211Z,8.082
"Veeretasime vastutust üksteise peale , meil pole surmkindlat liidrit .",4460,"[{""start"": 22, ""end"": 36, ""text"": ""üksteise peale"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1825,2022-12-30T10:53:09.663367Z,2022-12-30T10:53:09.663420Z,76.381
Kuuel aastal järjest ( 1987-1992 ) tõi Delta Lanciale autofirmade tiitli .,4459,"[{""start"": 0, ""end"": 34, ""text"": ""Kuuel aastal järjest ( 1987-1992 )"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1824,2022-12-30T10:51:50.860128Z,2022-12-30T10:51:50.860185Z,9.21
Nokia 9210 Communicator töötab nii 900 kui 1800 MHz GSM-võrgus .,4458,"[{""start"": 31, ""end"": 62, ""text"": ""nii 900 kui 1800 MHz GSM-võrgus"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1823,2022-12-30T10:51:40.275392Z,2022-12-30T10:51:40.275445Z,3.986
"Ning klahvid on suuremad - Nokia tunnistab ise , et senised olid liiga väikesed ja ebamugavad .",4457,"[{""start"": 43, ""end"": 46, ""text"": ""ise"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1822,2022-12-30T10:51:34.636410Z,2022-12-30T10:51:34.636483Z,58.611
"Kui aga "" telefon "" avada , hakkavad ka erinevused silma .",4456,"[{""start"": 51, ""end"": 56, ""text"": ""silma"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1821,2022-12-30T10:50:34.712118Z,2022-12-30T10:50:34.712170Z,5.388
"Pole ju ängistusest kasu , asjad maailmas lähevad ikkagi just nii , nagu nad lähevad .",4455,"[{""start"": 8, ""end"": 19, ""text"": ""ängistusest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1820,2022-12-30T10:50:27.348490Z,2022-12-30T10:50:27.348538Z,6.451
"Kuid kui tullakse välja ideedega , kuidas elu paremaks muuta , "" tahaks ta esmalt veenduda , et need ei põhjusta veelgi hullemaid hädasid ja pettumusi "" .",4454,"[{""start"": 24, ""end"": 62, ""text"": ""ideedega , kuidas elu paremaks muuta ,"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1819,2022-12-30T10:50:19.265523Z,2022-12-30T10:50:19.265596Z,9.896
"Tegu on päevikulaadse raamatuga , mis koosneb erinevatest , romaaniks liituvatest novellidest Palomari isiku tõttu , kes neid mõtisklusi-novelle läbi elab .",4453,"[{""start"": 46, ""end"": 154, ""text"": ""erinevatest , romaaniks liituvatest novellidest Palomari isiku tõttu , kes neid mõtisklusi-novelle läbi elab"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1818,2022-12-30T10:50:08.058290Z,2022-12-30T10:50:08.058350Z,4.271
""" Väike esperanto-eesti ja eesti-esperanto sõnaraamat "" , 1957 , enne sõda ilmusid rootsi keele õpik ja sõnastik .",4452,"[{""start"": 65, ""end"": 74, ""text"": ""enne sõda"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1817,2022-12-30T10:50:02.509267Z,2022-12-30T10:50:02.509322Z,13.595
"Edelaraudtee juhatuse liikme Jaan Ratniku teatel on ülejäänud kolm nõukogu liiget rahandusministeeriumi esindajad : Rain Rosimannus , Tähve Milt ja Tiiu-Tatjana Reinbush .",4451,"[{""start"": 0, ""end"": 48, ""text"": ""Edelaraudtee juhatuse liikme Jaan Ratniku teatel"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1816,2022-12-30T10:49:47.327018Z,2022-12-30T10:49:47.327072Z,17.017
"Näitusel väljas olev Tartu noorte maalijate plejaad algab linna enimtuntud kunstniku Navitrollaga , hästi on esindatud Tartu Ülikooli maalikateedri lõpetajaskond ja kaardistatud Konrad Mäe maalistuudio .",4450,"[{""start"": 0, ""end"": 8, ""text"": ""Näitusel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1815,2022-12-30T10:49:28.896967Z,2022-12-30T10:49:28.897048Z,11.962
Fondi tulu kajastub osaku puhasväärtuse tõusus .,4449,"[{""start"": 20, ""end"": 46, ""text"": ""osaku puhasväärtuse tõusus"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1814,2022-12-30T10:49:14.876778Z,2022-12-30T10:49:14.876844Z,15.852
"Osten Tori hakati rajama 80. aastate lõpus , esialgu pidi sinna tulema põllumajandusministeeriumi infokeskus .",4448,"[{""start"": 25, ""end"": 42, ""text"": ""80. aastate lõpus"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1813,2022-12-30T10:48:57.800352Z,2022-12-30T10:48:57.800403Z,9.022
500 krooni ületav autokompensatsioon saab erisoodustuseks .,4447,"[{""start"": 0, ""end"": 10, ""text"": ""500 krooni"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1812,2022-12-30T10:48:47.329037Z,2022-12-30T10:48:47.329088Z,4.818
Kiire andmeedastus võimaldab telefoni edukalt kasutada koos sülearvutiga .,4446,"[{""start"": 55, ""end"": 72, ""text"": ""koos sülearvutiga"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1811,2022-12-30T10:48:41.050723Z,2022-12-30T10:48:41.050782Z,4.056
Tänavu kevadel Hannoveris ja suvel Hong Kongis tutvustatud telefon toetab kiire andmeedastuse standardit HSCSD ning mobiilset internetti WAP .,4445,"[{""start"": 7, ""end"": 46, ""text"": ""kevadel Hannoveris ja suvel Hong Kongis"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1810,2022-12-30T10:48:35.448910Z,2022-12-30T10:48:35.448960Z,9.888
"Teade tulekahjust Sõpruse puiestee korteris tuli kell 7.06 , teatas päästeameti korrapidaja .",4444,"[{""start"": 49, ""end"": 58, ""text"": ""kell 7.06"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1809,2022-12-30T10:48:23.891807Z,2022-12-30T10:48:23.891854Z,7.138
"Miami instituut on omalaadne teaduskeskus maailmas , kuna selle ainuke uurimisobjekt on puudutus ning selle teaduses ja meditsiinis rakendamise võimalused .",4443,"[{""start"": 42, ""end"": 50, ""text"": ""maailmas"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1808,2022-12-30T10:48:14.470271Z,2022-12-30T10:48:14.470322Z,5.689
"Massaazhteraapia aitab teismelisi , kes kannatavad buliimia ja anoreksia all .",4442,"[{""start"": 51, ""end"": 76, ""text"": ""buliimia ja anoreksia all"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1807,2022-12-30T10:48:07.398530Z,2022-12-30T10:48:07.398590Z,4.052
"Seetõttu peaksid manuaalterapeudid kindlasti oma patsiente julgustama , et nood oma lapsi masseeriksid või osaleksid mõnel beebimassaazhi kursusel .",4441,"[{""start"": 117, ""end"": 146, ""text"": ""mõnel beebimassaazhi kursusel"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1806,2022-12-30T10:48:01.816570Z,2022-12-30T10:48:01.816625Z,6.663
Aasta inimestest mainiti veel ( suvalises järjekorras ) :,4440,"[{""start"": 0, ""end"": 16, ""text"": ""Aasta inimestest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1805,2022-12-30T10:47:53.955520Z,2022-12-30T10:47:53.955576Z,4.311
Ettepanekuid selle kohta võidakse esitada 2001. aasta 10. jaanuarini .,4439,"[{""start"": 42, ""end"": 68, ""text"": ""2001. aasta 10. jaanuarini"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1804,2022-12-30T10:47:48.335852Z,2022-12-30T10:47:48.335901Z,4.302
"Samas pole Eesti kehtestanud Lätile-Leedule tolle , küsimus pole milleski muus kui tootmise efektiivsuses ja kvaliteedis .",4438,"[{""start"": 11, ""end"": 16, ""text"": ""Eesti"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1803,2022-12-30T10:47:42.711485Z,2022-12-30T10:47:42.711560Z,15.538
Aasta algusest rakendunud investeeringute tulumaksuvabastus soodustab tootmise ülekolimist Skandinaavia riikidest Eestisse .,4437,"[{""start"": 0, ""end"": 14, ""text"": ""Aasta algusest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1802,2022-12-30T10:47:25.793816Z,2022-12-30T10:47:25.793878Z,10.22
Eelmise nädala lõpus polnud Estonias ühtegi gripihaiget .,4436,"[{""start"": 0, ""end"": 20, ""text"": ""Eelmise nädala lõpus"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1801,2022-12-30T10:47:14.337587Z,2022-12-30T10:47:14.337638Z,3.867
"Estonia mängukava ühe näitleja haigeks jäämine ei muudaks , sest enamiku etenduste peaosalistel on dublandid .",4435,"[{""start"": 65, ""end"": 82, ""text"": ""enamiku etenduste"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1800,2022-12-30T10:47:09.013668Z,2022-12-30T10:47:09.013722Z,13.78
"Ka Vanemuise draamajuht Ain Mäeots mängis etenduses "" Kaksteist vihast meest "" , kui tal oli palavik .",4434,"[{""start"": 42, ""end"": 100, ""text"": ""etenduses \"" Kaksteist vihast meest \"" , kui tal oli palavik"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1799,2022-12-30T10:46:53.888452Z,2022-12-30T10:46:53.888513Z,5.306
"Itaalia üleujutustes on hukkunud vähemalt 12 inimest , 15 inimest on teadmata kadunud .",4433,"[{""start"": 0, ""end"": 20, ""text"": ""Itaalia üleujutustes"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1798,2022-12-30T10:46:47.281111Z,2022-12-30T10:46:47.281164Z,6.388
"Politseid esindasid kohtus komissar Lembit Kalda ja vandeadvokaat Indrek Koolmeister , kes on olnud üks Lahi õppejõududest Tartu ülikooli juuraõpingutel .",4432,"[{""start"": 20, ""end"": 26, ""text"": ""kohtus"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1797,2022-12-30T10:46:39.617019Z,2022-12-30T10:46:39.617092Z,6.441
"Viru ringkonnakohus rahuldas politsei apellatsioonkaebuse ning tühistas Lääne-Viru maakohtu varasema otsuse , ütles BNS-ile Viru ringkonnakohtu sekretär .",4431,"[{""start"": 116, ""end"": 123, ""text"": ""BNS-ile"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1796,2022-12-30T10:46:31.845211Z,2022-12-30T10:46:31.845273Z,6.202
"Hooaja edenedes üritame sellegi puuduse korvata . """,4430,"[{""start"": 0, ""end"": 6, ""text"": ""Hooaja"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1795,2022-12-30T10:46:24.350741Z,2022-12-30T10:46:24.350816Z,5.039
Mõlema koosseisudes leidub hulgaliselt Venemaa koondislasi .,4429,"[{""start"": 0, ""end"": 19, ""text"": ""Mõlema koosseisudes"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1794,2022-12-30T10:46:18.030148Z,2022-12-30T10:46:18.030200Z,3.486
Finaalnelikusse pääsu soosikute hulka kuuluvad kindlasti mõlemad Venemaa klubid .,4428,"[{""start"": 0, ""end"": 37, ""text"": ""Finaalnelikusse pääsu soosikute hulka"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1793,2022-12-30T10:46:13.485000Z,2022-12-30T10:46:13.485053Z,5.847
50 uut meeskonda soovivad NEBLisse,4427,"[{""start"": 26, ""end"": 34, ""text"": ""NEBLisse"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1792,2022-12-30T10:46:05.595784Z,2022-12-30T10:46:05.595839Z,4.524
"See aitab ka rahvuskoondisel Euroopa meistrivõistluste valikturniiriks valmistuda . """,4426,"[{""start"": 10, ""end"": 28, ""text"": ""ka rahvuskoondisel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1791,2022-12-30T10:45:59.783600Z,2022-12-30T10:45:59.783651Z,3.714
Tänu teleõiguste müügile ja üha suurenevale sponsorite hulgale saame rahulikult hingata .,4425,"[{""start"": 0, ""end"": 62, ""text"": ""Tänu teleõiguste müügile ja üha suurenevale sponsorite hulgale"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1790,2022-12-30T10:45:54.565564Z,2022-12-30T10:45:54.565621Z,3.538
"Ühisettevõttel on kavas hakata pakkuma portaali teenuseid , vahendusteenuseid erinevate kauplemiskeskkondade ja kliendi vahendamissüsteemide kaudu , logistikateenuseid ning tarkvara- ja tehnoloogialahendusi .",4424,"[{""start"": 0, ""end"": 14, ""text"": ""Ühisettevõttel"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1789,2022-12-30T10:45:44.889122Z,2022-12-30T10:45:44.889176Z,4.316
Ühisettevõtte moodustamise eesmärgiks on luua Eestis enim kasutatav interneti-keskkond .,4423,"[{""start"": 46, ""end"": 52, ""text"": ""Eestis"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1788,2022-12-30T10:45:39.360445Z,2022-12-30T10:45:39.360494Z,6.346
Ühisettevõtte moodustamise üksikasjad ( sh. ettevõtte nimi ja juhtorganid ) peavad pärast läbirääkimiste lõppemist heaks kiitma mõlema ettevõtte nõukogud .,4422,"[{""start"": 83, ""end"": 114, ""text"": ""pärast läbirääkimiste lõppemist"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1787,2022-12-30T10:45:31.766014Z,2022-12-30T10:45:31.766072Z,9.394
Oksjonil müüdud autod,4421,"[{""start"": 0, ""end"": 8, ""text"": ""Oksjonil"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1786,2022-12-30T10:45:08.965763Z,2022-12-30T10:45:08.965851Z,6.623
""" Soovisime kunagi Tshaikat müüa alghinnaga veerand miljonit krooni .",4420,"[{""start"": 33, ""end"": 43, ""text"": ""alghinnaga"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1785,2022-12-30T10:45:00.920398Z,2022-12-30T10:45:00.920453Z,86.589
"Hiljem tekib kindla ostusooviga tulnutel aga pinge , sest masinaid jääb üha vähemaks ning et autot kindlasti saada , peavad nad hinna üles lööma . """,4419,"[{""start"": 13, ""end"": 40, ""text"": ""kindla ostusooviga tulnutel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1784,2022-12-30T10:43:32.834747Z,2022-12-30T10:43:32.834810Z,6.198
Algajale tekitab tavaliselt probleeme ka lühenditest arusaamine .,4418,"[{""start"": 0, ""end"": 8, ""text"": ""Algajale"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1783,2022-12-30T10:43:25.327721Z,2022-12-30T10:43:25.327777Z,7.302
Jutukas lobisedes või meili lugedes ju vestluse teist osapoolt ei näe .,4417,"[{""start"": 0, ""end"": 7, ""text"": ""Jutukas"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1782,2022-12-30T10:43:16.607318Z,2022-12-30T10:43:16.607373Z,48.245
"Küsige neilt , kes kardavad .",4416,"[{""start"": 7, ""end"": 27, ""text"": ""neilt , kes kardavad"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1781,2022-12-30T10:42:26.795351Z,2022-12-30T10:42:26.795422Z,27.013
Eesti Ametiühingute Keskliit valis juristiharidusega Pärnitsa ( 35 ) uueks juhiks eelmisel nädalal .,4415,"[{""start"": 35, ""end"": 52, ""text"": ""juristiharidusega"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1780,2022-12-30T10:41:58.372343Z,2022-12-30T10:41:58.372399Z,5.212
"Läheme samm-sammult edasi , ning me saame selle kätte . """,4414,"[{""start"": 42, ""end"": 53, ""text"": ""selle kätte"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1779,2022-12-30T10:41:44.547550Z,2022-12-30T10:41:44.547604Z,8.951
""" Kui hakkasime pankroti tagatisfondi küsima , öeldi mulle ka kõigepealt , et sa oled hull .",4413,"[{""start"": 53, ""end"": 58, ""text"": ""mulle"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1778,2022-12-30T10:41:33.588375Z,2022-12-30T10:41:33.588448Z,34.972
"Liitke nende palk kokku ja vaadake , kui palju sealt riigile makse tuleb .",4412,"[{""start"": 53, ""end"": 60, ""text"": ""riigile"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1777,2022-12-30T10:40:57.359917Z,2022-12-30T10:40:57.359969Z,18.758
"Kui töötajaid on rohkem , siis on nende kaal ettevõttes suurem ja ka esindatus nõukogus peab suurem olema , "" märkis Pärnits .",4411,"[{""start"": 45, ""end"": 55, ""text"": ""ettevõttes"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1776,2022-12-30T10:40:37.136238Z,2022-12-30T10:40:37.136292Z,7.39
"Tervelt 86 protsenti tunnistas , et linna kaupmehed on kohelnud teda ebasõbralikult ja kurtis turismiinfo puudulikkuse üle .",4410,"[{""start"": 94, ""end"": 122, ""text"": ""turismiinfo puudulikkuse üle"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1775,2022-12-30T10:40:28.066718Z,2022-12-30T10:40:28.066773Z,15.3
