COLLECTION	SPANSTART	TYPE	TEXT
663792	505	O	VGA resolution ( 640x480 pixels ) .
663792	505	S	VGA resolution .
663792	505	Odeprel	root flat punct appos flat punct punct
663792	505	Sdeprel	root flat _ _ _ _ punct
			
606999	7961	O	Looma nimi ( ei ole kohustuslik ) :
606999	7961	S	Looma nimi :
606999	7961	Odeprel	nmod root punct aux cop parataxis punct punct
606999	7961	Sdeprel	nmod root _ _ _ _ _ punct
			
485740	2203	O	Tallinnas juhib raadiokanalite kuulatavuse pingerida Vikerraadio , mida kuulab iga neljas pealinlane ( päeva keskmine kuulatavusprotsent on 23,4 ) .
485740	2203	S	Tallinnas juhib raadiokanalite kuulatavuse pingerida Vikerraadio , mida kuulab iga neljas pealinlane .
485740	2203	Odeprel	obl root nmod obj nsubj appos punct obj acl:relcl det amod nsubj punct nmod amod nsubj:cop cop parataxis punct punct
485740	2203	Sdeprel	obl root nmod obj nsubj appos punct obj acl:relcl det amod nsubj _ _ _ _ _ _ _ punct
			
696854	59	O	( Kes ei ole näinud , siis  on list asjadest mis sellest ajast saadik , kui Duke Nukem Forever välja kuulutati ( aprill 1997 ) , on maailmas juhtunud .
696854	59	S	( Kes ei ole näinud , siis on list asjadest mis sellest ajast saadik , kui Duke Nukem Forever välja kuulutati , on maailmas juhtunud .
696854	59	Odeprel	punct nsubj:cop aux cop parataxis punct advmod aux nsubj obl nsubj det obl case punct mark obj flat flat compound:prt advcl punct parataxis nummod punct punct aux obl root punct
696854	59	Sdeprel	punct nsubj:cop aux cop parataxis punct advmod aux nsubj obl nsubj det obl case punct mark obj flat flat compound:prt advcl _ _ _ _ punct aux obl root punct
			
537753	1249	O	28 . mail eelseisev rahvahääletus Euroopa Liidu ( EL ) reformilepingu küsimuses on Taani poliitilisel maastikul lükkunud tagaplaanile .
537753	1249	S	28 . mail eelseisev rahvahääletus Euroopa Liidu reformilepingu küsimuses on Taani poliitilisel maastikul lükkunud tagaplaanile .
537753	1249	Odeprel	amod obl acl nsubj nmod nmod punct appos punct nmod nmod aux nmod amod obl root obl punct
537753	1249	Sdeprel	amod obl acl nsubj nmod nmod _ _ _ nmod nmod aux nmod amod obl root obl punct
			
4272	300687	O	“ Hulkurite ” tsüklisse kuuluva “ Augusti ” tõlkis Marje Pedajas ( 1936 ) .
4272	300687	S	“ Hulkurite ” tsüklisse kuuluva “ Augusti ” tõlkis Marje Pedajas .
4272	300687	Odeprel	punct nmod punct obl acl punct obj punct root nsubj flat punct parataxis punct punct
4272	300687	Sdeprel	punct nmod punct obl acl punct obj punct root nsubj flat _ _ _ punct
			
667203	316575	O	Otsuse “ Eesti regionaalarengu strateegia heakskiitmine ” eelnõu ( 31 SE ) .
667203	316575	S	Otsuse “ Eesti regionaalarengu strateegia heakskiitmine ” eelnõu .
667203	316575	Odeprel	nmod punct nmod nmod nmod appos punct root punct parataxis flat punct punct
667203	316575	Sdeprel	nmod punct nmod nmod nmod appos punct root _ _ _ _ punct
			
3666	10043	O	Targem oleks juba praegu avada ka kohalik turg , kaotada põhjendamatud administratiivsed takistused ( kaitsetollid ! ) .
3666	10043	S	Targem oleks juba praegu avada ka kohalik turg , kaotada põhjendamatud administratiivsed takistused .
3666	10043	Odeprel	root cop advmod advmod csubj:cop advmod amod obj punct conj amod amod obj punct parataxis punct punct punct
3666	10043	Sdeprel	root cop advmod advmod csubj:cop advmod amod obj punct conj amod amod obj _ _ _ _ punct
			
336652	0	O	TALLINN , 13. detsember ( EPLO ) - Üha enam satub lastehaigla võõrutusravi osakonda tüdrukuid , kes on kahe-kolme peale liitri viina ära joonud , kirjutab SL Õhtuleht .
336652	0	S	TALLINN , 13. detsember - Üha enam satub lastehaigla võõrutusravi osakonda tüdrukuid , kes on kahe-kolme peale liitri viina ära joonud , kirjutab SL Õhtuleht .
336652	0	Odeprel	nsubj punct amod appos punct parataxis punct punct advmod advmod root nmod nmod obl nsubj punct nsubj aux obl case nmod obj compound:prt acl:relcl punct conj nsubj flat punct
336652	0	Sdeprel	nsubj punct amod appos _ _ _ punct advmod advmod root nmod nmod obl nsubj punct nsubj aux obl case nmod obj compound:prt acl:relcl punct conj nsubj flat punct
			
347207	4133	O	Hukkusid tallinlane Õimar ( 34 ) ja Hanila valla elanikud Urmas ( 29 ) ja Antti-Jüri ( 23 ) .
347207	4133	S	Hukkusid tallinlane Õimar ja Hanila valla elanikud Urmas ja Antti-Jüri .
347207	4133	Odeprel	root appos appos punct parataxis punct cc nmod nmod conj appos punct parataxis punct cc conj punct parataxis punct punct
347207	4133	Sdeprel	root appos appos _ _ _ cc nmod nmod conj appos _ _ _ cc conj _ _ _ punct
			
688496	570	O	Berhane Adere ( Etioopia ) 14.33 , 65 , 2.
688496	570	S	Berhane Adere 14.33 , 65 , 2.
688496	570	Odeprel	root flat punct appos punct nummod punct parataxis
688496	570	Sdeprel	root flat _ _ _ nummod punct parataxis
			
597516	3685	O	Newcastle United ( Inglismaa ) 41 100 000 USD ( 10 , 0 miljardit krooni )
597516	3685	S	Newcastle United 41 100 000 USD
597516	3685	Odeprel	root flat punct appos punct nummod nmod punct compound nummod parataxis punct
597516	3685	Sdeprel	root flat _ _ _ nummod nmod _ _ _ _ _
			
649892	1619	O	Le Havre AC ( 15 )
649892	1619	S	Le Havre AC
649892	1619	Odeprel	root flat flat punct parataxis punct
649892	1619	Sdeprel	root flat flat _ _ _
			
68142	1855	O	Salvestused annavad läbilõike kogu klavessiinimuusikast : inglise virginalimuusikast , varasest itaalia , prantsuse , saksa ja hispaania muusikast ning 18. sajandi meistritest ( sh D. Scarlatti ja A. Soler ) .
68142	1855	S	Salvestused annavad läbilõike kogu klavessiinimuusikast : inglise virginalimuusikast , varasest itaalia , prantsuse , saksa ja hispaania muusikast ning 18. sajandi meistritest .
68142	1855	Odeprel	nsubj root obj det obl punct amod appos punct amod amod punct conj punct conj cc conj conj cc amod nmod conj punct nmod parataxis cc conj punct punct
68142	1855	Sdeprel	nsubj root obj det obl punct amod appos punct amod amod punct conj punct conj cc conj conj cc amod nmod conj _ _ _ _ _ _ punct
			
486410	425	O	( Rääkimata ajalehtede esikülgedest , vennakestele pühendati koguni AK eriväljaanne - nagu seda on tehtud vaid Kurkse ja Estonia tragöödia puhul ! )
486410	425	S	
486410	425	Odeprel	punct advcl nmod obl punct obl root advmod nmod obj punct mark obj cop advcl advmod nmod cc nmod conj obl punct punct
486410	425	Sdeprel	_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
			
643369	1484	O	Toyota Corolla ( 9,8 )
643369	1484	S	Toyota Corolla
643369	1484	Odeprel	root flat punct parataxis punct
643369	1484	Sdeprel	root flat _ _ _
			
379437	56641	O	Esiteks , on viiruse aktiivse levikuga karjades loomade antikehatiitrid kõrgemad võrreldes sellise karja loomadega , kus infektsiooni aktiivne levik on lõppenud ( Gunn , 1987 ) .
379437	56641	S	Esiteks , on viiruse aktiivse levikuga karjades loomade antikehatiitrid kõrgemad võrreldes sellise karja loomadega , kus infektsiooni aktiivne levik on lõppenud .
379437	56641	Odeprel	advmod punct cop nmod amod nmod obl nmod nsubj:cop root advcl det nmod obl punct mark nmod amod nsubj:cop cop acl punct parataxis punct parataxis punct punct
379437	56641	Sdeprel	advmod punct cop nmod amod nmod obl nmod nsubj:cop root advcl det nmod obl punct mark nmod amod nsubj:cop cop acl _ _ _ _ _ punct
			
174934	468	O	Paadis viibisid aluse kapten Jaanus ( 1965 ) ja kaassõitjad Toomas ja Indrek .
174934	468	S	Paadis viibisid aluse kapten Jaanus ja kaassõitjad Toomas ja Indrek .
174934	468	Odeprel	obl root obl nsubj appos punct parataxis punct cc conj appos cc conj punct
174934	468	Sdeprel	obl root obl nsubj appos _ _ _ cc conj appos cc conj punct
			
460541	2154	O	Prantsusmaa kiirteedel on lubatud sõita 130 kilomeetrit tunnis ( vihmase ilmaga 110 ) , ent kes sellest kinni peab , jääb kaasliiklejatele paratamatult jalgu .
460541	2154	S	Prantsusmaa kiirteedel on lubatud sõita 130 kilomeetrit tunnis , ent kes sellest kinni peab , jääb kaasliiklejatele paratamatult jalgu .
460541	2154	Odeprel	nmod obl aux root xcomp nummod obl obl punct amod parataxis nummod punct punct cc nsubj obl compound:prt advcl punct conj obl advmod nsubj punct
460541	2154	Sdeprel	nmod obl aux root xcomp nummod obl obl _ _ _ _ _ punct cc nsubj obl compound:prt advcl punct conj obl advmod nsubj punct
			
436347	966	O	Võimalikke lahendusi sõjatööstusele on Venemaal praegu kaks : kas panna endised sõjatehased tsiviiltoodangut andma ( konversioon ) või leida relvadele kusagilt mujalt ostjad .
436347	966	S	Võimalikke lahendusi sõjatööstusele on Venemaal praegu kaks : kas panna endised sõjatehased tsiviiltoodangut andma või leida relvadele kusagilt mujalt ostjad .
436347	966	Odeprel	amod nsubj:cop nmod cop root advmod nsubj:cop punct cc:preconj parataxis amod obj obj xcomp punct parataxis punct cc conj obl advmod advmod obj punct
436347	966	Sdeprel	amod nsubj:cop nmod cop root advmod nsubj:cop punct cc:preconj parataxis amod obj obj xcomp _ _ _ cc conj obl advmod advmod obj punct
			
639090	5765	O	Jaan Tärno ( Tallinna Tehnikaülikool , 3 . kursuse majandustudeng ) :
639090	5765	S	Jaan Tärno :
639090	5765	Odeprel	root flat punct nmod parataxis punct amod nmod conj punct punct
639090	5765	Sdeprel	root flat _ _ _ _ _ _ _ _ punct
			
700536	77201	O	Tabel 2 ja 3 ( eraldi fail )
700536	77201	S	Tabel 2 ja 3
700536	77201	Odeprel	root nummod cc conj punct advmod parataxis punct
700536	77201	Sdeprel	root nummod cc conj _ _ _ _
			
459394	148	O	Ripslased kahjustavad tekkivaid viljapäid ( Valga maakonnas on arenevatel viljapeadel hävinud 2-3 alumist tera ) .
459394	148	S	Ripslased kahjustavad tekkivaid viljapäid .
459394	148	Odeprel	nsubj root acl obj punct nmod parataxis cop acl obl acl nummod punct conj amod nsubj:cop punct punct
459394	148	Sdeprel	nsubj root acl obj _ _ _ _ _ _ _ _ _ _ _ _ _ punct
			
686316	3133	O	Oletada võib , et pehmetel talvedel on sagedamaks muutunud tsüklonite põhjapoolsem liikumistee ( Islandi piirkonnast Barentsi merele ) ja harvemaks jäänud lõunapoolsem ( Briti saartelt üle Taani väinade ja Läänemere lõunaosa itta ) .
686316	3133	S	Oletada võib , et pehmetel talvedel on sagedamaks muutunud tsüklonite põhjapoolsem liikumistee ja harvemaks jäänud lõunapoolsem .
686316	3133	Odeprel	root aux punct mark amod obl aux xcomp ccomp nmod amod nsubj punct nmod parataxis nmod nmod punct cc xcomp conj nsubj punct amod parataxis compound:prt nmod nmod cc conj conj nmod punct punct
686316	3133	Sdeprel	root aux punct mark amod obl aux xcomp ccomp nmod amod nsubj _ _ _ _ _ _ cc xcomp conj nsubj _ _ _ _ _ _ _ _ _ _ _ punct
			
472360	2073	O	Tehasest müüakse neid 210 krooniga ( pluss käibemaks ) .
472360	2073	S	Tehasest müüakse neid 210 krooniga .
472360	2073	Odeprel	obl root obj nummod obl punct nmod parataxis punct punct
472360	2073	Sdeprel	obl root obj nummod obl _ _ _ _ punct
			
242214	628	O	Tallinna trammi- ja trollibussikoondise ( TTTK ) liiklusteenistuse direktor Meelis Tartu ütles , et firma on juba praegu jõudnud olukorda , kus trollijuhte napib , kui aga lahkumised jätkuvad , muutub graafikutest kinnipidamine küsitavaks .
242214	628	S	Tallinna trammi- ja trollibussikoondise liiklusteenistuse direktor Meelis Tartu ütles , et firma on juba praegu jõudnud olukorda , kus trollijuhte napib , kui aga lahkumised jätkuvad , muutub graafikutest kinnipidamine küsitavaks .
242214	628	Odeprel	nmod nmod cc conj punct parataxis punct nmod nsubj appos flat root punct mark nsubj aux advmod advmod ccomp obl punct mark obj acl punct mark cc nsubj conj punct conj nmod nsubj xcomp punct
242214	628	Sdeprel	nmod nmod cc conj _ _ _ nmod nsubj appos flat root punct mark nsubj aux advmod advmod ccomp obl punct mark obj acl punct mark cc nsubj conj punct conj nmod nsubj xcomp punct
			
401493	5702	O	Veel oli tartlastest mehe eest väljas jaanuaris 18-aastaseks saanud Tanel Tein , kes viskas 19 punkti ( seejuures viis kolmest kõrge tabavusprotsendiga ) .
401493	5702	S	Veel oli tartlastest mehe eest väljas jaanuaris 18-aastaseks saanud Tanel Tein , kes viskas 19 punkti .
401493	5702	Odeprel	advmod aux nmod obl case advmod obl xcomp root nsubj flat punct nsubj acl:relcl nummod obj punct advmod parataxis nummod amod obl punct punct
401493	5702	Sdeprel	advmod aux nmod obl case advmod obl xcomp root nsubj flat punct nsubj acl:relcl nummod obj _ _ _ _ _ _ _ punct
			
388036	514507	O	( Hiljem mõtlesin , et need ei saanud ju olla eelmise aasta , see tähendab minu ja Silla aegsed varesed , vaid selle kevade omad , seega nonde vareste järeltulijad või koguni järeltulijate järeltulijad , nii või teisiti noored ja rumalad linnud . )
388036	514507	S	
388036	514507	Odeprel	punct advmod root punct mark nsubj aux ccomp advmod cop amod ccomp punct nsubj conj obl cc conj amod obj punct cc det nmod conj punct advmod det nmod conj cc advmod nmod conj punct advmod cc conj amod cc conj conj punct punct
388036	514507	Sdeprel	_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
			
640548	479431	O	Teravussügavus ( DOF ) on kauguste
640548	479431	S	Teravussügavus on kauguste
640548	479431	Odeprel	nsubj:cop punct parataxis punct cop root
640548	479431	Sdeprel	nsubj:cop _ _ _ cop root
			
705026	110147	O	Kompuuter-tomograafilisel uuringul ( vt jn 2 ) leidis kinnitust kaasasündinud kolesteatoomi kahtlus .
705026	110147	S	Kompuuter-tomograafilisel uuringul leidis kinnitust kaasasündinud kolesteatoomi kahtlus .
705026	110147	Odeprel	amod obl punct parataxis obj nummod punct root obj acl nmod nsubj punct
705026	110147	Sdeprel	amod obl _ _ _ _ _ root obj acl nmod nsubj punct
			
459728	409	O	Kolme tõste summas ( kangiga kükk , lamades surumine , jõutõmme ) jõudsid kolm üliõpilast 600 kilogrammini .
459728	409	S	Kolme tõste summas jõudsid kolm üliõpilast 600 kilogrammini .
459728	409	Odeprel	nummod nmod obl punct nmod parataxis punct advcl conj punct conj punct root nummod nsubj nummod obl punct
459728	409	Sdeprel	nummod nmod obl _ _ _ _ _ _ _ _ _ root nummod nsubj nummod obl punct
			
335977	2216	O	( ETV kandis peapiiskopi õnnistusteenistuse otse üle - toim. )
335977	2216	S	
335977	2216	Odeprel	punct nsubj root nmod obj advmod compound:prt punct parataxis punct
335977	2216	Sdeprel	_ _ _ _ _ _ _ _ _ _
			
551905	1702	O	Pigem peitub põhjus tema muretus ja sõbralikus iseloomus ( üks Disney moto oligi muide oma loomingus vägivalda vältida ) .
551905	1702	S	Pigem peitub põhjus tema muretus ja sõbralikus iseloomus .
551905	1702	Odeprel	advmod root nsubj nmod amod cc conj nmod punct nummod nmod parataxis cop advmod nmod obl obj csubj:cop punct punct
551905	1702	Sdeprel	advmod root nsubj nmod amod cc conj nmod _ _ _ _ _ _ _ _ _ _ _ punct
			
296980	350	O	rlis noortekõrtsis Podniekis ( eesti keeles Polkovnik ) õlut rüübates .
296980	350	S	rlis noortekõrtsis Podniekis õlut rüübates .
296980	350	Odeprel	root nmod appos punct amod nmod parataxis punct obj advcl punct
296980	350	Sdeprel	root nmod appos _ _ _ _ _ obj advcl punct
			
367560	914	O	Teise koha sai Kalle Talvik ( Valga ) 60 punktiga , kolmas oli Toivo Kanep ( Valga ) 39 punktiga .
367560	914	S	Teise koha sai Kalle Talvik 60 punktiga , kolmas oli Toivo Kanep 39 punktiga .
367560	914	Odeprel	det obj root nsubj flat punct parataxis punct nummod obl punct conj cop nsubj:cop flat punct parataxis punct nummod obl punct
367560	914	Sdeprel	det obj root nsubj flat _ _ _ nummod obl punct conj cop nsubj:cop flat _ _ _ nummod obl punct
			
76141	43	O	Tallinna lennujaamas ronis neljapäeval üle piirdeaia ja pani enne piirikontrolli läbimist plehku Taist Eestisse saadetud Teet Vunder ( 22 ) , keda nüüd otsib politsei .
76141	43	S	Tallinna lennujaamas ronis neljapäeval üle piirdeaia ja pani enne piirikontrolli läbimist plehku Taist Eestisse saadetud Teet Vunder , keda nüüd otsib politsei .
76141	43	Odeprel	nmod obl root obl compound:prt nsubj cc conj case nmod obl advmod obl obl conj obj flat punct parataxis punct punct obj advmod acl:relcl nsubj punct
76141	43	Sdeprel	nmod obl root obl compound:prt nsubj cc conj case nmod obl advmod obl obl conj obj flat _ _ _ punct obj advmod acl:relcl nsubj punct
			
680818	191	O	Kustutasin paar asja ära ja siis on :  Sinu sisestatud tekst on liiga pikk ( 10272 tähte ) .
680818	191	S	Kustutasin paar asja ära ja siis on : Sinu sisestatud tekst on liiga pikk .
680818	191	Odeprel	root nummod obj compound:prt cc advmod conj punct obl parataxis nsubj:cop cop advmod conj punct nummod parataxis punct punct
680818	191	Sdeprel	root nummod obj compound:prt cc advmod conj punct obl parataxis nsubj:cop cop advmod conj _ _ _ _ punct
			
290307	1354	O	1995. a. Honda Accord LX ( 17 )
290307	1354	S	1995. a. Honda Accord LX
290307	1354	Odeprel	amod nmod root flat flat punct parataxis punct
290307	1354	Sdeprel	amod nmod root flat flat _ _ _
			
16010	3636	O	LEV LOBODIN ( Venemaa , 30 )
16010	3636	S	LEV LOBODIN
16010	3636	Odeprel	root flat punct parataxis punct nummod punct
16010	3636	Sdeprel	root flat _ _ _ _ _
			
345189	734	O	Enne volituste peatamist sekretärina töötanu netopalk oli ametniku A15 palgaastme järgi 1487 eurot ( 23 272 krooni ) kuus ja 17 844 eurot ( 279 259 krooni ) aastas .
345189	734	S	Enne volituste peatamist sekretärina töötanu netopalk oli ametniku A15 palgaastme järgi 1487 eurot kuus ja 17 844 eurot aastas .
345189	734	Odeprel	case nmod obl nmod nmod nsubj:cop cop nmod nmod obl case nummod root punct nummod parataxis punct nmod cc nummod conj punct nummod parataxis punct nmod punct
345189	734	Sdeprel	case nmod obl nmod nmod nsubj:cop cop nmod nmod obl case nummod root _ _ _ _ nmod cc nummod conj _ _ _ _ nmod punct
			
207856	3404	O	Svetlana ( 53 )
207856	3404	S	Svetlana
207856	3404	Odeprel	root punct parataxis punct
207856	3404	Sdeprel	root _ _ _
			
386795	3531	O	Praegused plaadihinnad ( 10 kuni 15 dollarit CD eest , internetipoest tellides veel 10 dollarit postikulu ) aga lubavad arvata , et plaadipoed võib tulevikus rahulikult kinni panna .
386795	3531	S	Praegused plaadihinnad aga lubavad arvata , et plaadipoed võib tulevikus rahulikult kinni panna .
386795	3531	Odeprel	amod nsubj punct parataxis case nummod nmod nmod case punct obl advcl advmod nummod nmod obj punct cc root xcomp punct mark nsubj aux obl advmod compound:prt ccomp punct
386795	3531	Sdeprel	amod nsubj _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ cc root xcomp punct mark nsubj aux obl advmod compound:prt ccomp punct
			
504262	593	O	Märkida tuleb sportlase ( või võistkonna ) nimi , tema täpne ala ja saavutatav koht .
504262	593	S	Märkida tuleb sportlase nimi , tema täpne ala ja saavutatav koht .
504262	593	Odeprel	csubj root nmod punct cc parataxis punct nsubj punct nmod amod conj cc acl conj punct
504262	593	Sdeprel	csubj root nmod _ _ _ _ nsubj punct nmod amod conj cc acl conj punct
			
634814	37883	O	ICES IX statistiline alapiirkond ( üldtuntud kui Portugali veed )
634814	37883	S	ICES IX statistiline alapiirkond
634814	37883	Odeprel	nmod flat amod root punct parataxis mark nmod advcl punct
634814	37883	Sdeprel	nmod flat amod root _ _ _ _ _ _
			
670654	3746	O	Algul pikendage treeningut 15 minutilt ( mis on minimaalne aeg tõhusaks treeninguks ) 25 minutile .
670654	3746	S	Algul pikendage treeningut 15 minutilt 25 minutile .
670654	3746	Odeprel	advmod root obj nummod obl punct nsubj:cop cop amod parataxis amod xcomp punct nummod obl punct
670654	3746	Sdeprel	advmod root obj nummod obl _ _ _ _ _ _ _ _ nummod obl punct
			
379218	163403	O	Majanduselus ennustatakse väärtuste baasil makrotasandi valikuid ( näiteks Van Deth , 1995 ) , tarbijate käitumist ( näiteks Kamakura , Mazzon , 1991 ; Miller , Restall , 1992 ) ning organisatsioonilist käitumist .
379218	163403	S	Majanduselus ennustatakse väärtuste baasil makrotasandi valikuid , tarbijate käitumist ning organisatsioonilist käitumist .
379218	163403	Odeprel	obl root nmod obl nmod obj punct parataxis nsubj:cop flat punct parataxis punct punct nmod conj punct parataxis nsubj:cop punct conj punct parataxis punct conj punct conj punct parataxis punct cc amod conj punct
379218	163403	Sdeprel	obl root nmod obl nmod obj _ _ _ _ _ _ _ punct nmod conj _ _ _ _ _ _ _ _ _ _ _ _ _ _ cc amod conj punct
			
35675	2531	O	Et kohalikud tütarlapsed on tantsuhimulised , siis häda sulle , kui sa pole veel kõrguse ( ligi 4 km merepinnast ) ja hõreda õhuga harjunud , sest aeglase rütmiga ja kümnest minutist lühemaid tantsulugusid Amantanil ei tunnistata .
35675	2531	S	Et kohalikud tütarlapsed on tantsuhimulised , siis häda sulle , kui sa pole veel kõrguse ja hõreda õhuga harjunud , sest aeglase rütmiga ja kümnest minutist lühemaid tantsulugusid Amantanil ei tunnistata .
35675	2531	Odeprel	mark amod nsubj:cop cop acl punct cc nsubj:cop root punct mark nsubj aux advmod obl punct case nummod nmod parataxis punct cc amod conj acl punct mark amod obl cc nummod obl amod obj obl aux advcl punct
35675	2531	Sdeprel	mark amod nsubj:cop cop acl punct cc nsubj:cop root punct mark nsubj aux advmod obl _ _ _ _ _ _ cc amod conj acl punct mark amod obl cc nummod obl amod obj obl aux advcl punct
			
9693	767	O	52-aastase haldusjuhi sõnul on ta 20 aasta jooksul Jakuutia teemantikaevanduses suutnud raske , aga ausa tööga koguda 1,2 miljonit rubla ( 756 000 krooni ) .
9693	767	S	52-aastase haldusjuhi sõnul on ta 20 aasta jooksul Jakuutia teemantikaevanduses suutnud raske , aga ausa tööga koguda 1,2 miljonit rubla .
9693	767	Odeprel	amod nmod obl cop nsubj:cop nummod obl case nmod obl amod root punct cc amod obl conj compound nummod obj punct nummod parataxis punct punct
9693	767	Sdeprel	amod nmod obl cop nsubj:cop nummod obl case nmod obl amod root punct cc amod obl conj compound nummod obj _ _ _ _ punct
			
418459	1105	O	Vaesus ( see , kui ei saa ilusaid asju osta ) on hirmsam kui surm .
418459	1105	S	Vaesus on hirmsam kui surm .
418459	1105	Odeprel	nsubj:cop punct parataxis punct mark aux aux amod obj acl punct cop root mark advcl punct
418459	1105	Sdeprel	nsubj:cop _ _ _ _ _ _ _ _ _ _ cop root mark advcl punct
			
698930	10137	O	Viitan näiteks viimasele Euroopa Liidu tippkohtumisele Brüsselis ( oktoober 2002 - toim ) , kus Schröder ja Chirac jõudsid põllumajandustoetuste osas kokkuleppele .
698930	10137	S	Viitan näiteks viimasele Euroopa Liidu tippkohtumisele Brüsselis , kus Schröder ja Chirac jõudsid põllumajandustoetuste osas kokkuleppele .
698930	10137	Odeprel	root xcomp amod nmod nmod obl nmod punct parataxis nummod punct parataxis punct punct mark nsubj cc conj advcl obl case obl punct
698930	10137	Sdeprel	root xcomp amod nmod nmod obl nmod _ _ _ _ _ _ punct mark nsubj cc conj advcl obl case obl punct
			
257991	151	O	Tallinna Noorte Reformiklubi juhatusse kuuluv Arto Aas ( 20 ) on praegu Tallinna linnavolikogu Reformierakonna fraktsiooni nõunik-abi .
257991	151	S	Tallinna Noorte Reformiklubi juhatusse kuuluv Arto Aas on praegu Tallinna linnavolikogu Reformierakonna fraktsiooni nõunik-abi .
257991	151	Odeprel	nmod nmod nmod obl acl nsubj:cop flat punct parataxis punct cop advmod nmod nmod appos nmod root punct
257991	151	Sdeprel	nmod nmod nmod obl acl nsubj:cop flat _ _ _ cop advmod nmod nmod appos nmod root punct
			
466431	3071	O	Kui majanduskeskkond “ ootamatult ” muutus ( pidurdus odava välisraha sissevool , intressimäärad hakkasid kiiresti kasvama , finantskrahh Vene turul , valdavaks sai üldine likviidsuskriis ) , oligi kuri karjas ja senised ekstreemsed kasumid asendusid kiirelt kahjumitega .
466431	3071	S	Kui majanduskeskkond “ ootamatult ” muutus , oligi kuri karjas ja senised ekstreemsed kasumid asendusid kiirelt kahjumitega .
466431	3071	Odeprel	mark nsubj punct advmod punct advcl punct parataxis acl nmod nsubj punct nsubj conj advmod xcomp punct nsubj nmod nmod punct xcomp conj amod nsubj punct punct cop amod root cc amod amod nsubj conj advmod obl punct
466431	3071	Sdeprel	mark nsubj punct advmod punct advcl _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ punct cop amod root cc amod amod nsubj conj advmod obl punct
			
512211	2555	O	36 , 42 ( keskm . kiirus 140 , 59 ; parim ring 142 , 74 km/h ) ; 2 .
512211	2555	S	36 , 42 ; 2 .
512211	2555	Odeprel	root punct parataxis punct parataxis nummod punct amod conj nummod nmod punct punct conj
512211	2555	Sdeprel	root _ _ _ _ _ _ _ _ _ _ _ punct conj
			
590156	2913	O	Kohe kolmapäeval tasuti Skakeli eest 500 000-dollariline ( ligikaudu 7 , 5 miljonit krooni ) kautsjon ja politsei lasi mehe priiks .
590156	2913	S	Kohe kolmapäeval tasuti Skakeli eest 500 000-dollariline kautsjon ja politsei lasi mehe priiks .
590156	2913	Odeprel	advmod obl root obl case nummod amod punct advmod compound nummod parataxis punct obj cc nsubj conj obj xcomp punct
590156	2913	Sdeprel	advmod obl root obl case nummod amod _ _ _ _ _ _ obj cc nsubj conj obj xcomp punct
			
211828	524	O	( +11,00 ) koha .
211828	524	S	Koha .
211828	524	Odeprel	punct parataxis punct root punct
211828	524	Sdeprel	_ _ _ root punct
			
410936	1130	O	Haigestumist võivad soodustada nõrk immuunsüsteem , kroonilised nakkused , hormonaalsed häired , pärilik eelsoodumus , väliskeskkonna mõju ( radioaktiivne kiirgus , olmekemikaalid , ebaterve toitumine ) ja stress .
410936	1130	S	Haigestumist võivad soodustada nõrk immuunsüsteem , kroonilised nakkused , hormonaalsed häired , pärilik eelsoodumus , väliskeskkonna mõju ja stress .
410936	1130	Odeprel	obj aux root amod nsubj punct amod conj punct amod conj punct amod conj punct nmod conj punct amod parataxis punct conj punct amod conj punct cc conj punct
410936	1130	Sdeprel	obj aux root amod nsubj punct amod conj punct amod conj punct amod conj punct nmod conj _ _ _ _ _ _ _ _ _ cc conj punct
			
106608	3677	O	Ken Loach ( Suurbritannia )
106608	3677	S	Ken Loach
106608	3677	Odeprel	root flat punct appos punct
106608	3677	Sdeprel	root flat _ _ _
			
379720	401	O	Tasane põrand ja suur kõrgus ( 148 cm ) teevad aga C5 salongi tavalisest märksa avaramaks .
379720	401	S	Tasane põrand ja suur kõrgus teevad aga C5 salongi tavalisest märksa avaramaks .
379720	401	Odeprel	amod nsubj cc amod conj punct nummod parataxis punct root advmod nmod obj obl advmod xcomp punct
379720	401	Sdeprel	amod nsubj cc amod conj _ _ _ _ root advmod nmod obj obl advmod xcomp punct
			
555923	570	O	NHL ( mängud , võidud , viigid , kaotused lisaajal , kaotused , punktid )
555923	570	S	NHL
555923	570	Odeprel	root punct parataxis punct conj punct conj punct conj nmod punct conj punct conj punct
555923	570	Sdeprel	root _ _ _ _ _ _ _ _ _ _ _ _ _ _
			
51678	4081	O	"KM - "" Lihtne avada "" ( Saku Õlletehas , Division )"
51678	4081	S	"KM - "" Lihtne avada """
51678	4081	Odeprel	root punct punct parataxis csubj:cop punct punct parataxis flat punct conj punct
51678	4081	Sdeprel	root punct punct parataxis csubj:cop punct _ _ _ _ _ _
			
445336	1998	O	Avalikul koosolekul otsustasime teha sellele komisjonile ettepaneku luua sihtasutus Tartu Anatoomiateater (  Theatrum Anatomicum Tartuense  ) , lühendatult Tanat .
