sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,classification,explanation,classification2,explanation2,timex_tag,ekilex_tag,ner_tag,is_alive,is_abstract,is_time,is_event,is_org
1241336,1973259,19,mahtuma,ära,ill,laius,laiustesse,"Seattleis tuli kohaliku praamiliini laevadel istekohad välja vahetada pärast reisijate kaebusi , et nad ei mahu 45 sentimeetri laiustesse toolidesse ära .",no,"The phrase 'laiustesse' was classified as not a location because it describes a measurement, not a geographic location.",no,"The phrase 'laiustesse' indicates dimensions or measurement and not a specific location, hence it is not adverbial of place.",,,,no,no,no,no,no
3576687,5759399,7,koolitama,,in,keel,keeles,"Tekkis küsimus : kuidas ja millises keeles see psühholoog meid koolitab , kui ta ei ole suutnud oma teematki arusaadavalt sõnastada ?",no,"The phrase 'keeles' refers to language, not a physical or geographical location, so it is classified as 'no'.",no,"The phrase 'keeles' refers to the language used for communication and not a location, so it is not classified as adverbial of place.",,,,no,no,no,no,no
6570423,10571766,22,kõndima,,in,suund,suunas,"01.06.2003 kella 01.00 ajal juhtus liiklkusõnnetus Ida-Virumaal Jõhvi vallas Tallinn-Narva maantee 162 kilomeetril , kus seni kindlakstegemata sõiduauto sõitis otsa samas suunas kõndinud Arturile ( s. 1987 ) .",no,"The term 'suunas' means 'direction towards' or 'along', which indicates movement rather than a specific geographic location, so it is classified as 'no'.",no,"The phrase 'suunas' indicates direction but not a specific location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
11925903,19083542,22,kulgema,,abl,vilets,viletsalt,"Kaotus Tor Arne Hetlandile ei jäänud hinge kriipima , tundsin hõbedast täit rahulolu , teatab sakslane ja põhjendab : Hooaeg kulges viletsalt , täitsin olümpianormi viimasel võimalusel .",no,"The word 'viletsalt' describes how something occurred (poorly), not a specific location.",no,"The phrase 'viletsalt' describes the manner of how something happened, not a specific location, so it is not an adverbial of place.",,,,no,no,no,no,no
4497679,7231712,12,juhatama,,in,riie,riietes,Kuuliaukudega lohakalt maalitud liiklusmärgi juurest juhatavad kloostri kätte sinnapoole liikuvad tumedates riietes mehed-naised .,no,"The word 'riietes' refers to clothing, which is not a location, hence it was classified as 'no'.",no,"The phrase 'riietes' describes the state or appearance of the people, not a location, so it is not an adverbial of place.",,,,no,no,no,no,no
18050037,27461947,4,vedama,,adit,maak,maaki,"Tavaliselt veavad Newmanist maaki 409 km kaugusele Port Hedlandisse nelja veduri ja 240 vaguniga rongid , seitse tükki päevas .",no,"The phrase 'maaki' refers to ore, which is a material object and not a physical place or location.",no,"The phrase 'maaki' refers to what is being transported and not a location, so it is not an adverbial of place.",,,,no,no,no,no,no
2806523,4500634,28,jätkama,,ill,viirus,viirusesse,"BBC teatel selgus Bostoni Ülikooli Rahvatervise osakonna poolt kolmeteistkümnes Aafrika riigis läbi viidud uuringu tulemustest , et antiretroviiruse ravi jätkab kahe aasta pärast keskmiselt 61,3 protsenti HI viirusesse haigestunust .",no,The phrase 'viirusesse' refers to a condition related to being infected by a virus and not a physical location.,no,"The phrase 'viirusesse' refers to a condition or cause of disease, not a physical location, so it is not an adverbial of place.",,,,no,no,no,no,no
2386506,3824093,11,olema,vaja,ill,HI-viirus,HI-viirusesse,"Märtsi algusest kehtib justiitsministeeriumi määrus , mille kohaselt ei ole HI-viirusesse nakatanuid vaja enam teistest kinnipeetavatest eraldi hoida .",no,The word 'HI-viirusesse' specifies a health-related term (HIV-virus) and does not represent a physical or geographic location.,no,"The phrase 'HI-viirusesse' specifies what individuals are affected by the rule, not a location, so it is not adverbial of place.",,,,no,no,no,no,no
8314445,13326779,5,hulkuma,,in,kamp,kampades,"Peale kooli laps hulgub kampades , suitsetab , varastab , on põhjustanud tulekahjusid , on sattunud politseisse .",no,The phrase 'kampades' refers to a group of people and does not indicate a specific location.,no,"The phrase 'kampades' describes a social grouping or association rather than a physical location, so it is not adverbial of place.",,,,no,no,no,no,no
3583080,5769550,16,keerama,,ill,krae,kraesse,"Vastupidi , osavalt keeras ta paari nädala eest sisuliselt juba valimiskampaaniat alustades reformide läbikukutamise opositsiooni kraesse .",no,The word 'kraesse' does not refer to a specific geographic location but rather to a figurative expression or concept.,no,"The phrase 'kraesse' implies metaphorical responsibility, not a physical place, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
12169238,19485468,1,omama,,in,abielu,Abielus,Abielus oman 3 last kelledest kodus on 2 .,no,'Abielus' refers to the state of being married and not a location.,no,"The phrase 'Abielus' indicates a marital status, not a location, so it is not classified as an adverbial of place.",,state,,no,no,no,no,no
13460715,21529028,1,hargnema,,in,hanerida,Hanereas,Hanereas hargnevad nad metsa .,no,"'Hanereas' is not a location because it describes an arrangement or formation, not a geographical place.",no,"The phrase 'Hanereas' was classified as 'no' because it refers to a subject and not to a location, hence it is not an adverbial of place.",,,,no,no,no,no,no
12363781,19794941,8,võimutsema,,in,soovimatu,soovimatus,"Pigem , jah , tundub võimutsevat küll soovimatus kui suutmatus .",no,The word 'soovimatus' refers to a state or feeling (unwillingness) and not a location.,no,"The phrase 'soovimatus' refers to an abstract concept and does not indicate a location, so it is not an adverbial of place.",,,,no,no,no,no,no
304518,477685,13,emigreeruma,,el,jalg,jalust,"Üldiselt ollakse kuulnud , et seal elasid varem rootslased , kes sõja jalust emigreerusid Rootsi ja et aeg-ajalt on saare või selle lähiümbrusega seoses olnud tülisid Lätiga .",no,"The word 'jalust' refers to a part of one's stance or footing, not a specific location.",no,"The phrase 'jalust' is not adverbial of place because it does not indicate a location; rather, it refers to a manner or cause related to fleeing.",,,,no,no,no,no,no
8170150,13114703,30,rajama,,in,kindel,kindlas,"Mulle on vaja väga vähe , et lülitada ümber oma mõtlemine , mul on selline tunne , et mu pea on nagu vinüülplaat , kus iga vagu liigub oma kindlas rajas ja mõnikord tuleb mõni ärritus , mis lükkab selle pea teise kohta ja ma hakkan mõtlema teistpidi .",no,"The phrase 'kindlas' does not refer to a specific geographic or physical location but is instead an abstract concept; hence, it was marked as not a location.",no,"The phrase 'kindlas' refers to a manner describing the state of being fixed or certain, not a physical location, so it is not an adverbial of place.",,,,no,no,no,no,no
1351256,2148380,13,minema,ära,el,kord,korrast,Ka Tallinna Kaubamajas läks laupäeval kaardimakse süsteem kella 15.30-16.30 vahel korrast ära ning rahaautomaatide taha moodustusid pikad järjekorrad .,no,The word 'korrast' refers to the state of order or disorder and not to a specific location.,no,"The phrase 'korrast' refers to a condition or state of order, rather than a physical location, so it is not an adverbial of place.",,,,no,no,no,no,no
489258,768931,28,lubama,,adit,väliskapital,väliskapitali,"1978. aastast hakkas hiinlastele paistma lootusekiir , kui võimule tulnud Deng Xiaoping seadis eesmärgiks hiinlaste rikastumise , vabastas põllumehed kolhoosi ikkest , soodustas eraväikeettevõt-lust ja lubas riiki väliskapitali .",no,"The phrase 'väliskapitali' refers to external capital, which is not a specific location; hence, it is classified as 'no'.",no,"The phrase 'väliskapitali' refers to foreign capital, which is not a location and thus is not classified as an adverbial of place.",,,,no,no,no,no,no
14851298,23349132,8,leidma,,ill,yle,ylesse,"Kutsub Kadarpiku kohale , too leiab voimsuseyletajad ylesse oma imeaparatuuriga ja Sideamet veidi trahvib ja ongi olemas .",no,"ylesse was classified as 'no' because it represents a direction or position, not a geographical location.",no,"The phrase 'ylesse' does not refer to a specific location, so it is not an adverbial of place.",,,,no,no,no,no,no
2258209,3614290,5,ajama,,in,asi,asjus,""" Isemajandava Eesti raha asjus ajas Rahvarinne selgelt Moskva-meelset poliitikat .",no,The word 'asjus' means 'about' or 'regarding' and does not denote a location.,no,"The word 'asjus' specifies a topic or subject related to 'Eesti raha' and does not indicate location, so it is not an adverbial of place.",,,,no,no,no,no,no
17305138,26557991,11,vedelema,,ad,orginaa,orginaal,"vist vedeleb kuskil yks m2nguauto mootor 900cc 40hp suzuki samurai orginaal mootor , t8sine m2nguauto mootor , korralik mees t6stab mootori koos k2igukastiga endale 6lale ...",no,"'orginaal' refers to the condition or originality of an object, not a location, so it is classified as 'no'.",no,"The word 'orginaal' refers to the originality of the motor and does not denote a location, so it is not an adverbial of place.",,,,no,no,no,no,no
19454858,29125182,6,õpetama,,in,kla,klas,"badog: õpeta siis 12 klas , s eks ole nii",no,The phrase 'klas' is an informal or unclear term and does not represent a specific location.,no,The phrase 'klas' is not adverbial of place because it does not specify a location; it appears to refer to a concept or category instead.,,,,no,no,no,no,no
3832129,6172290,8,jooma,,in,kinkima,kingiks,Isa elab seal osmikus ja joob ennast kingiks saadud raha abil surnuks .,no,The phrase 'kingiks' refers to 'as a gift' and does not denote any geographic location.,no,The phrase 'kingiks' was classified as 'no' because it does not denote a location or describe where something happens but instead indicates the purpose or reason for an action.,,,,no,no,no,no,no
13917434,22190217,13,esitama,,ill,arve,arvesse,"Taotluse saanud liikmesriik täidab abitaotluse võimalikult kiiresti , võttes võimalikult suurel määral arvesse taotluse esitanud liikmesriigi märgitud menetlus- ja muid tähtaegu .",no,"The phrase 'arvesse' means 'into account' and is related to consideration or factors, not a place.",no,The phrase 'arvesse' is not adverbial of place but indicates consideration or account being taken.,,,,no,no,no,no,no
12321104,19726811,13,ehitama,,in,klaveritoodang,klaveritoodangus,Tegemist on ainueksemplariga maailmas ning Yamaha ehitas selle tähistamaks 100. aastat oma klaveritoodangus .,no,"The phrase 'klaveritoodangus' was classified as 'no' because it refers to piano production, which is a process, not a geographic or physical location.",no,"The phrase 'klaveritoodangus' refers to a context related to piano production, not a specific location, so it is not adverbial of place.",,,,no,no,no,no,no
12965522,20742700,5,põrkama,kokku,in,liikumine,liikumises,"Seal , kus pidevas liikumises mandrilaamad üksteisega kokku põrkavad .",no,"The phrase 'liikumises' describes a motion or state and does not refer to a specific geographical or physical place, so it is not classified as a location.",no,"The phrase 'liikumises' describes a state or condition of being in motion, not a location, so it is not adverbial of place.",,,,no,no,no,no,no
15124621,23653413,21,kasvama,üles,in,osa,osas,"Kui mu isa suri , jäid temast järele filmid ning minu jaoks tähendasid need äärmiselt palju , sest kasvasin suures osas üles nii , et nägin isa vaid ekraanilt .",no,"The phrase 'osas' refers to a part or portion of something, not a physical location, so it was classified as 'no'.",no,"The phrase 'osas' refers to a part or extent, not a specific location, so it is not adverbial of place.",,,,no,no,no,no,no
9569444,15359853,7,pidama,,adit,film,filmi,Rahvusvahelist valuutafondi IMF peab üks vastaja filmi “ Mission Impossible ” tõttu salaorganisatsiooniks .,no,"The word 'filmi' refers to a movie or film and not a location, hence it is classified as 'no'.",no,"The phrase 'filmi' is not an adverbial of place because it refers to the movie itself, not a location.",,,,no,no,no,no,no
19963075,29377324,9,käima,ringi,in,ninnuots,ninnuotsas,birbi: karistuseks et ära jooksis käib taldrik ninnuotsas ringi :),no,"The term 'ninnuotsas' describes a position or condition, not a geographical location, so it is not classified as a location.",no,"It was classified as 'no' because 'ninnuotsas' refers to an unconventional position or feature related to the nose, not a place or location.",,,,no,no,no,no,no
20633964,29694290,5,olema,ära,el,komme,kombest,armas_mees: üleeile olin kombest ära,no,"The word 'kombest' refers to a custom or tradition, not a physical place, so it is classified as 'no'.",no,"The phrase 'kombest' is not describing a location but rather refers to a state or condition, so it is classified as not an adverbial of place.",,,,no,no,no,no,no
3769057,6070877,3,tahtma,,ill,eelarve,eelarvesse,"Riik tahab eelarvesse tulude leidmiseks müüa avalikul pakkumisel Toompeal Rahukohtu 3 asuva hoone , millest varem pidi saama uus valitsuse residents .",no,"The phrase 'eelarvesse' refers to the budget and not a geographical location, hence it was classified as 'no'.",no,"The phrase 'eelarvesse' does not indicate a physical location but rather a figurative destination in a budgetary context, so it is not an adverbial of place.",,,,no,no,no,no,no
5779353,9272610,19,seiklema,,in,peaosa,peaosas,"Kirjanik Robert Ludlum , kelle tuntumad raamatud on romaan "" The Matarese Circle "" ning spiooniromaanid , mille peaosas seikleb Jason Borne , suri eile 73-aastasena .",no,"The phrase 'peaosas' refers to a character role and not a geographical location, so it is classified as 'no'.",no,"The phrase 'peaosas' is not classified as an adverbial of place because it refers to the role or position in which Jason Borne operates, not a physical location.",,,,no,no,no,no,no
7637736,12250409,3,möllama,,in,hind,hinnas,"“ Kuumas hinnas ” möllab aga kahe eelmise vastand , mees turult või tänavalt -  Emil Rutiku  .",no,"The phrase 'hinnas' refers to prices, which are not physical locations, so it is classified as 'no'.",no,"The phrase 'hinnas' refers to a state or condition ('in demand') and does not convey a specific location, so it is not an adverbial of place.",,,,no,no,no,no,no
7357383,11807899,6,paistma,,abl,esikuuks,esikuukselt,"Varasest avaram ja nagu juba esikuukselt paistis , ka paremini möbleeritud kodu võis mängida oma osa vana semu leppimises saatusega , kuid mitte kui peamine tegur - Luik teadis mitmeid jõukaid mehi , kes kõndisid ringi mööda isiklikku n-korruselist villat nagu sunnitöölised , südames viha ja näol kannatus .",no,"The phrase 'esikuukselt' refers to 'from the hallway door' and does not specify or represent a location on its own, so it was classified as not a location ('no').",no,"The phrase 'esikuukselt' describes the source or origin of visibility (from the entrance door), not a location where something happens, so it is not an adverbial of place.",,,,no,no,no,no,no
17256229,26494647,5,tahtma,,adit,jalg,jalga,Näiteks põllumajandusele pikemat aega jalga taha panev Rainis Ruusamäe sai Rõuge vallavolikogu valimistel seitse häält .,no,"The word 'jalga' refers to the act of placing obstacles, not a specific location.",no,"The phrase 'jalga' was classified as 'no' because it refers metaphorically to 'putting a foot' or hindering something, not to an actual location.",,,,no,no,no,no,no
5492330,8805974,7,valvama,,in,lootus,lootuses,"400 meest valvas öösiti Hannoveris pangaautomaate lootuses , et "" rõdumonstrumiks "" kutsutud kurjategija tuleb oma järgmise ohvri pangakaardiga raha välja võtma .",no,"The word 'lootuses' expresses a state of hope, not a specific location.",no,"The phrase 'lootuses' expresses a state or intention rather than a physical location, so it was not classified as adverbial of place.",,,,no,no,no,no,no
2016796,3218168,11,jagama,,in,astrofüüsika,astrofüüsikas,"Kolm teadlast jagavad miljoni dollari suuruse preemia teedrajava töö eest astrofüüsikas , mille tulemusena avastati kosmilise röntgenkiirguse allikad ja avardusid inimese teadmised maailmaruumist , seisab akadeemia avalduses .",no,"The term 'astrofüüsikas' refers to a field of study or science, not a specific physical location, so it is classified as 'no'.",no,"The phrase 'astrofüüsikas' specifies a field of study rather than a physical location, so it was not classified as adverbial of place.",,,,no,no,no,no,no
4875550,7827643,4,pöörduma,tagasi,all,alandus,alandusele,"Ent vaatamata kibedale alandusele pöördusite ometi kodumaale tagasi , et laastatud Eesti elu parandada ja seejärel ka uueks looma hakata .",no,"The phrase 'alandusele' was classified as 'no' because it refers to an abstract concept, not a physical location.",no,"The phrase 'alandusele' refers to an abstract concept (humiliation) rather than a physical location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
3810801,6138384,7,kandma,,adit,maandusrihm,maandusrihma,Enamikus arvutitehastes kannavad töölised käe ümber maandusrihma .,no,The phrase 'maandusrihma' was classified as 'no' because it refers to an object (a grounding strap) and not a physical location.,no,"The phrase 'maandusrihma' refers to an object (wrist strap) that workers wear and does not describe a location; hence, it is not adverbial of place.",,,,no,no,no,no,no
12194766,19525038,9,maksma,,in,Beti,Betis,"Jarni eest maksid inglased Hispaania klubile Sevilla Real Betis 2 , 6 miljonit Suurbritannia naela .",no,"The word 'Betis' refers to a part of a club's name, not a location.",no,"The phrase 'Betis' refers to the name of a football club and does not indicate a location; hence, it is not adverbial of place.",,,,no,no,no,no,yes
8536505,13681638,10,olema,alles,in,olukord,olukorras,"Kontrollida tuleb , kas teed on alles , millises olukorras nad on ja kas neid pole juurde tekkinud , ” räägib Teet Jagomägi AS Regiost valgete laikude kaardistamisest .",no,The phrase 'olukorras' refers to a situation or condition and not a location.,no,The phrase 'olukorras' is not adverbial of place because it describes the situation or state rather than a specific physical location.,,state,,no,no,no,no,no
2419258,3879478,20,valvama,,in,see,selles,"Võib juhtuda , et mingi pikalt plaanitud asi ähvardab ära jääda ja sul ei õnnestugi seda päästa , ole selles suhtes valvas .",no,"The phrase 'selles' refers ambiguously to a situation or state, and not to a location, so it is classified as 'no'.",no,"The phrase 'selles' is not adverbial of place because it refers to a general state or condition, not a specific place.",,,,no,no,no,no,no
6517119,10482716,7,kukkuma,,abl,euro,eurolt,"Ühtekokku kukkus Eurotunneli käive 808 miljonilt eurolt 782 miljonile ( 12,6 miljardilt kroonilt 12,2 miljardile kroonile ) .",no,The word 'eurolt' refers to currency (euro) and not a location.,no,The phrase 'eurolt' is not an adverbial of place as it refers to the declining turnover amount rather than a location.,,,,no,no,no,no,no
1558564,2479577,12,panema,,adit,eelisolukord,eelisolukorda,"Riia börsi juhatus on seisukohal , et informatsiooni avaldamata jätmine paneb eelisolukorda aktsionärid , kellel on nimetatud informatsioon kättesaadav , mis võimaldab siseinfo kasutamist .",no,The word 'eelisolukorda' refers to a situation or condition and not a physical or geographical location.,no,"The phrase 'eelisolukorda' refers to a state or condition, not a physical location, so it is not an adverbial of place.",,,,no,no,no,no,no
10052078,16123179,5,jooma,,in,ilm,ilmas,"“ Nad olid kuumas ilmas vähe joonud , ” selgitas Nool .",no,The word 'ilmas' refers to weather or condition and not a physical environment or location.,no,"The phrase 'ilmas' refers to weather or atmosphere, not a specific physical location, so it is not an adverbial of place.",,,,no,no,no,no,no
17042512,26193793,4,jälgima,,in,dress,dressis,"Jälginud eilset kohtumist dressis vahetusmeeste pingilt , loodab ta , et teise mänguni jäävad neli päeva on piisavad , et jalg terveneks .",no,"The phrase 'dressis' refers to a piece of clothing, not a location, so it was classified as 'no'.",no,"The phrase 'dressis' describes attire or clothing and not a location where something happens, so it is not an adverbial of place.",,,,no,no,no,no,no
5970273,9583496,8,käima,ringi,in,takusärk,takusärgis,""" Eestlased polnud mingid kamarõngas-ümber-suu-rahvas ega käinud takusärgis ringi , vaid elasid lausa kuningate kombel , "" on Erki Evestus ise öelnud ( Eesti Naine 2005 , nr 1 ) .",no,"The word 'takusärgis' refers to 'in a hemp shirt' and describes attire, not a location.",no,"The phrase 'takusärgis' describes what someone is wearing, not a location, so it is not an adverbial of place.",,,,no,no,no,no,no
3380239,5439617,19,kuuluma,,in,Airbu,Airbus,"Samalaadse projekti kallal töötab ka Saksa Õhuruumi Keskuse poolt kokku pandud konsortsium WirelessCabin , kuhu kuuluvad teiste seas Airbus , Siemens ning Ericsson .",no,‘Airbus’ was classified as not a location because it is the name of a company and does not refer to a geographic place.,no,"The phrase 'Airbus' refers to an entity, not a location, so it is not adverbial of place.",,,LOC,no,no,no,no,yes
9044084,14541421,7,askeldama,,in,dress,dressis,"Sakslase ümber askeldaski finishis Hispaania koondise dressis abiline , kes suhtles Mühleggiga puhtas itaalia keeles .",no,"The phrase 'dressis' refers to clothing (a tracksuit) and not a location, thus it is classified as 'no'.",no,"'dressis' is not an adverbial of place because it describes the state or attire of the person, not location.",,,,no,no,no,no,no
21040107,29887748,7,jooksma,,ill,pärak,pärakusse,vahupoiss: krt mu arvuti jooksis pärakusse :(((,no,"The word 'pärakusse' refers to a part of the body rather than a geographical or physical location, so it was classified as 'no'.",no,'pärakusse' is not an adverbial of place as it is used figuratively and does not indicate an actual location.,,,,no,no,no,no,no
2643414,4241899,8,rajama,,in,risu,risus,Laagri Nõmme linnaosa rajab laste korvpalliplatsi praegu risus asfaldiväljakule Tammede puiesteel .,no,The phrase 'risus' is a Latin word meaning laughter and does not refer to a location.,no,"The word 'risus' refers to the condition of the basketball court and does not indicate a location, hence it is not an adverbial of place.",,,,no,no,no,no,no
19563343,29177508,1,peatuma,,in,dalavahetu,dalavahetus,dalavahetus peatun ajutiselt seal,no,"The term 'dalavahetus' is not a location; it likely refers to a concept or an event, not a specific geographical area.",no,"The phrase 'dalavahetus' does not refer to a location but rather a time shift or phase, so it is not an adverbial of place.",,,,no,no,no,no,no
4126605,6642321,6,kuuluma,,in,Beck,Beck's,"Näiteks InBev , millele kuuluvad Beck's , Stella Artois ja veel rohkem kui 200 õllebrändi , tuli Saksamaal välja apelsinimaitselise õllega , mis kujunes üllatuslikult müügihitiks .",no,"The phrase 'Beck's' refers to a brand name, not a location.",no,"The phrase 'Beck's' refers to a beer brand and not to a location, so it is not classified as an adverbial of place.",,,LOC,no,no,no,no,yes
2613043,4192720,5,askeldama,,in,tanu,tanudes,Kohviku puhvetis askeldavad kaks tanudes ja tülpinud naist .,no,"The phrase 'tanudes' refers to traditional headscarves, which are not a location, so it was classified as 'no'.",no,"The phrase 'tanudes' refers to a characteristic or detail about the women but does not indicate a location, hence it is not adverbial of place.",,,,no,no,no,no,no
9232025,14835733,20,saatma,välja,el,iseloom,iseloomust,"Selleks eksisteerib vastav teenistus , kes võtab ta kõne vastu , vajadusel ja võimalusel annab nõu , saadab õnnetuse iseloomust tulenevalt vastava operatiivteenistuse välja või ühendab abipaluja kohe vastava nõustaja või operatiivteenistusega .",no,"The word 'iseloomust' (characteristics) refers to a quality or description, not a place, so it was classified as not location.",no,"The phrase 'iseloomust' describes the nature of the accident and does not specify a location, so it is not adverbial of place.",,,,no,no,no,no,no
8523455,13659917,6,konutama,,in,silm,silmis,"Põgenes tagatuppa ja konutas hirm silmis , oodates , millega see kõik lõpeb .",no,"The phrase 'silmis' does not refer to a location but rather indicates 'in one's eyes', which is an emotional or metaphorical expression.",no,"The phrase 'silmis' describes a state or condition ('hirm silmis' - fear in the eyes) rather than indicating a place, so it is not adverbial of place.",,,,no,no,no,no,no
5488986,8800174,6,saama,,ill,HI-viirus,HI-viirusesse,Mullu sai Eestis diagnoosi 390 HI-viirusesse nakatunut ja kolm aidsihaiget .,no,The phrase 'HI-viirusesse' does not indicate a physical or geographical location; it refers to a virus.,no,"The phrase 'HI-viirusesse' does not describe a location but rather what someone is infected with, so it is not an adverbial of place.",,,,no,no,no,no,no
9704497,15573516,6,ringlema,,in,tegevus,tegevuses,Ruumis ringlevad mingis kummalises rahutus-sihitus tegevuses ( õieti vist küll just tegevusetuses ) ning rääkimises noored mehed .,no,The phrase 'tegevuses' refers to an activity or state of operation and does not denote a physical location.,no,"The phrase 'tegevuses' indicates an activity or state, not a specific location, so it is not an adverbial of place.",,,,no,no,no,no,no
2308358,3697225,13,kukkuma,,abl,körgus,körguselt,16-aastased noorukid söitsid autoga alla panga vaateplatvormilt ja kukkusid ligi 20 meetri körguselt .,no,"The phrase 'körguselt' describes a measurement of height, not a location, so it was classified as 'no'.",no,"The phrase 'körguselt' refers to height, which is not a location or place, so it was classified as 'no' for adverbial of place.",,,,no,no,no,no,no
10413438,16704721,5,tegelema,,in,Enterpris,Enterprises,"Silvese sõnul tegeleb Silves Enterprises OÜ praegu toiduainete ja tööstuskaupade vahendamisega Venemaale , Armeeniasse ja Gruusiasse .",no,"The phrase 'Enterprises' was classified as 'no' because it refers to a company name, not a location.",no,"The phrase 'Enterprises' refers to an entity or organization rather than a physical location, so it was classified as 'no' for adverbial of place.",,,ORG,no,no,no,no,no
4747555,7624864,20,väljuma,,ill,laadima,laevad,"Hansatee laev jõuab sinna küll 16.45ks , kuid Läänesadamasse , mis on mitme kilomeetri kaugusel Olympia-terminaalist , kust Silja laevad väljuvad .",no,The phrase 'laevad' refers to 'ships' and is not related to any geographical or physical location.,no,"The phrase 'laevad' relates to the ships themselves and not to a location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
4790638,7693230,6,suunduma,,el,amet,ametist,Turunen suundub peagi Vaasa linnapea ametist tööle Brüsselisse .,no,"The phrase 'ametist' refers to employment or a position, not a physical location, so it was classified as 'no'.",no,The phrase 'ametist' was classified as 'no' because it describes the position or role being left rather than specifying a physical location.,,,,no,no,no,no,no
10113997,16225709,4,ilutsema,,in,jalavari,jalavarjudes,Unustada tuleks tumedates jalavarjudes ilutsevad valged tennisesokid .,no,"The phrase 'jalavarjudes' refers to footwear, which is not a location, so it is classified as 'no'.",no,"The phrase 'jalavarjudes' refers to footwear and does not indicate a location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
162576,270653,9,kiirustama,,adit,abi,appi,Sündmuskoha lähedal valves olnud linna päästeameti parameedikud kiirustasid appi .,no,The word 'appi' means help or assistance and does not indicate a physical location.,no,"It was classified as 'no' because 'appi' (to help) indicates an action or purpose, not a place.",,,,no,no,no,no,no
13081216,20931912,13,kükitama,,in,fotovarustus,fotovarustuses,"Ehk sobiks tänane ilm paremini tubaseks mõttetööks , ent meie kükitame täies fotovarustuses Haanjas Suure Munamäe jalamil .",no,"The phrase 'fotovarustuses' refers to being equipped with photography gear, not a location.",no,"The phrase 'fotovarustuses' refers to being equipped with photo equipment, which describes the state or condition of the people, not a place.",,,,no,no,no,no,no
5523153,8855353,64,tooma,,adit,elektoraad,elektoraadi,"Aga mõned tähtsamad : esiteks tõstetakse poliitilise elu ääremaadele tõrjutud noored emad ühe hoobiga poliitika keskpunkti , mis tähendaks omakorda erakondadele sundust minna peresõbralikult jutult peresõbralike tegudeni ; teiseks annaks see naistele , kes piinlevad valiku vahel , kas karjäär või laps , argumendi lapse kasuks ; kolmandaks pidurdaks paarisaja tuhande uue valijahääle koondumine noorte naiste kätte gerontokraatia saabumist ning samas ei tooks elektoraadi järsk paisumine/noorenemine poliitilisi vapustusi , sest noored emad on konservatiivsed inimesed .",no,"The phrase 'elektoraadi' was classified as 'no' because it pertains to an electoral group, not a geographic place.",no,"The phrase 'elektoraadi' refers to the electorate, which is a group of people and not indicative of a location or place.",,,,no,no,no,no,no
9460409,15191050,8,kulgema,,abl,inimeselaadne,inimeselaadselt,"Oleks võimalik selgitada , kas areng kulgeb inimeselaadselt või ahvilaadselt , ja kui mõlemast erinevalt , siis uurida , milles on need erinevused . ”",no,The phrase 'inimeselaadselt' describes a resemblance or quality and does not refer to a physical location.,no,"The phrase 'inimeselaadselt' was classified as 'no' because it does not specify a location or place, but rather describes a manner or way of development.",,,,no,no,no,no,no
9404747,15102061,12,tooma,ära,el,reegel,reeglitest,"Et kõige rohkem harrastatakse Eestis koolibändit , toome ära põhilise selle reeglitest .",no,"The phrase 'reeglitest' refers to rules or regulations and does not imply any geographic location, so it is classified as 'no'.",no,"The phrase 'reeglitest' was classified as 'no' because it refers to a set of rules or guidelines, not a physical location.",,,,no,no,no,no,no
12377763,19816037,3,pidama,,adit,kin,kini,"Politsei pidas kini 22-aastase Marguse , keda kahtlustatakse 7 . novembril Veerenni tänavalt veoauto MAZ ärandamises .",no,"The phrase 'kini' does not represent a geographical place or location, hence its classification as 'no'.",no,The phrase 'kini' was classified as 'no' because it refers to an action (being taken into custody) and not a specific place.,,alive,,no,no,no,no,no
11698915,18723196,17,askeldama,,in,tordisaba,tordisabas,"Kogu üritus jättis mulje suurejoonelisest pulmapeost , kus vanem generatsioon istub laua ääres , noored askeldavad tordisabas ja süldibänd tõmbab kõige taustaks nurgas lugusid .",no,"The phrase 'tordisabas' describes being in a cake queue, which is not a specific location.",no,The phrase 'tordisabas' was classified as 'no' because it does not describe a location or a place but rather a situation or context where an action is happening.,,,,no,no,no,no,no
2569941,4123683,15,pidutsema,,in,stiil,stiilis,"Kümned tuhanded eestlased on laias maailmas pidutsenud türgi , rootsi , gotlandi või hispaania stiilis .",no,The phrase 'stiilis' refers to styles and not a physical or geographical location.,no,"The phrase 'stiilis' refers to style rather than a specific physical location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
9591035,15393998,9,kandma,,adit,jakk,jakki,Suvemees kannab liibuvat pintsakut või vabama joonega lukk-kinnisega jakki .,no,The phrase 'jakki' refers to a type of clothing and not a location.,no,"The phrase 'jakki' refers to an object (a jacket) rather than indicating a location, so it was classified as 'no'.",,,,no,no,no,no,no
10270099,16480757,3,olema,,ill,euro,eurosse,Pole usku eurosse,no,"The phrase 'eurosse' refers to a currency (euro) rather than a physical location, so it is classified as 'no'.",no,The phrase 'eurosse' was classified as 'no' because it does not indicate a location or position; it refers to a concept or idea (euro) rather than a specific place.,,,,no,no,no,no,no
