sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,classification,explanation,classification2,explanation2,timex_tag,ekilex_tag,ner_tag
17757044,27111561,1,sööma,,in,akvaarium,akvaariumis,akvaariumis ... sees kaks väikest kala ... õhtul sõid rahulikult veel toitu ... hommikul oli üks neist all nurgas surnud ja teine kadunud ... jäljetult !,yes,,yes,"The phrase 'akvaariumis' indicates the location where the fish were, making it an adverbial of place.",,location,
981115,1562945,4,töötama,kokku,in,Läti,Lätis,"Osalise koormusega töötab Lätis kokku 104.800 inimest , neist 37,6 protsenti põllumajanduses , 12,3 protsenti töötlevas tööstuses ja 10,9 protsenti kaubanduses .",yes,,yes,"The phrase 'Lätis' specifies the location where people are working, classifying it as an adverbial of place.",,location,LOC
181813,302106,8,startima,,abl,lennuväli,lennuväljalt,"“ Ja-jah , see lennuk startis Tapa lennuväljalt , maandus Moskva Sheremetjevos , et siis kohe edasi Tshetsheeniasse lennata , ” oskab keegi kolme aasta taguseid sündmusi kirjeldada .",yes,,yes,,,location,
55463,96068,7,toimuma,,ill,USA,USA-sse,Oktoobri lõpus toimus seoses Jiangi visiidiga USA-sse teatav läbimurre Hiina-USA jahedavõitu suhetes .,yes,,yes,,,location,LOC
2052734,3274083,27,saama,,adit,alahuul,alahuulde,"Kui kokteilkringlike ehk pretsel talle kurku jäi , kukkus president pikali , lõi pea vastu vaipkattega põrandat ja riivas marraskile vasaku põse ning sai väikese haava alahuulde .",no,"The phrase 'alahuulde' refers to a physical part of the body (lower lip), not a geographical location, so it is classified as 'no'.",yes,,,,
1260163,2003466,6,hankima,,el,töövaidluskomisjon,töövaidluskomisjonist,"Küllap oleks umbusaldatud peaminister endale töövaidluskomisjonist õiguse hankinud ning praeguse ühe asemel tungleks valitsusjuhi kabinetis vähemalt neli inimest , üks õigem kui teine .",no,"The term 'töövaidluskomisjonist' refers to a workplace dispute commission, which is an organization or entity and not a specific physical location.",yes,,,alive,
7972045,12784369,36,kõndima,,ill,perekonnaseisuamet,perekonnaseisuametisse,""" Teie , eestlased , elate alles ürgkogukondlikus ajas , magate esimese ettejuhtuva naisega , kes omakorda magab esimese ettejuhtuva mehega , ja pärast , kui kõik on kõigiga ära maganud , kõnnite viimase paarilisega perekonnaseisuametisse ning hakkate koos otsekui kasvatama üksteise põngerjaid .",yes,,yes,,,location,
4933421,7921308,1,ründama,,in,Genova,Genovas,"Genovas ründasidki nad just pankasid , reisibüroosid , kinnisvarafirmasid ja autode müügisalonge kui kapitalismi sümboleid .",yes,,yes,,,location,LOC
10607769,17003207,10,peitma,,in,kapinurk,kapinurgas,"Lapsed enamasti ei teagi , et nende isa peidab kapinurgas kleite , millega ta nädalavahetusel peole läheb .",yes,The phrase 'kapinurgas' is classified as a location because it specifies a physical location inside a cupboard.,yes,,,,
2326341,3725163,8,peitma,,in,Liibanon,Liibanonis,Praegu on Lampsos 54aastane ja peidab end Liibanonis .,yes,,yes,,,location,LOC
91575,154939,12,andma,,ill,andmebaas,andmebaasidesse,Regio teede atlase usaldusväärsusest annab tunnistust selle jõudmine maailmas tegutsevate kartograafiafirmade andmebaasidesse .,no,"The word 'andmebaasidesse' refers to databases, which are not a physical or geographical location, hence it is classified as 'no'.",yes,"The phrase 'andmebaasidesse' (into databases) indicates a direction or location, making it an adverbial of place.",,,
4188873,6741621,29,tellima,,ill,amet,ametitesse,"TALLINN , 21. märts ( EPLO ) - Kuna Soome kaotab 1. maist tööliikumise piirangud , on Soome suuremad personalifirmad Eestisse tulnud ja tellivad siit massiliselt töötajaid kõikvõimalikesse ametitesse , kirjutab Äripäev .",no,"The phrase 'ametitesse' refers to 'professions' or 'positions', not a physical location, so it was classified as 'no'.",yes,"The phrase 'ametitesse' (into jobs/positions) refers to the direction or location where workers are being ordered, classifying it as an adverbial of place.",,,
15493601,24195561,4,kukkuma,,ill,Hispaania,Hispaaniasse,"Viimase nädala jooksul Hispaaniasse kukkunud vähemalt 10 arbuusisuurust jääpalli ( üks neist fotol ) on ilmselt komeedipraht , mitte aga lennukitelt alla visatud ja õhus jäätunud inimväljaheited .",yes,,yes,,,location,
10203109,16372519,7,leidma,,ill,Misso,Missosse,"Sikk avaldas lootust , et leiab Missosse uue arsti , konkurss sellele kohale on välja kuulutatud .",yes,"The phrase 'Missosse' refers to a specific place called Missos, so it is classified as 'yes'.",yes,,,location,LOC
16719495,25724093,7,tõstma,välja,el,kohver,kohvrist,"Näe , tõstsin matkasussid viimasel hetkel kohvrist välja , mõtlesin , mis ma nii palju jalanõusid tassin .",no,"The phrase 'kohvrist' refers to a suitcase, which is an object and not a location.",yes,,,location,
6511746,10474268,10,müüma,,ill,fännisektor,fännisektorisse,Julgestuspolitsei andmeil müüsid mõned reisibürood Venemaa fännidele pileteid Eesti fännisektorisse .,yes,,yes,,,location,
6260725,10057341,6,mahtuma,ära,ill,miinisadam,miinisadamasse,"Mereakadeemia mahuks oma perspektiivse ruumivajadusega miinisadamasse ära , kui vajalik 16 500 m2 hõlmaks ka uusehitisi .",yes,,yes,,,,
2183548,3489198,18,varisema,kokku,in,kesklinn,kesklinnas,"Ligi 20 meetri kõrguselt alla kukkunud kraanajuht sai raskelt viga ja teine töömees kriimustusi , kui Tallinna kesklinnas varises eile õhtul kokku kümneid tonne kaaluv tornkraana .",yes,,yes,,,location,
16230,28084,9,jalutama,,in,koolikoridor,koolikoridoris,"Vihased konkureerivate tüdrukute pilgud saatsid mind , kui koolikoridoris jalutasin .",yes,,yes,,,,
1204424,1915025,7,süütama,,in,vesi,vees,"Ja tõepoolest , Freeman süütaski tule vees , "" kirjeldas vaimustunud Raju .",yes,,yes,,,,
14728336,23203073,4,nappima,,in,meistriliiga,meistriliigas,Ratnikovi hinnangul napib meistriliigas pinget .,yes,,yes,"The phrase 'meistriliigas' specifies the place where tension is lacking in the league, thus it is classified as an adverbial of place.",,alive,
4849688,7786253,5,laskma,,ill,Atlanta,Atlantasse,Haige käsi ei lasknud Atlantasse,yes,,yes,"The phrase 'Atlantasse' indicates the destination that the person could not reach, which makes it an adverbial of place.",,location,
4704155,7558363,14,ründama,,in,Vilnius,Vilniuses,12. jaanuari õhtul ja ööl vastu 13. jaanuari 1991 Nõukogude armee eriüksused ründasidki Vilniuses strateegiliselt olulisi objekte .,yes,,yes,,,location,LOC
4882989,7839562,9,võtma,välja,el,Peda,Pedast,"Kohe , kui turneelt naasime , võtsin paberid Pedast välja .",no,"The phrase 'Pedast' does not refer to a place or geographical location in the context of the sentence, making it not classified as a location.",yes,,,,PER
888813,1415746,9,paigutama,,all,vöökoht,vöökohale,"Traksidega püksid on ainuvõimalikud , paraku paigutas FILA vöökohale eriti laia ja kõva survega kummi . """,no,The term 'vöökohale' refers to a part of the human body (waist area) and not a physical or geographical location.,yes,,,,
13770546,21955623,4,valitsema,,in,Cancuni,Cancunis,"Ilmateate põhjal valitseb Cancunis samasugune ilm nagu siin , soe ja niiske , teadis sportlane .",yes,,yes,,,,
3761791,6058848,5,kolima,tagasi,ill,Norra,Norrasse,Kahekümnendates eluaastates kolisin tagasi Norrasse ja minust sai kirjanduskriitik ja kultuuriajakirjanik .,yes,,yes,,,location,LOC
4667676,7500358,17,nägema,ette,ill,valitsemisala,valitsemisalasse,"Kaitseminister Jüri Luik kirjutas juuni lõpus alla määrusele , mis nägi ette Laidoneri muuseumi moodustamise kaitseministeeriumi valitsemisalasse .",no,The phrase 'valitsemisalasse' refers to a domain of administration rather than a specific location.,yes,,,,
11060654,17715376,9,asutama,,ill,riik,riikidesse,Hiljem asutas Soros samasugused fondid ka teistesse Ida-Euroopa riikidesse .,yes,'riikidesse' refers to physical territories or countries and thus denotes a general location.,yes,,,,
13102738,20965168,4,varisema,kokku,in,Düsseldorf,Düsseldorfis,Neljapäeval varises Saksamaal Düsseldorfis kokku neljakorruseline elumaja .,yes,,yes,,,location,LOC
8979824,14437546,15,pesitsema,,in,ots,otstes,"Kahelise inimmõtte kriitikuna ei pääse ta samuti “ kaksiknägemisest ” , joonest , mille otstes pesitsevad hea ja kuri , antud juhul ökoloogiline maailmavaade ja dualism .",no,"The phrase 'otstes' refers to the ends or edges in a conceptual sense, not a specific geographic location.",yes,"The phrase 'otstes' refers to 'at the ends', which indicates a specific location and is therefore classified as an adverbial of place.",,,
10260972,16466167,10,tudeerima,,in,London,Londonis,Enne poolteist aastat kestnud viiuliõpinguid Karlsruhe akadeemias tudeeris Susanna Londonis .,yes,,yes,,,location,PER
3403380,5477714,2,väljuma,,abl,seisuplats,seisuplatsilt,"Hobujaama seisuplatsilt väljunud bussis ei olnud ühtegi reisijat , bussijuht Boriss Nikonov oli õnnetuse hetkel just maa-alusesse terminali keeranud ja pidurdas inimeste pealevõtmiseks .",yes,,yes,,,,
6903959,11094287,15,võtma,kaasa,ill,stuudio,stuudiosse,"Kui isa tema julgusest kuulda saab , küllap ta võtab siis tütre koos endaga stuudiosse kaasa , üks asjalik abiline kulub talle kindlasti ära .",yes,,yes,,,location,
3855167,6209496,9,seisma,,in,E-grupp,E-grupis,"D-grupis on teatavasti esikoha taganud Moskva CSKA , E-grupis seisab edasipääsule kõige lähemal Bologna Skipper .",no,The phrase 'E-grupis' is not classified as a location because it refers to a group designation rather than a geographical location.,yes,,,,
5678301,9106629,6,tooma,ära,el,võitja,võitjatest,Toome siin ära täieliku nimekirja võitjatest .,no,"The phrase 'võitjatest' refers to 'winners', which are people and not a geographic location, so it was classified as 'no'.",no,"The phrase 'võitjatest' refers to 'of the winners', which indicates a group or entity rather than a specific location, so it is not an adverbial of place.",,,
9062284,14570982,5,tervitama,,in,haridus,hariduses,"“ Igati tervitame erakapitali hariduses ” ( EME ) , “ soodustame erakapitali kaasamist ” ( Mõõdukad/Rahvaerakond ) .",no,"The word 'hariduses' refers to education, which is not a location, so it is classified as 'no'.",yes,,,,
1091000,1733967,8,eksportima,,ill,Ukraina,Ukrainasse,"Eesti ettevõtjad , kes ekspordivad oma toodangut Ukrainasse , saavad edaspidi toidu kvaliteedianalüüse teha Veterinaar- ja Toidulaboratooriumi Tallinna osakonnas .",yes,,yes,,,location,LOC
12049911,19288539,13,avama,,in,Ballateer,Ballateeris,Esimese ametliku ühise ettevõtmisena avavad Charles ja Camilla sel nädalal sealsamas Šotimaal Ballateeris laste mänguväljaku .,yes,,yes,,,,
3899015,6280054,9,põrkama,kokku,in,Lõuna-Pakistan,Lõuna-Pakistanis,"KARACHI , 31. detsember ( AP-EPLO ) - Lõuna-Pakistanis põrkas reede varahommikul reisibuss kokku tuleohtlikku vedelikku vedanud autoga ja süttis põlema , õnnetuses hukkus vähemalt 31 inimest .",yes,,yes,,,,LOC
6785471,10916103,23,kerkima,,ill,vöönd,vööndisse,"TALLINN , 9. detsember ( EPLO ) - Esmaspäeval arutas Tallinna halduskohus Jõelähtme vallas asuva advokaat Viktor Kaasiku ranna ja kalda kaitse vööndisse kerkinud maja ehitusloa tühistamist , kirjutab Äripäev .",yes,,yes,The phrase 'vööndisse' is classified as an adverbial of place because it specifies a location related to the coastal protection zone.,,,
16907053,25997487,10,saama,sisse,ill,jutukas,jutukasse,kmoon ... andri üppa #estdesign cyrexi lehelt saad jutukasse sisse vad sial elu mehed koos,yes,,yes,,,,
10167958,16313478,15,jälgima,,in,Kingston,Kingstonis,"USA ärikonsultant George Fitch tuli mõttele koostada Jamaika bobisõidumeeskond pärast seda , kui jälgis Kingstonis iga-aastast pushanto-vankrite võidusõitu .",yes,,yes,,,location,LOC
3820873,6154394,21,sõitma,läbi,el,rägastik,rägastikust,"Hakkabki Washington paistma , veel tuleb läbida Springfieldi "" ristmik "" - jutumärkides see-tõttu , et selle risttee mitmekorruselisest viaduktide rägastikust sõidab päevas läbi ligi 280 000 autot - ja olengi linnas .",no,The phrase 'rägastikust' refers to a complex structure (network of viaducts) and not a specific geographical location.,yes,,,,
17328178,26592569,7,saatma,välja,el,ring,ringist,"Lewis saatis Botha põrandale , peaaegu ringist välja .",yes,,yes,,,,
9569444,15359853,7,pidama,,adit,film,filmi,Rahvusvahelist valuutafondi IMF peab üks vastaja filmi “ Mission Impossible ” tõttu salaorganisatsiooniks .,no,"The word 'filmi' refers to a movie or film and not a location, hence it is classified as 'no'.",no,"The phrase 'filmi' is not an adverbial of place because it refers to the movie itself, not a location.",,,
10996321,17612113,20,ravima,,in,võõrutuskliinik,võõrutuskliinikus,"Halle Berry vannub igavest truudust oma abikaasale , r n ’ b-lauljale Eric Benetile , kes ravib end Arizona võõrutuskliinikus seksinarkomaaniast .",yes,,yes,,,,
10446625,16752925,9,kukkuma,,abl,kiik,kiigelt,Põhiliselt oli tegemist klaasikildude otsas jalgu veristanutega ja kiigelt kukkunud lastega .,yes,,yes,,,,
11728599,18768984,10,saatma,edasi,ill,Moskva,Moskvasse,Saatkonna töötajad varustasid selle venekeelse tõlkega ja saatsid edasi Moskvasse .,yes,"The phrase 'Moskvasse' refers to Moscow, which is a physical place and a clear geographical location, so it was classified as 'yes'.",yes,,,location,LOC
4414313,7099192,2,toimuma,,ill,doktoriõpe,doktoriõppesse,Arstiteaduse doktoriõppesse toimuvad augustikuu teisel poolel sisseastumiseksamid erialas ja võõrkeeles .,no,"The phrase 'doktoriõppesse' refers to a program of study, not a physical location.",yes,,,,
9761124,15662231,16,otsustama,,ill,naftatöötlemistehas,naftatöötlemistehasesse,"Leedust saabus eile ka uudis , et USA firma Willams otsustas lõplikult oma rahapaigutuse Mazeikiai naftatöötlemistehasesse .",yes,,yes,"The phrase 'naftatöötlemistehasesse' indicates a specific location, making it an adverbial of place.",,,
12676832,20283034,6,jääma,kinni,adit,kraav,kraavi,"Buss jäi sügavasse veega täidetud kraavi kinni ning päästetöötajad pidid tegema tõsiseid jõupingutusi , et vihmas ja mudas ellujäänuid ning surnuid välja tuua .",yes,,yes,"The phrase 'kraavi' specifies the location where the bus got stuck, classifying it as an adverbial of place.",,,
5366058,8607195,27,sõitma,ringi,in,külgkorv,külgkorvis,"Sõber Kalju meenutab , kuidas Gunnar noorena tüdrukuid oma sorava jutu ja mootorrattaga hullutas , ka Toomara abikaasa sõitis enne mehega tutvumist ikka põhiliselt Aarma tsikli külgkorvis ringi .",yes,"The phrase 'külgkorvis' refers to the specific physical location of a motorcycle's sidecar, so it is classified as 'yes'.",yes,,,,
11877963,19006647,9,lõhkema,,in,büroohoone,büroohoones,Mõni kuu hiljem lõhkes pomm Vantaa Jokiniemi ühes büroohoones .,yes,,yes,,,location,
2980711,4781400,12,ründama,,in,Kirkuki,Kirkukis,"Najm al-Din oli üks mitmetest poliitilistest tegelastest , keda kurjategijad on Kirkukis rünnanud või tapnud .",yes,"The phrase 'Kirkukis' refers to Kirkuk, a specific city, indicating location.",yes,,,,LOC
15446073,24123965,8,panema,,adit,andmebaas,andmebaasi,"Ta ütles , et paned kõik esemed andmebaasi , ning seal eraldad neid üksteisest komadega .",no,"The phrase 'andmebaasi' refers to a database, which is not a physical or geographical location.",yes,,,,
9747122,15639284,19,kaduma,,ill,pank,pankadesse,"Pole ime , et laostunud ja kerjuseks muutunud Venemaa on viimastel aastatel saanud suurimaks kapitali eksportijaks : Lääne pankadesse kaob igal aastal 25-30 miljardit dollarit .",yes,The word 'pankadesse' refers to Western banks as physical locations where money is stored.,yes,,,,
3295512,5297657,18,lõpetama,,ill,pühamu,pühamusse,"84aastane paavst , kes põeb Parkinsoni tõbe ja ränka artriiti , lõpetas pühapäeval emotsionaalse palverännaku Prantsusmaa Lourdes'i pühamusse .",yes,,yes,,,location,
3417425,5500831,11,tekkima,,ill,aste,astmetesse,"Möödunud nädalal riigihankega välja valitud Pinnatöötluse OÜ puhastab ja täidab astmetesse tekkinud praod , värvib siis betooni akrüülvärviga üle , mis kaitseb vihma , jää ja muu keskkonnamõju eest .",no,"The phrase 'astmetesse' refers to steps or levels, which are not specific locations, so it was classified as 'no'.",yes,,,,
10090245,16187636,12,jääma,maha,ill,Praha,Prahasse,"Ansambli Noorkuu poisse ootasid aga ees kontserdid Tšehhimaal , nemad jäid Prahasse maha .",yes,,yes,,,location,LOC
7381754,11848191,14,väljuma,,abl,territoorium,territooriumilt,"Meie kummaline protsessioon liikus läbi öise Aafrika looduse , väljus tagaväravat pidi Briti territooriumilt , kulges mööda rohtlat ja seisatas palmisalus .",yes,,yes,"The phrase 'territooriumilt' specifies the location from which the subject exits, making it an adverbial of place.",,location,
12833152,20528115,7,jagama,,in,Lienzi,Lienzis,MÄESUUSATAMINE : Naiste MK-sarjas jagasid nädalavahetusel Lienzis esikohad rootslanna Anja Pärson ja austerlanna Nicole Hosp .,yes,,yes,"The phrase 'Lienzis' indicates the location where the event took place, making it an adverbial of place.",,,LOC
6017202,9657229,7,saatma,tagasi,ill,omavalitsus,omavalitsustesse,Seetõttu saatis maa-amet paljud pöördumised kohalikesse omavalitsustesse tagasi .,yes,,yes,,,,
1836541,2923335,5,esitama,,ill,kohu,kohusse,Hagi esitas mullu juulis kohusse Tallinnas Raekoja platsil asuva kinnistu õigusjärgne omanik Tatjana Valdmaa .,no,"The word 'kohusse' implies a legal institution's process rather than a specific physical courtroom location, hence it is classified as 'no'.",yes,,,,
18044855,27454000,12,ilutsema,,in,kultuur,kultuuris,"Te juba rääkisite , et pahatihti ilutsevad meie erakondade valimisnimekirjades küll kultuuris , küll spordis , küll muudes eluvaldkondades väga tuntud isikute nimed , kellest aktiivseid poliitikuid ja Riigikogu liikmeid ehk ei tulegi .",no,"The phrase 'kultuuris' refers to culture as a field or domain, not a specific location.",yes,,,,
625365,992304,1,laskma,maha,in,Bashkiiria,Bashkiirias,"Bashkiirias lasi 11-aastane poisike maha marutõbise karu , kes oli mitu nädalat külaelanikke terroriseerinud .",yes,,yes,,,,LOC
10685594,17123419,7,juhatama,,in,pealinn,pealinnas,"Maailmakuulsust nautinud jalgpalliväravavaht Mart Poom juhatab pealinnas omanimelist jalgpallikooli ; Maarika Võsul on keskturu lähedal klaasseintega kauplus läbi kahe korruse ; Indrek Pertelson võttis just äsja , pärast lühikest sisevõitlust , vastu riigi politseiülema koha ; Lauri Aus , erinevalt Jaan Kirsipuust , ei tulnudki Prantsusmaalt tagasi , vaid jäi sinna elama ; Liina Põldots , õmblusateljee omanik , ootab juba kolmandat aastakümmet , millal järgmine eesti naine kahe meetri kõrgusele hüppab ; Pärnu abilinnapea Tiina Talv , käib võrkpallitreenerist tütrele aeg-ajalt meelde tuletamas , et lastest peab palliplatsilgi ennekõike mõtleva inimese kasvatama , kõik muu tulevat sellega koos ; Rauno Pehkale allub Baltikumi hõlmav hotellikett , aga rohkem pakub talle huvi , kuidas Kalevi korvpallimeeskonna peatreeneriks valitud poeg Arvid-Artur kõigile korda minevas ametis hakkama saab ; Riho-Bruno Bramanis , Eesti suursaadik Jaapanis , käib heldinult noorusaja sportimispaikades , imestades : kui meie ajal oleks nii heledates saalides sportida saanud ...",yes,"'pealinnas' was classified as 'yes' because it refers to a specific type of location, namely a capital city.",yes,,,location,
17706403,27046437,35,juhtuma,,ill,nõukogu,nõukogusse,"Olles olnud eelmise koosseisu ajal Põllumajanduse ja Maaelu Krediteerimise sihtasutuse nõukogu liige ja teades , et see ei allu ega ole allunud Riigikontrolli kontrollile , söandan ma väita , et juhul kui selle fondi nõukogusse juhtub ka niisuguseid krutskitega inimesi , siis on seal võrdlemisi suuri võimalusi pehmelt öeldes pahategudeks , mida kindlasti ei oleks sellisel juhul , kui tegemist oleks avalik-õigusliku juriidilise isikuga , mis seaduse järgi oleks pidanud toimima hakkama 1. juunist .",no,The phrase 'nõukogusse' was classified as 'no' because it refers to being part of a council or board and not a specific physical location.,yes,,,location,
8519050,13652451,15,peitma,,adit,aed,aeda,"Kuid hetkel annan pressile seletuse , et keegi ronis üle müüri , peitis end aeda ja ootas seal , kuni Crewe kabinetti sisenes .",yes,,yes,,,location,
6748487,10855837,14,tahtma,,ill,hõbe,hõbedasse,Rootsi käsipallimeistrivõistluste veerandfinalist IFK Ystad ei taha Kaupo Palmarit ( pildil ) Saksamaa hõbedasse meeskonda SG Flensburg-Handewitt lasta .,no,"The phrase 'hõbedasse' refers to being part of a silver medal-winning team, not a physical or geographic location, so it is classified as 'no'.",yes,,,,
3862088,6220216,8,rändama,,el,sihtpunkt,sihtpunktist,"Tema vampiirikütid rändavad õndsas akadeemilises rahus ühest sihtpunktist teise , uurivad arhiivides ürikuid , naudivad muistiseid ning puistavad vestluses lakkamatult fakte ja aastaarve .",yes,,yes,"The phrase 'sihtpunktist' specifies a place (source or origin location) related to the action of traveling, hence it is classified as adverbial of place.",,,
785416,1252142,5,pöörduma,tagasi,all,rada,rajale,""" Seeria pöördub normaalsele rajale tagasi , "" märkis Rose .",yes,,yes,"The phrase 'rajale' specifies a location or path that indicates where the action ('pöördub') is directed, making it adverbial of place.",,,
15127384,23657889,11,põrkama,kokku,in,Neftejugansk,Neftejuganskis,Venemaal toimus eile kaks kopteriõnnetust : transpordiministeeriumi esindajate andmeil põrkas Neftejuganskis helikopter MI-8 kokku veidi kõrgemal lennanud teise helikopteri küljes rippuva osaga .,yes,,yes,,,,
3988839,6420630,3,töötama,kokku,in,hoiupank,Hoiupangas,Kandidaadid on Hoiupangas kokku töötanud juba neli aastat ja valimiste esimeste etappide käigus väitlusvoore pole .,yes,,yes,,,,
5723382,9179492,2,eksponeerima,,in,meedia,meedias,"Lapsi meedias eksponeerivad vanemad peaksid mõtlema , kas laps ka täiskasvanuna selle heaks kiidab",no,"The word 'meedias' refers to media as a concept, not a physical location.",yes,,,,
1141108,1813093,5,lubama,,adit,sõjavägi,sõjaväkke,Saksa valitsus lubas naised sõjaväkke .,yes,,yes,,,,
304053,476901,10,koordineerima,,in,ühiskond,ühiskonnas,Eelkõige just viidatud riigikorraldusliku baasinformatsiooni olulise tähtsuse tõttu tänapäeva ühiskonnas koordineeris Euroopa mandril pere- ja sündimusuuringu 1990. aastate vooru ÜRO Euroopa Majanduskomisjon .,?,?,yes,,,,
5208792,8356309,15,sulgema,,adit,baar,baari,"Hiina võimud sulgesid eelmisel aastal kõlbluskampaania raames peaaegu miljon pubi , diskoteeki ja karaoke baari .",yes,,yes,,,,
3420145,5505452,15,jalutama,,in,kontor,kontoris,"Normaalne on ju alati olnud , et ülemused istuvad oma suletud kabinetis ja niisama kontoris ei jaluta .",yes,,yes,,,location,
266811,421480,11,paiknema,,ad,Viljandimaa,Viljandimaal,Ja väljamõeldud Räisa valla asemel paiknes tema Vabadussõjas väljateenitud autasutalu Viljandimaal Paistu vallas .,yes,,yes,,,location,LOC
6342718,10191922,20,märatsema,,in,numbrituba,numbritoas,"Falcki turvatöötajad pidasid laupäeva öösel kinni ühes Tallinna kesklinna hotellis vandaalitsenud inglise turisti , kes oli koos kolme rahvuskaaslasega numbritoas märatsenud .",yes,"The phrase 'numbritoas' was classified as 'yes' because it refers to a physical location, specifically a room in a hotel.",yes,"It was classified as 'yes' because 'numbritoas' specifies a particular location where the activity occurred, namely inside a room.",,location,
11129656,17829632,9,kirjutama,,ill,foorum,foorumisse,Viimane kirjutas üleeile sama teate fitnessi internetiportaali amazon.ee foorumisse .,no,"Classified as 'no' because 'foorumisse' refers to a forum, which is not a physical location.",yes,,,,
13342971,21345768,8,esinema,,in,Bridgeport,Bridgeportis,"Skakeli advokaat Michael Sherman esines samal päeval Bridgeportis pressikonverentsil , kus kinnitas , et Skakel ei ole süüdi .",yes,,yes,,,,
4424144,7114645,4,ostma,,el,Barcelona,Barcelonast,""" Ostsin korteri Barcelonast 100 kilomeetrit lõunas asuvas Tarragonas .",yes,,yes,,,location,LOC
11538766,18477727,14,kaduma,,ill,taevalaotus,taevalaotusesse,"Kui tudengipäevade maskotiks määratud helikopter oli Vabaduse väljakul tolmu üles keerutanud ja sinisesse taevalaotusesse kadunud , lahkuti valmistuma uuteks üritusteks .",no,"The phrase 'taevalaotusesse' was classified as 'no' because it refers to the sky, which is a general area rather than a specific physical or geographical location.",yes,,,,
16810314,25871245,19,sõitma,,el,Alabama,Alabamast,"« Ma ei võta seda reisi meelsasti ette , » ütles president Bush , kui orkaani Katrina laastatud Alabamast ja Mississippist Louisianasse sõitis .",yes,,yes,,,location,LOC
19963075,29377324,9,käima,ringi,in,ninnuots,ninnuotsas,birbi: karistuseks et ära jooksis käib taldrik ninnuotsas ringi :),no,"The term 'ninnuotsas' describes a position or condition, not a geographical location, so it is not classified as a location.",no,"It was classified as 'no' because 'ninnuotsas' refers to an unconventional position or feature related to the nose, not a place or location.",,,
10142436,16271691,23,jätkama,,ill,baas,baasidesse,"Tshetsheenide infokeskuse Kavkaz-Tsentr andmetel nägid need kokkupõrked siiski teistmoodi välja ja kuigi tshetsheenid kaotasid 17 meest , jätkavat nad organiseeritult liikumist ettenähtud baasidesse mägedes .",yes,,yes,,,,
745061,1187445,15,liikuma,,adit,asutus,asutusse,"Mitte inimene ei pea jooksma paberitega , vaid paberid liiguvad ise elektroonilisel kujul asutusest asutusse .",yes,,yes,,,,
11077408,17744594,4,konutama,,in,suue,suudmes,"Toompeal Pika jala suudmes konutavad postkaardikaupmehed ja kerjused , kes vaatamata koogutamisele kaameratega seltskonnalt sentigi ei saa .",yes,,yes,,,location,
3595033,5789277,9,looma,,ill,taldrik,taldrikusse,"Näiteks ühe pere laps jooksis ja lõi käega taldrikusse , mis mul käes oli .",no,"The phrase 'taldrikusse' refers to a plate, which is an object and not a location, so it is classified as 'no'.",yes,"The phrase 'taldrikusse' describes the destination or place where the action (lõi käega) occurred, making it an adverbial of place.",,location,
403723,628109,4,müüma,,ill,kohus,kohtusse,Kraanivett müünud riigialam kohtusse .,yes,,yes,"The phrase 'kohtusse' indicates the place or destination where the subject (riigialam) went, classifying it as an adverbial of place.",,,
4954428,7954813,1,põrkama,kokku,in,kiirabi,Kiirabis,"Kiirabis , nagu Eesti meditsiinis üldse , põrkavad kokku vajadused ja raha .",yes,,yes,,,,
6247912,10035772,6,askeldama,,in,pea,peades,"Reklaamis askeldavadki need pätid inimeste peades - armsad väiksed karvased loomad , kes libistavad end mööda juukseid alla , nii et karvad käpakeste vahel katkevad , tirivad salke pooleks või lakuvad juured rasvaseks .",no,"The word 'peades' refers to heads of people, not a location, so it is classified as 'no'.",yes,,,,
13357926,21369259,9,võtma,kaasa,el,sügavkülmik,sügavkülmikust,Aasta hiljem kolis Claudia Erfurti ja ta võttis sügavkülmikust tütre laiba kaasa .,yes,,yes,,,,
4697643,7548230,35,lamama,,in,jaam,jaamas,"TALLINN , 3. jaanuar ( EPLO ) - Kiirabil tuli uusaastaööl turgutada ja haiglasse toimetada vähemalt kolm silmini täis alaealist , neist noorim oli 14aastane Dmitri , kes öösel kell kolm lamas teadvusetult Balti jaamas , kirjutab SL Õhtuleht .",yes,,yes,,,,
5645222,9053545,11,ootama,,in,Iraak,Iraagis,"Kolmapäevasel kohtumisel USA mereväelastega ütles Rumsfeld , et vägesid ootab Iraagis konarlik ja raske tee .",yes,,yes,,,location,LOC
5097640,8181498,5,kaduma,,abl,avalehekülg,avaleheküljelt,"Kuigi ajakirja Eesti Loodus avaleheküljelt on aasta eest kadunud väide , et see on keskkonnaministeeriumi väljaanne , on seal siiani teade , et ajakiri ilmub koostöös Eesti teaduste Akadeemiaga .",yes,,yes,,,,
13883639,22138791,4,peitma,,ill,nõges,nõgestesse,Peitis munad hädaga nõgestesse,yes,,yes,,,,
12709569,20332962,4,olema,alles,in,baarikapp,baarikapis,Võib-olla on emal baarikapis see pudel alles . »,yes,,yes,,,,
7085642,11392662,10,jõudma,tagasi,el,Siber,Siberist,"Mind usub ainult papp Grigori , kes alles hiljaaegu Siberist siia tagasi jõudis .",yes,,yes,"The phrase 'Siberist' specifies the origin or source location, which makes it an adverbial of place.",,location,LOC
